"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATE","CAPOP","CAPDES","gender"
"3078",1995,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"F"
"3079",1996,1,"AL",3,"Alabama",4290678,NA,NA,NA,"F"
"3080",1996,2,"AK",4,"Alaska",604918,NA,NA,NA,"F"
"3081",1996,4,"AZ",4,"Arizona",4432308,NA,NA,NA,"F"
"3082",1996,5,"AR",3,"Arkansas",2504858,NA,NA,NA,"F"
"3083",1996,6,"CA",4,"California",31780829,NA,NA,NA,"F"
"3084",1996,8,"CO",4,"Colorado",3812716,NA,NA,NA,"F"
"3085",1996,9,"CT",1,"Connecticut",3267030,NA,NA,NA,"F"
"3086",1996,10,"DE",3,"Delaware",727090,NA,NA,NA,"F"
"3087",1996,11,"DC",3,"District of Columbia",538273,NA,NA,NA,"F"
"3088",1996,12,"FL",3,"Florida",14426911,NA,NA,NA,"F"
"3089",1996,13,"GA",3,"Georgia",7332225,NA,NA,NA,"F"
"3090",1996,15,"HI",4,"Hawaii",1184434,NA,NA,NA,"F"
"3091",1996,16,"ID",4,"Idaho",1187706,NA,NA,NA,"F"
"3092",1996,17,"IL",2,"Illinois",11953003,NA,NA,NA,"F"
"3093",1996,18,"IN",2,"Indiana",5834908,NA,NA,NA,"F"
"3094",1996,19,"IA",2,"Iowa",2848473,NA,NA,NA,"F"
"3095",1996,20,"KS",2,"Kansas",2598266,NA,NA,NA,"F"
"3096",1996,21,"KY",3,"Kentucky",3881051,NA,NA,NA,"F"
"3097",1996,22,"LA",3,"Louisiana",4338763,NA,NA,NA,"F"
"3098",1996,23,"ME",1,"Maine",1241436,NA,NA,NA,"F"
"3099",1996,24,"MD",3,"Maryland",5057142,NA,NA,NA,"F"
"3100",1996,25,"MA",1,"Massachusetts",6085393,NA,NA,NA,"F"
"3101",1996,26,"MI",2,"Michigan",9739184,NA,NA,NA,"F"
"3102",1996,27,"MN",2,"Minnesota",4647723,NA,NA,NA,"F"
"3103",1996,28,"MS",3,"Mississippi",2709925,NA,NA,NA,"F"
"3104",1996,29,"MO",2,"Missouri",5367888,NA,NA,NA,"F"
"3105",1996,30,"MT",4,"Montana",876656,NA,NA,NA,"F"
"3106",1996,31,"NE",2,"Nebraska",1647657,NA,NA,NA,"F"
"3107",1996,32,"NV",4,"Nevada",1596476,NA,NA,NA,"F"
"3108",1996,33,"NH",1,"New Hampshire",1160768,NA,NA,NA,"F"
"3109",1996,34,"NJ",1,"New Jersey",8009624,NA,NA,NA,"F"
"3110",1996,35,"NM",4,"New Mexico",1706151,NA,NA,NA,"F"
"3111",1996,36,"NY",1,"New York",18143805,NA,NA,NA,"F"
"3112",1996,37,"NC",3,"North Carolina",7307658,NA,NA,NA,"F"
"3113",1996,38,"ND",2,"North Dakota",642858,NA,NA,NA,"F"
"3114",1996,39,"OH",2,"Ohio",11187032,NA,NA,NA,"F"
"3115",1996,40,"OK",3,"Oklahoma",3289634,NA,NA,NA,"F"
"3116",1996,41,"OR",4,"Oregon",3195087,NA,NA,NA,"F"
"3117",1996,42,"PA",1,"Pennsylvania",12038008,NA,NA,NA,"F"
"3118",1996,44,"RI",1,"Rhode Island",987858,NA,NA,NA,"F"
"3119",1996,45,"SC",3,"South Carolina",3738974,NA,NA,NA,"F"
"3120",1996,46,"SD",2,"South Dakota",730699,NA,NA,NA,"F"
"3121",1996,47,"TN",3,"Tennessee",5313576,NA,NA,NA,"F"
"3122",1996,48,"TX",3,"Texas",19006240,NA,NA,NA,"F"
"3123",1996,49,"UT",4,"Utah",2022253,NA,NA,NA,"F"
"3124",1996,50,"VT",1,"Vermont",586352,NA,NA,NA,"F"
"3125",1996,51,"VA",3,"Virginia",6665491,NA,NA,NA,"F"
"3126",1996,53,"WA",4,"Washington",5509963,NA,NA,NA,"F"
"3127",1996,54,"WV",3,"West Virginia",1818983,NA,NA,NA,"F"
"3128",1996,55,"WI",2,"Wisconsin",5173828,NA,NA,NA,"F"
"3129",1996,56,"WY",4,"Wyoming",480085,NA,NA,NA,"F"
"3130",1996,60,"ST",7,"State prison total",NA,NA,NA,NA,"F"
"3131",1996,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"F"
"3132",1996,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"F"
"3133",1997,1,"AL",3,"Alabama",4320692,NA,NA,NA,"F"
"3134",1997,2,"AK",4,"Alaska",608846,NA,NA,NA,"F"
"3135",1997,4,"AZ",4,"Arizona",4552207,NA,NA,NA,"F"
"3136",1997,5,"AR",3,"Arkansas",2524007,NA,NA,NA,"F"
"3137",1997,6,"CA",4,"California",32217708,NA,NA,NA,"F"
"3138",1997,8,"CO",4,"Colorado",3891293,NA,NA,NA,"F"
"3139",1997,9,"CT",1,"Connecticut",3268514,NA,NA,NA,"F"
"3140",1997,10,"DE",3,"Delaware",735024,NA,NA,NA,"F"
"3141",1997,11,"DC",3,"District of Columbia",528752,NA,NA,NA,"F"
"3142",1997,12,"FL",3,"Florida",14683350,NA,NA,NA,"F"
"3143",1997,13,"GA",3,"Georgia",7486094,NA,NA,NA,"F"
"3144",1997,15,"HI",4,"Hawaii",1189322,NA,NA,NA,"F"
"3145",1997,16,"ID",4,"Idaho",1210638,NA,NA,NA,"F"
"3146",1997,17,"IL",2,"Illinois",12011509,NA,NA,NA,"F"
"3147",1997,18,"IN",2,"Indiana",5872370,NA,NA,NA,"F"
"3148",1997,19,"IA",2,"Iowa",2854396,NA,NA,NA,"F"
"3149",1997,20,"KS",2,"Kansas",2616339,NA,NA,NA,"F"
"3150",1997,21,"KY",3,"Kentucky",3907816,NA,NA,NA,"F"
"3151",1997,22,"LA",3,"Louisiana",4351390,NA,NA,NA,"F"
"3152",1997,23,"ME",1,"Maine",1245215,NA,NA,NA,"F"
"3153",1997,24,"MD",3,"Maryland",5092914,NA,NA,NA,"F"
"3154",1997,25,"MA",1,"Massachusetts",6115476,NA,NA,NA,"F"
"3155",1997,26,"MI",2,"Michigan",9785450,NA,NA,NA,"F"
"3156",1997,27,"MN",2,"Minnesota",4687726,NA,NA,NA,"F"
"3157",1997,28,"MS",3,"Mississippi",2731826,NA,NA,NA,"F"
"3158",1997,29,"MO",2,"Missouri",5407113,NA,NA,NA,"F"
"3159",1997,30,"MT",4,"Montana",878706,NA,NA,NA,"F"
"3160",1997,31,"NE",2,"Nebraska",1656042,NA,NA,NA,"F"
"3161",1997,32,"NV",4,"Nevada",1675581,NA,NA,NA,"F"
"3162",1997,33,"NH",1,"New Hampshire",1173239,NA,NA,NA,"F"
"3163",1997,34,"NJ",1,"New Jersey",8054178,NA,NA,NA,"F"
"3164",1997,35,"NM",4,"New Mexico",1722939,NA,NA,NA,"F"
"3165",1997,36,"NY",1,"New York",18143184,NA,NA,NA,"F"
"3166",1997,37,"NC",3,"North Carolina",7428672,NA,NA,NA,"F"
"3167",1997,38,"ND",2,"North Dakota",640945,NA,NA,NA,"F"
"3168",1997,39,"OH",2,"Ohio",11212498,NA,NA,NA,"F"
"3169",1997,40,"OK",3,"Oklahoma",3314259,NA,NA,NA,"F"
"3170",1997,41,"OR",4,"Oregon",3243254,NA,NA,NA,"F"
"3171",1997,42,"PA",1,"Pennsylvania",12015888,NA,NA,NA,"F"
"3172",1997,44,"RI",1,"Rhode Island",986966,NA,NA,NA,"F"
"3173",1997,45,"SC",3,"South Carolina",3790066,NA,NA,NA,"F"
"3174",1997,46,"SD",2,"South Dakota",730855,NA,NA,NA,"F"
"3175",1997,47,"TN",3,"Tennessee",5378433,NA,NA,NA,"F"
"3176",1997,48,"TX",3,"Texas",19355427,NA,NA,NA,"F"
"3177",1997,49,"UT",4,"Utah",2065397,NA,NA,NA,"F"
"3178",1997,50,"VT",1,"Vermont",588665,NA,NA,NA,"F"
"3179",1997,51,"VA",3,"Virginia",6732878,NA,NA,NA,"F"
"3180",1997,53,"WA",4,"Washington",5604105,NA,NA,NA,"F"
"3181",1997,54,"WV",3,"West Virginia",1815588,NA,NA,NA,"F"
"3182",1997,55,"WI",2,"Wisconsin",5200235,NA,NA,NA,"F"
"3183",1997,56,"WY",4,"Wyoming",480031,NA,NA,NA,"F"
"3184",1997,60,"ST",7,"State prison total",NA,NA,NA,NA,"F"
"3185",1997,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"F"
"3186",1997,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"F"
"3187",1998,1,"AL",3,"Alabama",4350594,NA,NA,NA,"F"
"3188",1998,2,"AK",4,"Alaska",615205,NA,NA,NA,"F"
"3189",1998,4,"AZ",4,"Arizona",4667277,NA,NA,NA,"F"
"3190",1998,5,"AR",3,"Arkansas",2538202,NA,NA,NA,"F"
"3191",1998,6,"CA",4,"California",32682794,NA,NA,NA,"F"
"3192",1998,8,"CO",4,"Colorado",3968967,NA,NA,NA,"F"
"3193",1998,9,"CT",1,"Connecticut",3272563,NA,NA,NA,"F"
"3194",1998,10,"DE",3,"Delaware",744066,NA,NA,NA,"F"
"3195",1998,11,"DC",3,"District of Columbia",521426,NA,NA,NA,"F"
"3196",1998,12,"FL",3,"Florida",14908230,NA,NA,NA,"F"
"3197",1998,13,"GA",3,"Georgia",7636522,NA,NA,NA,"F"
"3198",1998,15,"HI",4,"Hawaii",1190472,NA,NA,NA,"F"
"3199",1998,16,"ID",4,"Idaho",1230923,NA,NA,NA,"F"
"3200",1998,17,"IL",2,"Illinois",12069774,NA,NA,NA,"F"
"3201",1998,18,"IN",2,"Indiana",5907617,NA,NA,NA,"F"
"3202",1998,19,"IA",2,"Iowa",2861025,NA,NA,NA,"F"
"3203",1998,20,"KS",2,"Kansas",2638667,NA,NA,NA,"F"
"3204",1998,21,"KY",3,"Kentucky",3934310,NA,NA,NA,"F"
"3205",1998,22,"LA",3,"Louisiana",4362758,NA,NA,NA,"F"
"3206",1998,23,"ME",1,"Maine",1247554,NA,NA,NA,"F"
"3207",1998,24,"MD",3,"Maryland",5130072,NA,NA,NA,"F"
"3208",1998,25,"MA",1,"Massachusetts",6144407,NA,NA,NA,"F"
"3209",1998,26,"MI",2,"Michigan",9820231,NA,NA,NA,"F"
"3210",1998,27,"MN",2,"Minnesota",4726411,NA,NA,NA,"F"
"3211",1998,28,"MS",3,"Mississippi",2751335,NA,NA,NA,"F"
"3212",1998,29,"MO",2,"Missouri",5437562,NA,NA,NA,"F"
"3213",1998,30,"MT",4,"Montana",879533,NA,NA,NA,"F"
"3214",1998,31,"NE",2,"Nebraska",1660772,NA,NA,NA,"F"
"3215",1998,32,"NV",4,"Nevada",1743772,NA,NA,NA,"F"
"3216",1998,33,"NH",1,"New Hampshire",1185823,NA,NA,NA,"F"
"3217",1998,34,"NJ",1,"New Jersey",8095542,NA,NA,NA,"F"
"3218",1998,35,"NM",4,"New Mexico",1733535,NA,NA,NA,"F"
"3219",1998,36,"NY",1,"New York",18159175,NA,NA,NA,"F"
"3220",1998,37,"NC",3,"North Carolina",7545828,NA,NA,NA,"F"
"3221",1998,38,"ND",2,"North Dakota",637808,NA,NA,NA,"F"
"3222",1998,39,"OH",2,"Ohio",11237752,NA,NA,NA,"F"
"3223",1998,40,"OK",3,"Oklahoma",3339478,NA,NA,NA,"F"
"3224",1998,41,"OR",4,"Oregon",3282055,NA,NA,NA,"F"
"3225",1998,42,"PA",1,"Pennsylvania",12002329,NA,NA,NA,"F"
"3226",1998,44,"RI",1,"Rhode Island",987704,NA,NA,NA,"F"
"3227",1998,45,"SC",3,"South Carolina",3839578,NA,NA,NA,"F"
"3228",1998,46,"SD",2,"South Dakota",730789,NA,NA,NA,"F"
"3229",1998,47,"TN",3,"Tennessee",5432679,NA,NA,NA,"F"
"3230",1998,48,"TX",3,"Texas",19712389,NA,NA,NA,"F"
"3231",1998,49,"UT",4,"Utah",2100562,NA,NA,NA,"F"
"3232",1998,50,"VT",1,"Vermont",590579,NA,NA,NA,"F"
"3233",1998,51,"VA",3,"Virginia",6789225,NA,NA,NA,"F"
"3234",1998,53,"WA",4,"Washington",5687832,NA,NA,NA,"F"
"3235",1998,54,"WV",3,"West Virginia",1811688,NA,NA,NA,"F"
"3236",1998,55,"WI",2,"Wisconsin",5222124,NA,NA,NA,"F"
"3237",1998,56,"WY",4,"Wyoming",480045,NA,NA,NA,"F"
"3238",1998,60,"ST",7,"State prison total",NA,NA,NA,NA,"F"
"3239",1998,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,"F"
"3240",1998,99,"FE",6,"Federal BOP",NA,NA,NA,NA,"F"
"3241",1999,1,"AL",3,"Alabama",4369224,1439,1439,1439,"F"
"3242",1999,2,"AK",4,"Alaska",619500,-7,-7,NA,"F"
"3243",1999,4,"AZ",4,"Arizona",4778332,NA,1202,1202,"F"
"3244",1999,5,"AR",3,"Arkansas",2551373,662,662,662,"F"
"3245",1999,6,"CA",4,"California",33145121,NA,10778,6230,"F"
"3246",1999,8,"CO",4,"Colorado",4056133,NA,883,792,"F"
"3247",1999,9,"CT",1,"Connecticut",3282031,NA,NA,NA,"F"
"3248",1999,10,"DE",3,"Delaware",753538,NA,272,272,"F"
"3249",1999,11,"DC",3,"District of Columbia",519000,-7,-7,NA,"F"
"3250",1999,12,"FL",3,"Florida",15111244,4011,3702,2925,"F"
"3251",1999,13,"GA",3,"Georgia",7788240,NA,2803,NA,"F"
"3252",1999,15,"HI",4,"Hawaii",1185497,NA,-7,-7,"F"
"3253",1999,16,"ID",4,"Idaho",1251700,208,291,208,"F"
"3254",1999,17,"IL",2,"Illinois",12128370,2009,2009,1983,"F"
"3255",1999,18,"IN",2,"Indiana",5942901,1123,1317,NA,"F"
"3256",1999,19,"IA",2,"Iowa",2869413,389,389,389,"F"
"3257",1999,20,"KS",2,"Kansas",2654052,633,NA,NA,"F"
"3258",1999,21,"KY",3,"Kentucky",3960825,680,658,487,"F"
"3259",1999,22,"LA",3,"Louisiana",4372035,959,940,NA,"F"
"3260",1999,23,"ME",1,"Maine",1253040,53,58,53,"F"
"3261",1999,24,"MD",3,"Maryland",5171634,NA,1121,NA,"F"
"3262",1999,25,"MA",1,"Massachusetts",6175169,NA,NA,589,"F"
"3263",1999,26,"MI",2,"Michigan",9863775,NA,2137,NA,"F"
"3264",1999,27,"MN",2,"Minnesota",4775508,292,354,354,"F"
"3265",1999,28,"MS",3,"Mississippi",2768619,NA,-7,NA,"F"
"3266",1999,29,"MO",2,"Missouri",5468338,NA,2145,NA,"F"
"3267",1999,30,"MT",4,"Montana",882779,NA,70,46,"F"
"3268",1999,31,"NE",2,"Nebraska",1666028,NA,243,195,"F"
"3269",1999,32,"NV",4,"Nevada",1809253,760,NA,551,"F"
"3270",1999,33,"NH",1,"New Hampshire",1201134,250,181,100,"F"
"3271",1999,34,"NJ",1,"New Jersey",8143412,NA,NA,733,"F"
"3272",1999,35,"NM",4,"New Mexico",1739844,NA,463,625,"F"
"3273",1999,36,"NY",1,"New York",18196601,3372,3492,2756,"F"
"3274",1999,37,"NC",3,"North Carolina",7650789,1414,NA,1414,"F"
"3275",1999,38,"ND",2,"North Dakota",633666,95,95,95,"F"
"3276",1999,39,"OH",2,"Ohio",11256654,NA,NA,NA,"F"
"3277",1999,40,"OK",3,"Oklahoma",3358044,NA,2360,NA,"F"
"3278",1999,41,"OR",4,"Oregon",3316154,NA,581,NA,"F"
"3279",1999,42,"PA",1,"Pennsylvania",11994016,1279,1464,1279,"F"
"3280",1999,44,"RI",1,"Rhode Island",990819,321,321,345,"F"
"3281",1999,45,"SC",3,"South Carolina",3885736,NA,1497,1347,"F"
"3282",1999,46,"SD",2,"South Dakota",733133,NA,210,NA,"F"
"3283",1999,47,"TN",3,"Tennessee",5483535,991,963,NA,"F"
"3284",1999,48,"TX",3,"Texas",20044141,11837,11600,11837,"F"
"3285",1999,49,"UT",4,"Utah",2129836,NA,270,286,"F"
"3286",1999,50,"VT",1,"Vermont",593740,38,38,38,"F"
"3287",1999,51,"VA",3,"Virginia",6872912,NA,NA,NA,"F"
"3288",1999,53,"WA",4,"Washington",5756361,545,730,730,"F"
"3289",1999,54,"WV",3,"West Virginia",1806928,230,153,150,"F"
"3290",1999,55,"WI",2,"Wisconsin",5250446,NA,636,NA,"F"
"3291",1999,56,"WY",4,"Wyoming",479602,144,130,84,"F"
"3292",1999,60,"ST",7,"State prison total",NA,35981,59756,40196,"F"
"3293",1999,70,"US",5,"US prison total (state+federal)",NA,35981,59756,40196,"F"
"3294",1999,99,"FE",6,"Federal BOP",NA,-7,NA,NA,"F"
"3295",2000,1,"AL",3,"Alabama",4385739,NA,1502,1502,"F"
"3296",2000,2,"AK",4,"Alaska",622091,-7,-7,NA,"F"
"3297",2000,4,"AZ",4,"Arizona",4882966,NA,2297,2297,"F"
"3298",2000,5,"AR",3,"Arkansas",2576476,662,662,662,"F"
"3299",2000,6,"CA",4,"California",33634154,NA,10625,6230,"F"
"3300",2000,8,"CO",4,"Colorado",4136998,NA,1099,1008,"F"
"3301",2000,9,"CT",1,"Connecticut",3297615,NA,NA,NA,"F"
"3302",2000,10,"DE",3,"Delaware",762269,NA,272,272,"F"
"3303",2000,11,"DC",3,"District of Columbia",518342,-7,-7,NA,"F"
"3304",2000,12,"FL",3,"Florida",15332382,4329,4009,3199,"F"
"3305",2000,13,"GA",3,"Georgia",7942706,NA,2807,NA,"F"
"3306",2000,15,"HI",4,"Hawaii",1178955,NA,-7,-7,"F"
"3307",2000,16,"ID",4,"Idaho",1273338,291,276,208,"F"
"3308",2000,17,"IL",2,"Illinois",12185213,2273,2273,2247,"F"
"3309",2000,18,"IN",2,"Indiana",5976510,1123,1540,NA,"F"
"3310",2000,19,"IA",2,"Iowa",2877770,543,543,543,"F"
"3311",2000,20,"KS",2,"Kansas",2666127,634,NA,NA,"F"
"3312",2000,21,"KY",3,"Kentucky",3985794,680,659,NA,"F"
"3313",2000,22,"LA",3,"Louisiana",4375055,1020,1060,NA,"F"
"3314",2000,23,"ME",1,"Maine",1258725,47,68,53,"F"
"3315",2000,24,"MD",3,"Maryland",5223866,NA,1228,NA,"F"
"3316",2000,25,"MA",1,"Massachusetts",6204260,NA,NA,589,"F"
"3317",2000,26,"MI",2,"Michigan",9918208,NA,2275,NA,"F"
"3318",2000,27,"MN",2,"Minnesota",4828097,359,359,359,"F"
"3319",2000,28,"MS",3,"Mississippi",2787021,NA,-7,NA,"F"
"3320",2000,29,"MO",2,"Missouri",5502695,NA,2145,NA,"F"
"3321",2000,30,"MT",4,"Montana",887885,NA,70,46,"F"
"3322",2000,31,"NE",2,"Nebraska",1670458,NA,243,195,"F"
"3323",2000,32,"NV",4,"Nevada",1879800,942,NA,673,"F"
"3324",2000,33,"NH",1,"New Hampshire",1215986,NA,NA,NA,"F"
"3325",2000,34,"NJ",1,"New Jersey",8204412,NA,NA,733,"F"
"3326",2000,35,"NM",4,"New Mexico",1746843,NA,313,313,"F"
"3327",2000,36,"NY",1,"New York",18279410,3311,3491,2800,"F"
"3328",2000,37,"NC",3,"North Carolina",7747707,1472,NA,1472,"F"
"3329",2000,38,"ND",2,"North Dakota",629316,95,95,95,"F"
"3330",2000,39,"OH",2,"Ohio",11270877,2247,NA,NA,"F"
"3331",2000,40,"OK",3,"Oklahoma",3379999,NA,2534,NA,"F"
"3332",2000,41,"OR",4,"Oregon",3341584,NA,581,NA,"F"
"3333",2000,42,"PA",1,"Pennsylvania",11984572,1459,1723,1459,"F"
"3334",2000,44,"RI",1,"Rhode Island",996110,316,316,345,"F"
"3335",2000,45,"SC",3,"South Carolina",3923807,NA,1617,1391,"F"
"3336",2000,46,"SD",2,"South Dakota",737333,NA,202,NA,"F"
"3337",2000,47,"TN",3,"Tennessee",5533756,991,963,NA,"F"
"3338",2000,48,"TX",3,"Texas",20393784,12883,12625,12883,"F"
"3339",2000,49,"UT",4,"Utah",2164765,NA,293,308,"F"
"3340",2000,50,"VT",1,"Vermont",597921,75,75,57,"F"
"3341",2000,51,"VA",3,"Virginia",6970263,2165,NA,NA,"F"
"3342",2000,53,"WA",4,"Washington",5811180,545,730,730,"F"
"3343",2000,54,"WV",3,"West Virginia",1802555,138,150,138,"F"
"3344",2000,55,"WI",2,"Wisconsin",5280411,NA,822,NA,"F"
"3345",2000,56,"WY",4,"Wyoming",480893,162,141,99,"F"
"3346",2000,60,"ST",7,"State prison total",NA,38762,63957,42906,"F"
"3347",2000,70,"US",5,"US prison total (state+federal)",NA,46116,63957,42906,"F"
"3348",2000,99,"FE",6,"Federal BOP",NA,7354,NA,NA,"F"
"3349",2001,1,"AL",3,"Alabama",4463343,1591,NA,718,"F"
"3350",2001,2,"AK",4,"Alaska",633538,NA,NA,NA,"F"
"3351",2001,4,"AZ",4,"Arizona",5303869,NA,2392,NA,"F"
"3352",2001,5,"AR",3,"Arkansas",2690743,747,755,662,"F"
"3353",2001,6,"CA",4,"California",34481753,NA,9437,6230,"F"
"3354",2001,8,"CO",4,"Colorado",4432779,NA,1098,1028,"F"
"3355",2001,9,"CT",1,"Connecticut",3428043,NA,NA,NA,"F"
"3356",2001,10,"DE",3,"Delaware",794954,NA,272,272,"F"
"3357",2001,11,"DC",3,"District of Columbia",578228,NA,NA,NA,"F"
"3358",2001,12,"FL",3,"Florida",16350988,NA,4375,3493,"F"
"3359",2001,13,"GA",3,"Georgia",8418687,NA,NA,NA,"F"
"3360",2001,15,"HI",4,"Hawaii",1218790,NA,NA,NA,"F"
"3361",2001,16,"ID",4,"Idaho",1320791,253,240,175,"F"
"3362",2001,17,"IL",2,"Illinois",12506636,2102,2102,2076,"F"
"3363",2001,18,"IN",2,"Indiana",6124090,1123,1564,NA,"F"
"3364",2001,19,"IA",2,"Iowa",2929240,543,543,543,"F"
"3365",2001,20,"KS",2,"Kansas",2701167,634,NA,NA,"F"
"3366",2001,21,"KY",3,"Kentucky",4068775,695,673,NA,"F"
"3367",2001,22,"LA",3,"Louisiana",4460400,1038,990,NA,"F"
"3368",2001,23,"ME",1,"Maine",1284295,47,68,53,"F"
"3369",2001,24,"MD",3,"Maryland",5374009,NA,1216,NA,"F"
"3370",2001,25,"MA",1,"Massachusetts",6411336,NA,NA,561,"F"
"3371",2001,26,"MI",2,"Michigan",10005334,NA,2177,NA,"F"
"3372",2001,27,"MN",2,"Minnesota",4982180,366,366,366,"F"
"3373",2001,28,"MS",3,"Mississippi",2853090,NA,NA,NA,"F"
"3374",2001,29,"MO",2,"Missouri",5642852,NA,2273,NA,"F"
"3375",2001,30,"MT",4,"Montana",905782,NA,70,46,"F"
"3376",2001,31,"NE",2,"Nebraska",1717672,NA,173,139,"F"
"3377",2001,32,"NV",4,"Nevada",2094338,852,NA,643,"F"
"3378",2001,33,"NH",1,"New Hampshire",1256685,158,172,172,"F"
"3379",2001,34,"NJ",1,"New Jersey",8488427,NA,NA,733,"F"
"3380",2001,35,"NM",4,"New Mexico",1828437,587,587,602,"F"
"3381",2001,36,"NY",1,"New York",19087486,3251,3295,2730,"F"
"3382",2001,37,"NC",3,"North Carolina",8202468,1786,NA,1786,"F"
"3383",2001,38,"ND",2,"North Dakota",636225,95,95,95,"F"
"3384",2001,39,"OH",2,"Ohio",11395572,2247,NA,NA,"F"
"3385",2001,40,"OK",3,"Oklahoma",3463996,NA,2534,NA,"F"
"3386",2001,41,"OR",4,"Oregon",3469878,NA,687,687,"F"
"3387",2001,42,"PA",1,"Pennsylvania",12296977,1802,1802,1538,"F"
"3388",2001,44,"RI",1,"Rhode Island",1057707,337,337,340,"F"
"3389",2001,45,"SC",3,"South Carolina",4062301,NA,1637,1398,"F"
"3390",2001,46,"SD",2,"South Dakota",758803,NA,230,NA,"F"
"3391",2001,47,"TN",3,"Tennessee",5754748,991,963,NA,"F"
"3392",2001,48,"TX",3,"Texas",21330190,14160,13848,14160,"F"
"3393",2001,49,"UT",4,"Utah",2290966,NA,280,296,"F"
"3394",2001,50,"VT",1,"Vermont",611889,45,45,45,"F"
"3395",2001,51,"VA",3,"Virginia",7191579,2165,NA,NA,"F"
"3396",2001,53,"WA",4,"Washington",5988346,494,654,654,"F"
"3397",2001,54,"WV",3,"West Virginia",1798190,NA,219,219,"F"
"3398",2001,55,"WI",2,"Wisconsin",5408099,NA,952,NA,"F"
"3399",2001,56,"WY",4,"Wyoming",492976,116,106,112,"F"
"3400",2001,60,"ST",7,"State prison total",NA,38225,59227,42572,"F"
"3401",2001,70,"US",5,"US prison total (state+federal)",NA,46213,59227,42572,"F"
"3402",2001,99,"FE",6,"Federal BOP",NA,7988,NA,NA,"F"
"3403",2002,1,"AL",3,"Alabama",4471462,NA,NA,771,"F"
"3404",2002,2,"AK",4,"Alaska",641974,297,311,NA,"F"
"3405",2002,4,"AZ",4,"Arizona",5451472,2442,2496,2358,"F"
"3406",2002,5,"AR",3,"Arkansas",2704471,785,785,700,"F"
"3407",2002,6,"CA",4,"California",34867773,NA,9724,6230,"F"
"3408",2002,8,"CO",4,"Colorado",4502883,NA,1187,1099,"F"
"3409",2002,9,"CT",1,"Connecticut",3448145,NA,NA,NA,"F"
"3410",2002,10,"DE",3,"Delaware",804636,NA,272,272,"F"
"3411",2002,11,"DC",3,"District of Columbia",579736,NA,NA,NA,"F"
"3412",2002,12,"FL",3,"Florida",16675166,NA,4953,3982,"F"
"3413",2002,13,"GA",3,"Georgia",8582756,NA,3383,NA,"F"
"3414",2002,15,"HI",4,"Hawaii",1226410,NA,-7,NA,"F"
"3415",2002,16,"ID",4,"Idaho",1341704,484,471,295,"F"
"3416",2002,17,"IL",2,"Illinois",12557032,2050,2050,2024,"F"
"3417",2002,18,"IN",2,"Indiana",6148648,1123,1661,NA,"F"
"3418",2002,19,"IA",2,"Iowa",2929379,543,543,543,"F"
"3419",2002,20,"KS",2,"Kansas",2711741,632,NA,NA,"F"
"3420",2002,21,"KY",3,"Kentucky",4090824,NA,718,NA,"F"
"3421",2002,22,"LA",3,"Louisiana",4465089,1034,970,NA,"F"
"3422",2002,23,"ME",1,"Maine",1293181,82,82,82,"F"
"3423",2002,24,"MD",3,"Maryland",5437880,NA,1273,NA,"F"
"3424",2002,25,"MA",1,"Massachusetts",6440762,NA,NA,592,"F"
"3425",2002,26,"MI",2,"Michigan",10039223,NA,2370,NA,"F"
"3426",2002,27,"MN",2,"Minnesota",5017355,422,422,422,"F"
"3427",2002,28,"MS",3,"Mississippi",2858076,NA,-7,NA,"F"
"3428",2002,29,"MO",2,"Missouri",5679158,NA,2411,NA,"F"
"3429",2002,30,"MT",4,"Montana",909722,NA,200,NA,"F"
"3430",2002,31,"NE",2,"Nebraska",1724577,NA,174,139,"F"
"3431",2002,32,"NV",4,"Nevada",2165828,862,NA,643,"F"
"3432",2002,33,"NH",1,"New Hampshire",1270962,158,172,172,"F"
"3433",2002,34,"NJ",1,"New Jersey",8543281,NA,NA,733,"F"
"3434",2002,35,"NM",4,"New Mexico",1849187,617,611,611,"F"
"3435",2002,36,"NY",1,"New York",19161568,3209,3209,2668,"F"
"3436",2002,37,"NC",3,"North Carolina",8311105,NA,NA,NA,"F"
"3437",2002,38,"ND",2,"North Dakota",633210,95,95,95,"F"
"3438",2002,39,"OH",2,"Ohio",11420660,2247,NA,NA,"F"
"3439",2002,40,"OK",3,"Oklahoma",3483149,NA,2528,NA,"F"
"3440",2002,41,"OR",4,"Oregon",3516661,NA,715,715,"F"
"3441",2002,42,"PA",1,"Pennsylvania",12324237,1734,1734,1478,"F"
"3442",2002,44,"RI",1,"Rhode Island",1066919,340,340,348,"F"
"3443",2002,45,"SC",3,"South Carolina",4102227,NA,1590,1724,"F"
"3444",2002,46,"SD",2,"South Dakota",761633,NA,240,NA,"F"
"3445",2002,47,"TN",3,"Tennessee",5802304,1215,1180,NA,"F"
"3446",2002,48,"TX",3,"Texas",21705766,14382,13077,14382,"F"
