"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATEM","CAPRATEF","CAPOPM","CAPOPF","CAPDESM","CAPDESF","CAPRATET","CAPOPT","CAPDEST"
"1079",1997,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,685174,702818,623823
"1080",1997,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,85387,NA,NA
"1081",1998,1,"AL",3,"Alabama",4350594,NA,NA,NA,NA,NA,NA,21800,21800,21800
"1082",1998,2,"AK",4,"Alaska",615205,NA,NA,NA,NA,NA,NA,2603,2691,2603
"1083",1998,4,"AZ",4,"Arizona",4667277,NA,NA,NA,NA,NA,NA,NA,23036,23036
"1084",1998,5,"AR",3,"Arkansas",2538202,NA,NA,NA,NA,NA,NA,10208,10208,10208
"1085",1998,6,"CA",4,"California",32682794,NA,NA,NA,NA,NA,NA,NA,NA,79875
"1086",1998,8,"CO",4,"Colorado",3968967,NA,NA,NA,NA,NA,NA,NA,9842,8037
"1087",1998,9,"CT",1,"Connecticut",3272563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",1998,10,"DE",3,"Delaware",744066,NA,NA,NA,NA,NA,NA,NA,4206,3192
"1089",1998,11,"DC",3,"District of Columbia",521426,NA,NA,NA,NA,NA,NA,7973,7289,NA
"1090",1998,12,"FL",3,"Florida",14908230,NA,NA,NA,NA,NA,NA,77370,70785,52407
"1091",1998,13,"GA",3,"Georgia",7636522,NA,NA,NA,NA,NA,NA,NA,39320,NA
"1092",1998,15,"HI",4,"Hawaii",1190472,NA,NA,NA,NA,NA,NA,NA,3122,2197
"1093",1998,16,"ID",4,"Idaho",1230923,NA,NA,NA,NA,NA,NA,3167,3991,3167
"1094",1998,17,"IL",2,"Illinois",12069774,NA,NA,NA,NA,NA,NA,32062,32062,27342
"1095",1998,18,"IN",2,"Indiana",5907617,NA,NA,NA,NA,NA,NA,13983,17119,NA
"1096",1998,19,"IA",2,"Iowa",2861025,NA,NA,NA,NA,NA,NA,5701,5701,5701
"1097",1998,20,"KS",2,"Kansas",2638667,NA,NA,NA,NA,NA,NA,8189,NA,NA
"1098",1998,21,"KY",3,"Kentucky",3934310,NA,NA,NA,NA,NA,NA,11428,11180,7421
"1099",1998,22,"LA",3,"Louisiana",4362758,NA,NA,NA,NA,NA,NA,19016,18975,NA
"1100",1998,23,"ME",1,"Maine",1247554,NA,NA,NA,NA,NA,NA,1460,1629,1460
"1101",1998,24,"MD",3,"Maryland",5130072,NA,NA,NA,NA,NA,NA,NA,22688,NA
"1102",1998,25,"MA",1,"Massachusetts",6144407,NA,NA,NA,NA,NA,NA,NA,NA,9162
"1103",1998,26,"MI",2,"Michigan",9820231,NA,NA,NA,NA,NA,NA,NA,44804,NA
"1104",1998,27,"MN",2,"Minnesota",4726411,NA,NA,NA,NA,NA,NA,5567,5724,5724
"1105",1998,28,"MS",3,"Mississippi",2751335,NA,NA,NA,NA,NA,NA,NA,13916,14649
"1106",1998,29,"MO",2,"Missouri",5437562,NA,NA,NA,NA,NA,NA,NA,26302,NA
"1107",1998,30,"MT",4,"Montana",879533,NA,NA,NA,NA,NA,NA,NA,1748,1244
"1108",1998,31,"NE",2,"Nebraska",1660772,NA,NA,NA,NA,NA,NA,NA,2963,2371
"1109",1998,32,"NV",4,"Nevada",1743772,NA,NA,NA,NA,NA,NA,9251,NA,6820
"1110",1998,33,"NH",1,"New Hampshire",1185823,NA,NA,NA,NA,NA,NA,1841,1864,1744
"1111",1998,34,"NJ",1,"New Jersey",8095542,NA,NA,NA,NA,NA,NA,NA,NA,17282
"1112",1998,35,"NM",4,"New Mexico",1733535,NA,NA,NA,NA,NA,NA,NA,3447,NA
"1113",1998,36,"NY",1,"New York",18159175,NA,NA,NA,NA,NA,NA,60879,65717,53409
"1114",1998,37,"NC",3,"North Carolina",7545828,NA,NA,NA,NA,NA,NA,27866,NA,27866
"1115",1998,38,"ND",2,"North Dakota",637808,NA,NA,NA,NA,NA,NA,1005,952,1005
"1116",1998,39,"OH",2,"Ohio",11237752,NA,NA,NA,NA,NA,NA,37245,NA,NA
"1117",1998,40,"OK",3,"Oklahoma",3339478,NA,NA,NA,NA,NA,NA,NA,21578,NA
"1118",1998,41,"OR",4,"Oregon",3282055,NA,NA,NA,NA,NA,NA,NA,8646,NA
"1119",1998,42,"PA",1,"Pennsylvania",12002329,NA,NA,NA,NA,NA,NA,24247,30992,24247
"1120",1998,44,"RI",1,"Rhode Island",987704,NA,NA,NA,NA,NA,NA,3858,3858,3858
"1121",1998,45,"SC",3,"South Carolina",3839578,NA,NA,NA,NA,NA,NA,NA,22595,21265
"1122",1998,46,"SD",2,"South Dakota",730789,NA,NA,NA,NA,NA,NA,NA,2470,NA
"1123",1998,47,"TN",3,"Tennessee",5432679,NA,NA,NA,NA,NA,NA,16130,15778,NA
"1124",1998,48,"TX",3,"Texas",19712389,NA,NA,NA,NA,NA,NA,148756,148756,151430
"1125",1998,49,"UT",4,"Utah",2100562,NA,NA,NA,NA,NA,NA,NA,4280,4462
"1126",1998,50,"VT",1,"Vermont",590579,NA,NA,NA,NA,NA,NA,1140,1140,1023
"1127",1998,51,"VA",3,"Virginia",6789225,NA,NA,NA,NA,NA,NA,29171,29171,29171
"1128",1998,53,"WA",4,"Washington",5687832,NA,NA,NA,NA,NA,NA,8902,11575,11575
"1129",1998,54,"WV",3,"West Virginia",1811688,NA,NA,NA,NA,NA,NA,2698,2827,2695
"1130",1998,55,"WI",2,"Wisconsin",5222124,NA,NA,NA,NA,NA,NA,NA,11136,NA
"1131",1998,56,"WY",4,"Wyoming",480045,NA,NA,NA,NA,NA,NA,1231,1243,1047
"1132",1998,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,594747,789126,640495
"1133",1998,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,681062,789126,640495
"1134",1998,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,86315,NA,NA
"1135",1999,1,"AL",3,"Alabama",4369224,20361,1439,20361,1439,20361,1439,NA,NA,NA
"1136",1999,2,"AK",4,"Alaska",619500,2603,-7,2691,-7,2603,NA,NA,NA,NA
"1137",1999,4,"AZ",4,"Arizona",4778332,NA,NA,23108,1202,23108,1202,NA,NA,NA
"1138",1999,5,"AR",3,"Arkansas",2551373,9764,662,9764,662,9764,662,NA,NA,NA
"1139",1999,6,"CA",4,"California",33145121,NA,NA,143689,10778,74042,6230,NA,NA,NA
"1140",1999,8,"CO",4,"Colorado",4056133,NA,NA,10347,883,8632,792,NA,NA,NA
"1141",1999,9,"CT",1,"Connecticut",3282031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",1999,10,"DE",3,"Delaware",753538,NA,NA,3934,272,2920,272,NA,NA,NA
"1143",1999,11,"DC",3,"District of Columbia",519000,5424,-7,5424,-7,NA,NA,NA,NA,NA
"1144",1999,12,"FL",3,"Florida",15111244,76480,4011,69623,3702,51327,2925,NA,NA,NA
"1145",1999,13,"GA",3,"Georgia",7788240,NA,NA,41005,2803,NA,NA,NA,NA,NA
"1146",1999,15,"HI",4,"Hawaii",1185497,NA,NA,3406,-7,2481,-7,NA,NA,NA
"1147",1999,16,"ID",4,"Idaho",1251700,2974,208,3665,291,2974,208,NA,NA,NA
"1148",1999,17,"IL",2,"Illinois",12128370,30304,2009,30304,2009,25546,1983,NA,NA,NA
"1149",1999,18,"IN",2,"Indiana",5942901,14260,1123,16627,1317,NA,NA,NA,NA,NA
"1150",1999,19,"IA",2,"Iowa",2869413,5830,389,5830,389,5830,389,NA,NA,NA
"1151",1999,20,"KS",2,"Kansas",2654052,8227,633,NA,NA,NA,NA,NA,NA,NA
"1152",1999,21,"KY",3,"Kentucky",3960825,11267,680,11049,658,6934,487,NA,NA,NA
"1153",1999,22,"LA",3,"Louisiana",4372035,18215,959,18423,940,NA,NA,NA,NA,NA
"1154",1999,23,"ME",1,"Maine",1253040,1407,53,1581,58,1407,53,NA,NA,NA
"1155",1999,24,"MD",3,"Maryland",5171634,NA,NA,22092,1121,NA,NA,NA,NA,NA
"1156",1999,25,"MA",1,"Massachusetts",6175169,NA,NA,NA,NA,8753,589,NA,NA,NA
"1157",1999,26,"MI",2,"Michigan",9863775,NA,NA,45041,2137,NA,NA,NA,NA,NA
"1158",1999,27,"MN",2,"Minnesota",4775508,5372,292,5432,354,5432,354,NA,NA,NA
"1159",1999,28,"MS",3,"Mississippi",2768619,NA,NA,16728,-7,NA,NA,NA,NA,NA
"1160",1999,29,"MO",2,"Missouri",5468338,NA,NA,25271,2145,NA,NA,NA,NA,NA
"1161",1999,30,"MT",4,"Montana",882779,NA,NA,1330,70,850,46,NA,NA,NA
"1162",1999,31,"NE",2,"Nebraska",1666028,NA,NA,2720,243,2176,195,NA,NA,NA
"1163",1999,32,"NV",4,"Nevada",1809253,8619,760,NA,NA,6397,551,NA,NA,NA
"1164",1999,33,"NH",1,"New Hampshire",1201134,1786,250,1883,181,1844,100,NA,NA,NA
"1165",1999,34,"NJ",1,"New Jersey",8143412,NA,NA,NA,NA,16549,733,NA,NA,NA
"1166",1999,35,"NM",4,"New Mexico",1739844,NA,NA,5129,463,4879,625,NA,NA,NA
"1167",1999,36,"NY",1,"New York",18196601,57893,3372,62892,3492,51059,2756,NA,NA,NA
"1168",1999,37,"NC",3,"North Carolina",7650789,25731,1414,NA,NA,25731,1414,NA,NA,NA
"1169",1999,38,"ND",2,"North Dakota",633666,910,95,857,95,910,95,NA,NA,NA
"1170",1999,39,"OH",2,"Ohio",11256654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",1999,40,"OK",3,"Oklahoma",3358044,NA,NA,20234,2360,NA,NA,NA,NA,NA
"1172",1999,41,"OR",4,"Oregon",3316154,NA,NA,8969,581,NA,NA,NA,NA,NA
"1173",1999,42,"PA",1,"Pennsylvania",11994016,23949,1279,30920,1464,23949,1279,NA,NA,NA
"1174",1999,44,"RI",1,"Rhode Island",990819,3403,321,3403,321,3517,345,NA,NA,NA
"1175",1999,45,"SC",3,"South Carolina",3885736,NA,NA,22068,1497,20830,1347,NA,NA,NA
"1176",1999,46,"SD",2,"South Dakota",733133,NA,NA,2335,210,NA,NA,NA,NA,NA
"1177",1999,47,"TN",3,"Tennessee",5483535,16531,991,16164,963,NA,NA,NA,NA,NA
"1178",1999,48,"TX",3,"Texas",20044141,144087,11837,141205,11600,144087,11837,NA,NA,NA
"1179",1999,49,"UT",4,"Utah",2129836,NA,NA,4148,270,4298,286,NA,NA,NA
"1180",1999,50,"VT",1,"Vermont",593740,1102,38,1162,38,985,38,NA,NA,NA
"1181",1999,51,"VA",3,"Virginia",6872912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",1999,53,"WA",4,"Washington",5756361,8317,545,11306,730,11306,730,NA,NA,NA
"1183",1999,54,"WV",3,"West Virginia",1806928,2829,230,2727,153,2800,150,NA,NA,NA
"1184",1999,55,"WI",2,"Wisconsin",5250446,NA,NA,10315,636,NA,NA,NA,NA,NA
"1185",1999,56,"WY",4,"Wyoming",479602,1087,144,1113,130,963,84,NA,NA,NA
"1186",1999,60,"ST",7,"State prison total",NA,543730,35981,886275,59756,575244,40196,NA,NA,NA
"1187",1999,70,"US",5,"US prison total (state+federal)",NA,633805,35981,886275,59756,575244,40196,NA,NA,NA
"1188",1999,99,"FE",6,"Federal BOP",NA,90075,-7,NA,NA,NA,NA,NA,NA,NA
"1189",2000,1,"AL",3,"Alabama",4385739,NA,NA,21304,1502,21304,1502,NA,NA,NA
"1190",2000,2,"AK",4,"Alaska",622091,2603,-7,2691,-7,2603,NA,NA,NA,NA
"1191",2000,4,"AZ",4,"Arizona",4882966,NA,NA,22650,2297,22650,2297,NA,NA,NA
"1192",2000,5,"AR",3,"Arkansas",2576476,9914,662,9914,662,9914,662,NA,NA,NA
"1193",2000,6,"CA",4,"California",33634154,NA,NA,144072,10625,74237,6230,NA,NA,NA
"1194",2000,8,"CO",4,"Colorado",4136998,NA,NA,11727,1099,10599,1008,NA,NA,NA
"1195",2000,9,"CT",1,"Connecticut",3297615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",2000,10,"DE",3,"Delaware",762269,NA,NA,3934,272,2920,272,NA,NA,NA
"1197",2000,11,"DC",3,"District of Columbia",518342,4586,-7,4586,-7,NA,NA,NA,NA,NA
"1198",2000,12,"FL",3,"Florida",15332382,78697,4329,71833,4009,52902,3199,NA,NA,NA
"1199",2000,13,"GA",3,"Georgia",7942706,NA,NA,42349,2807,NA,NA,NA,NA,NA
"1200",2000,15,"HI",4,"Hawaii",1178955,NA,NA,3406,-7,2481,-7,NA,NA,NA
"1201",2000,16,"ID",4,"Idaho",1273338,4937,291,4754,276,4246,208,NA,NA,NA
"1202",2000,17,"IL",2,"Illinois",12185213,30722,2273,30722,2273,25964,2247,NA,NA,NA
"1203",2000,18,"IN",2,"Indiana",5976510,14260,1123,18289,1540,NA,NA,NA,NA,NA
"1204",2000,19,"IA",2,"Iowa",2877770,6229,543,6229,543,6229,543,NA,NA,NA
"1205",2000,20,"KS",2,"Kansas",2666127,8152,634,NA,NA,NA,NA,NA,NA,NA
"1206",2000,21,"KY",3,"Kentucky",3985794,10765,680,10537,659,NA,NA,NA,NA,NA
"1207",2000,22,"LA",3,"Louisiana",4375055,18428,1020,18641,1060,NA,NA,NA,NA,NA
"1208",2000,23,"ME",1,"Maine",1258725,1381,47,1573,68,1407,53,NA,NA,NA
"1209",2000,24,"MD",3,"Maryland",5223866,NA,NA,22431,1228,NA,NA,NA,NA,NA
"1210",2000,25,"MA",1,"Massachusetts",6204260,NA,NA,NA,NA,8573,589,NA,NA,NA
"1211",2000,26,"MI",2,"Michigan",9918208,NA,NA,46699,2275,NA,NA,NA,NA,NA
"1212",2000,27,"MN",2,"Minnesota",4828097,5962,359,5962,359,5962,359,NA,NA,NA
"1213",2000,28,"MS",3,"Mississippi",2787021,NA,NA,16753,-7,NA,NA,NA,NA,NA
"1214",2000,29,"MO",2,"Missouri",5502695,NA,NA,26353,2145,NA,NA,NA,NA,NA
"1215",2000,30,"MT",4,"Montana",887885,NA,NA,1330,70,850,46,NA,NA,NA
"1216",2000,31,"NE",2,"Nebraska",1670458,NA,NA,2720,243,2176,195,NA,NA,NA
"1217",2000,32,"NV",4,"Nevada",1879800,9657,942,NA,NA,7619,673,NA,NA,NA
"1218",2000,33,"NH",1,"New Hampshire",1215986,2500,NA,2286,NA,2216,NA,NA,NA,NA
"1219",2000,34,"NJ",1,"New Jersey",8204412,NA,NA,NA,NA,16389,733,NA,NA,NA
"1220",2000,35,"NM",4,"New Mexico",1746843,NA,NA,5423,313,5515,313,NA,NA,NA
"1221",2000,36,"NY",1,"New York",18279410,59462,3311,63921,3491,52646,2800,NA,NA,NA
"1222",2000,37,"NC",3,"North Carolina",7747707,27635,1472,NA,NA,27635,1472,NA,NA,NA
"1223",2000,38,"ND",2,"North Dakota",629316,910,95,857,95,910,95,NA,NA,NA
"1224",2000,39,"OH",2,"Ohio",11270877,37680,2247,NA,NA,NA,NA,NA,NA,NA
"1225",2000,40,"OK",3,"Oklahoma",3379999,NA,NA,20616,2534,NA,NA,NA,NA,NA
"1226",2000,41,"OR",4,"Oregon",3341584,NA,NA,9551,581,NA,NA,NA,NA,NA
"1227",2000,42,"PA",1,"Pennsylvania",11984572,24231,1459,31457,1723,24321,1459,NA,NA,NA
"1228",2000,44,"RI",1,"Rhode Island",996110,3401,316,3401,316,3533,345,NA,NA,NA
"1229",2000,45,"SC",3,"South Carolina",3923807,NA,NA,21895,1617,20838,1391,NA,NA,NA
"1230",2000,46,"SD",2,"South Dakota",737333,NA,NA,2417,202,NA,NA,NA,NA,NA
"1231",2000,47,"TN",3,"Tennessee",5533756,16967,991,16592,963,NA,NA,NA,NA,NA
"1232",2000,48,"TX",3,"Texas",20393784,148853,12883,145876,12625,148853,12883,NA,NA,NA
"1233",2000,49,"UT",4,"Utah",2164765,NA,NA,4344,293,4573,308,NA,NA,NA
"1234",2000,50,"VT",1,"Vermont",597921,1226,75,1286,75,1127,57,NA,NA,NA
"1235",2000,51,"VA",3,"Virginia",6970263,30001,2165,NA,NA,NA,NA,NA,NA,NA
"1236",2000,53,"WA",4,"Washington",5811180,8921,545,12832,730,12832,730,NA,NA,NA
"1237",2000,54,"WV",3,"West Virginia",1802555,2985,138,3103,150,2985,138,NA,NA,NA
"1238",2000,55,"WI",2,"Wisconsin",5280411,NA,NA,10917,822,NA,NA,NA,NA,NA
"1239",2000,56,"WY",4,"Wyoming",480893,1152,162,1162,141,1152,99,NA,NA,NA
"1240",2000,60,"ST",7,"State prison total",NA,572217,38762,909395,63957,588161,42906,NA,NA,NA
"1241",2000,70,"US",5,"US prison total (state+federal)",NA,660237,46116,909395,63957,588161,42906,NA,NA,NA
"1242",2000,99,"FE",6,"Federal BOP",NA,88020,7354,NA,NA,NA,NA,NA,NA,NA
"1243",2001,1,"AL",3,"Alabama",4463343,22657,1591,NA,NA,11688,718,NA,NA,NA
"1244",2001,2,"AK",4,"Alaska",633538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",2001,4,"AZ",4,"Arizona",5303869,NA,NA,25556,2392,NA,NA,NA,NA,NA
"1246",2001,5,"AR",3,"Arkansas",2690743,11299,747,10627,755,9985,662,NA,NA,NA
"1247",2001,6,"CA",4,"California",34481753,NA,NA,141099,9437,73727,6230,NA,NA,NA
"1248",2001,8,"CO",4,"Colorado",4432779,NA,NA,11824,1098,10720,1028,NA,NA,NA
"1249",2001,9,"CT",1,"Connecticut",3428043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",2001,10,"DE",3,"Delaware",794954,NA,NA,3934,272,2920,272,NA,NA,NA
"1251",2001,11,"DC",3,"District of Columbia",578228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",2001,12,"FL",3,"Florida",16350988,NA,NA,72143,4375,53114,3493,NA,NA,NA
"1253",2001,13,"GA",3,"Georgia",8418687,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",2001,15,"HI",4,"Hawaii",1218790,NA,NA,3406,NA,2481,NA,NA,NA,NA
"1255",2001,16,"ID",4,"Idaho",1320791,3727,253,3541,240,3019,175,NA,NA,NA
"1256",2001,17,"IL",2,"Illinois",12506636,32473,2102,32473,2102,27715,2076,NA,NA,NA
"1257",2001,18,"IN",2,"Indiana",6124090,14288,1123,18964,1564,NA,NA,NA,NA,NA
"1258",2001,19,"IA",2,"Iowa",2929240,6229,543,6229,543,6229,543,NA,NA,NA
"1259",2001,20,"KS",2,"Kansas",2701167,8182,634,NA,NA,NA,NA,NA,NA,NA
"1260",2001,21,"KY",3,"Kentucky",4068775,10985,695,10757,673,NA,NA,NA,NA,NA
"1261",2001,22,"LA",3,"Louisiana",4460400,18622,1038,18941,990,NA,NA,NA,NA,NA
"1262",2001,23,"ME",1,"Maine",1284295,1381,47,1573,68,1407,53,NA,NA,NA
"1263",2001,24,"MD",3,"Maryland",5374009,NA,NA,22658,1216,NA,NA,NA,NA,NA
"1264",2001,25,"MA",1,"Massachusetts",6411336,NA,NA,NA,NA,8365,561,NA,NA,NA
"1265",2001,26,"MI",2,"Michigan",10005334,NA,NA,47147,2177,NA,NA,NA,NA,NA
"1266",2001,27,"MN",2,"Minnesota",4982180,6216,366,6216,366,6216,366,NA,NA,NA
"1267",2001,28,"MS",3,"Mississippi",2853090,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",2001,29,"MO",2,"Missouri",5642852,NA,NA,26889,2273,NA,NA,NA,NA,NA
"1269",2001,30,"MT",4,"Montana",905782,NA,NA,1300,70,850,46,NA,NA,NA
"1270",2001,31,"NE",2,"Nebraska",1717672,NA,NA,3750,173,3192,139,NA,NA,NA
"1271",2001,32,"NV",4,"Nevada",2094338,9696,852,NA,NA,7669,643,NA,NA,NA
"1272",2001,33,"NH",1,"New Hampshire",1256685,2261,158,2066,172,2041,172,NA,NA,NA
"1273",2001,34,"NJ",1,"New Jersey",8488427,NA,NA,NA,NA,16389,733,NA,NA,NA
"1274",2001,35,"NM",4,"New Mexico",1828437,5519,587,5519,587,5384,602,NA,NA,NA
"1275",2001,36,"NY",1,"New York",19087486,58593,3251,61197,3295,51797,2730,NA,NA,NA
"1276",2001,37,"NC",3,"North Carolina",8202468,27468,1786,NA,NA,27468,1786,NA,NA,NA
"1277",2001,38,"ND",2,"North Dakota",636225,910,95,857,95,910,95,NA,NA,NA
"1278",2001,39,"OH",2,"Ohio",11395572,37403,2247,NA,NA,NA,NA,NA,NA,NA
"1279",2001,40,"OK",3,"Oklahoma",3463996,NA,NA,20770,2534,NA,NA,NA,NA,NA
"1280",2001,41,"OR",4,"Oregon",3469878,NA,NA,10611,687,10321,687,NA,NA,NA
"1281",2001,42,"PA",1,"Pennsylvania",12296977,31955,1802,31955,1802,24648,1538,NA,NA,NA
"1282",2001,44,"RI",1,"Rhode Island",1057707,3355,337,3355,337,3563,340,NA,NA,NA
"1283",2001,45,"SC",3,"South Carolina",4062301,NA,NA,21688,1637,20463,1398,NA,NA,NA
"1284",2001,46,"SD",2,"South Dakota",758803,NA,NA,2483,230,NA,NA,NA,NA,NA
"1285",2001,47,"TN",3,"Tennessee",5754748,17171,991,16766,963,NA,NA,NA,NA,NA
"1286",2001,48,"TX",3,"Texas",21330190,142578,14160,139251,13848,142578,14160,NA,NA,NA
"1287",2001,49,"UT",4,"Utah",2290966,NA,NA,4006,280,4213,296,NA,NA,NA
"1288",2001,50,"VT",1,"Vermont",611889,1266,45,1316,45,1175,45,NA,NA,NA
"1289",2001,51,"VA",3,"Virginia",7191579,29952,2165,NA,NA,NA,NA,NA,NA,NA
"1290",2001,53,"WA",4,"Washington",5988346,9404,494,12139,654,12139,654,NA,NA,NA
"1291",2001,54,"WV",3,"West Virginia",1798190,NA,NA,3320,219,2970,219,NA,NA,NA
"1292",2001,55,"WI",2,"Wisconsin",5408099,NA,NA,12820,952,NA,NA,NA,NA,NA
"1293",2001,56,"WY",4,"Wyoming",492976,998,116,946,106,1029,112,NA,NA,NA
"1294",2001,60,"ST",7,"State prison total",NA,514588,38225,820092,59227,556385,42572,NA,NA,NA
"1295",2001,70,"US",5,"US prison total (state+federal)",NA,606799,46213,820092,59227,556385,42572,NA,NA,NA
"1296",2001,99,"FE",6,"Federal BOP",NA,92211,7988,NA,NA,NA,NA,NA,NA,NA
"1297",2002,1,"AL",3,"Alabama",4471462,NA,NA,NA,NA,11688,771,NA,NA,NA
"1298",2002,2,"AK",4,"Alaska",641974,2801,297,2895,311,NA,NA,NA,NA,NA
"1299",2002,4,"AZ",4,"Arizona",5451472,23786,2442,26910,2496,22988,2358,NA,NA,NA
"1300",2002,5,"AR",3,"Arkansas",2704471,11187,785,11404,785,10599,700,NA,NA,NA
"1301",2002,6,"CA",4,"California",34867773,NA,NA,145363,9724,74357,6230,NA,NA,NA
"1302",2002,8,"CO",4,"Colorado",4502883,NA,NA,12738,1187,11494,1099,NA,NA,NA
"1303",2002,9,"CT",1,"Connecticut",3448145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304",2002,10,"DE",3,"Delaware",804636,NA,NA,3934,272,2920,272,NA,NA,NA
"1305",2002,11,"DC",3,"District of Columbia",579736,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",2002,12,"FL",3,"Florida",16675166,NA,NA,73852,4953,54414,3982,NA,NA,NA
"1307",2002,13,"GA",3,"Georgia",8582756,NA,NA,44323,3383,NA,NA,NA,NA,NA
"1308",2002,15,"HI",4,"Hawaii",1226410,NA,NA,3406,-7,NA,NA,NA,NA,NA
"1309",2002,16,"ID",4,"Idaho",1341704,5387,484,5073,471,4269,295,NA,NA,NA
"1310",2002,17,"IL",2,"Illinois",12557032,29301,2050,29301,2050,25232,2024,NA,NA,NA
"1311",2002,18,"IN",2,"Indiana",6148648,14736,1123,19378,1661,NA,NA,NA,NA,NA
"1312",2002,19,"IA",2,"Iowa",2929379,6229,543,6229,543,6229,543,NA,NA,NA
"1313",2002,20,"KS",2,"Kansas",2711741,8482,632,NA,NA,NA,NA,NA,NA,NA
"1314",2002,21,"KY",3,"Kentucky",4090824,NA,NA,11444,718,NA,NA,NA,NA,NA
"1315",2002,22,"LA",3,"Louisiana",4465089,18654,1034,19040,970,NA,NA,NA,NA,NA
"1316",2002,23,"ME",1,"Maine",1293181,1697,82,1697,82,1697,82,NA,NA,NA
"1317",2002,24,"MD",3,"Maryland",5437880,NA,NA,22990,1273,NA,NA,NA,NA,NA
"1318",2002,25,"MA",1,"Massachusetts",6440762,NA,NA,NA,NA,7129,592,NA,NA,NA
"1319",2002,26,"MI",2,"Michigan",10039223,NA,NA,49059,2370,NA,NA,NA,NA,NA
"1320",2002,27,"MN",2,"Minnesota",5017355,6642,422,6642,422,6642,422,NA,NA,NA
"1321",2002,28,"MS",3,"Mississippi",2858076,NA,NA,21011,-7,NA,NA,NA,NA,NA
"1322",2002,29,"MO",2,"Missouri",5679158,NA,NA,28169,2411,NA,NA,NA,NA,NA
"1323",2002,30,"MT",4,"Montana",909722,NA,NA,1400,200,NA,NA,NA,NA,NA
"1324",2002,31,"NE",2,"Nebraska",1724577,NA,NA,3750,174,3000,139,NA,NA,NA
"1325",2002,32,"NV",4,"Nevada",2165828,9670,862,NA,NA,7672,643,NA,NA,NA
"1326",2002,33,"NH",1,"New Hampshire",1270962,2261,158,2066,172,2041,172,NA,NA,NA
"1327",2002,34,"NJ",1,"New Jersey",8543281,NA,NA,NA,NA,16389,733,NA,NA,NA
"1328",2002,35,"NM",4,"New Mexico",1849187,5628,617,5628,611,5374,611,NA,NA,NA
"1329",2002,36,"NY",1,"New York",19161568,58056,3209,60322,3209,51542,2668,NA,NA,NA
"1330",2002,37,"NC",3,"North Carolina",8311105,NA,NA,28284,NA,NA,NA,NA,NA,NA
"1331",2002,38,"ND",2,"North Dakota",633210,910,95,857,95,910,95,NA,NA,NA
"1332",2002,39,"OH",2,"Ohio",11420660,34023,2247,NA,NA,NA,NA,NA,NA,NA
"1333",2002,40,"OK",3,"Oklahoma",3483149,NA,NA,21038,2528,NA,NA,NA,NA,NA
"1334",2002,41,"OR",4,"Oregon",3516661,NA,NA,10841,715,10841,715,NA,NA,NA
"1335",2002,42,"PA",1,"Pennsylvania",12324237,32849,1734,32849,1734,25635,1478,NA,NA,NA
"1336",2002,44,"RI",1,"Rhode Island",1066919,3567,340,3567,340,3713,348,NA,NA,NA
"1337",2002,45,"SC",3,"South Carolina",4102227,NA,NA,21010,1590,21231,1724,NA,NA,NA
"1338",2002,46,"SD",2,"South Dakota",761633,NA,NA,2587,240,NA,NA,NA,NA,NA
"1339",2002,47,"TN",3,"Tennessee",5802304,17923,1215,17511,1180,NA,NA,NA,NA,NA
"1340",2002,48,"TX",3,"Texas",21705766,145285,14382,141922,13077,145285,14382,NA,NA,NA
"1341",2002,49,"UT",4,"Utah",2334425,NA,NA,3916,280,4123,296,NA,NA,NA
"1342",2002,50,"VT",1,"Vermont",614753,1286,NA,1286,NA,1226,NA,NA,NA,NA
"1343",2002,51,"VA",3,"Virginia",7277452,28658,2267,NA,NA,NA,NA,NA,NA,NA
"1344",2002,53,"WA",4,"Washington",6056348,9404,494,12139,654,12139,654,NA,NA,NA
"1345",2002,54,"WV",3,"West Virginia",1799219,NA,NA,3320,219,2970,219,NA,NA,NA
"1346",2002,55,"WI",2,"Wisconsin",5446571,NA,NA,14418,1141,NA,NA,NA,NA,NA
"1347",2002,56,"WY",4,"Wyoming",496930,995,116,945,106,1029,112,NA,NA,NA
"1348",2002,60,"ST",7,"State prison total",NA,479417,37630,931108,64347,554778,44359,NA,NA,NA
