"","YEAR","STATEID","STATE","REGION","state_name","Population","DTHEXECM","DTHEXECF","DTHILLNM","DTHILLNF","DTHAIDSM","DTHAIDSF","DTHSUICM","DTHSUICF","DTHACCM","DTHACCF","DTHHOMIM","DTHHOMIF","DTHHOMOM","DTHHOMOF","DTHPERSM","DTHPERSF","DTHOTHM","DTHOTHF","DTHTOTM","DTHTOTF"
"691",1990,47,"TN",3,"Tennessee",4890626,0,0,23,2,NA,NA,3,0,1,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"692",1990,48,"TX",3,"Texas",17044714,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0,NA,NA
"693",1990,49,"UT",4,"Utah",1729722,0,0,2,0,NA,NA,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"694",1990,50,"VT",1,"Vermont",564526,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"695",1990,51,"VA",3,"Virginia",6213526,3,0,17,1,NA,NA,10,0,0,0,NA,NA,NA,NA,2,0,49,0,NA,NA
"696",1990,53,"WA",4,"Washington",4900780,0,0,10,0,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"697",1990,54,"WV",3,"West Virginia",1792481,NA,NA,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"698",1990,55,"WI",2,"Wisconsin",4902265,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,9,1,NA,NA
"699",1990,56,"WY",4,"Wyoming",453401,0,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"700",1990,60,"ST",7,"State prison total",NA,22,0,1097,37,NA,NA,97,1,30,3,NA,NA,NA,NA,48,1,256,5,NA,NA
"701",1990,70,"US",5,"US prison total (state+federal)",NA,22,0,1097,37,NA,NA,97,1,30,3,NA,NA,NA,NA,48,1,256,5,NA,NA
"702",1990,99,"FE",6,"Federal BOP",NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"703",1991,1,"AL",3,"Alabama",4091397,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,48,4,NA,NA
"704",1991,2,"AK",4,"Alaska",569273,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"705",1991,4,"AZ",4,"Arizona",3762394,0,0,16,2,4,0,3,0,2,0,NA,NA,NA,NA,4,0,3,0,NA,NA
"706",1991,5,"AR",3,"Arkansas",2370666,0,0,15,1,1,0,2,0,2,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"707",1991,6,"CA",4,"California",30414114,0,0,76,2,37,1,15,0,0,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"708",1991,8,"CO",4,"Colorado",3367567,0,0,3,0,1,0,4,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"709",1991,9,"CT",1,"Connecticut",3288640,0,0,NA,NA,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61,3,NA,NA
"710",1991,10,"DE",3,"Delaware",680495,0,0,4,0,2,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"711",1991,11,"DC",3,"District of Columbia",593239,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA
"712",1991,12,"FL",3,"Florida",13289497,3,0,62,1,50,1,3,0,4,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"713",1991,13,"GA",3,"Georgia",6621279,1,0,38,3,13,0,2,0,1,0,NA,NA,NA,NA,0,0,4,0,NA,NA
"714",1991,15,"HI",4,"Hawaii",1131412,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"715",1991,16,"ID",4,"Idaho",1038915,0,0,4,0,1,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"716",1991,17,"IL",2,"Illinois",11535973,0,0,34,1,10,0,2,0,1,0,NA,NA,NA,NA,5,0,2,0,NA,NA
"717",1991,18,"IN",2,"Indiana",5602062,0,0,20,0,5,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"718",1991,19,"IA",2,"Iowa",2791227,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,2,0,NA,NA
"719",1991,20,"KS",2,"Kansas",2495209,NA,NA,2,0,2,0,3,0,1,0,NA,NA,NA,NA,1,0,1,0,NA,NA
"720",1991,21,"KY",3,"Kentucky",3714686,0,0,16,0,2,0,2,0,0,0,NA,NA,NA,NA,1,0,1,0,NA,NA
"721",1991,22,"LA",3,"Louisiana",4240950,1,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,33,1,NA,NA
"722",1991,23,"ME",1,"Maine",1235439,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"723",1991,24,"MD",3,"Maryland",4856176,0,0,22,1,13,1,3,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"724",1991,25,"MA",1,"Massachusetts",5998652,NA,NA,14,0,8,0,3,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"725",1991,26,"MI",2,"Michigan",9395022,NA,NA,49,1,NA,NA,3,0,0,0,NA,NA,NA,NA,2,0,1,0,NA,NA
"726",1991,27,"MN",2,"Minnesota",4427429,NA,NA,6,0,0,0,2,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"727",1991,28,"MS",3,"Mississippi",2591230,0,0,11,0,1,0,0,1,3,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"728",1991,29,"MO",2,"Missouri",5157770,3,0,14,0,0,0,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"729",1991,30,"MT",4,"Montana",807837,0,0,2,0,0,0,1,0,0,0,NA,NA,NA,NA,5,0,0,0,NA,NA
"730",1991,31,"NE",2,"Nebraska",1590805,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"731",1991,32,"NV",4,"Nevada",1285046,0,0,6,0,0,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"732",1991,33,"NH",1,"New Hampshire",1107055,0,0,4,0,0,0,0,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"733",1991,34,"NJ",1,"New Jersey",7784269,0,0,27,2,66,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"734",1991,35,"NM",4,"New Mexico",1547115,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4,1,NA,NA
"735",1991,36,"NY",1,"New York",18029532,NA,NA,82,1,199,11,6,0,7,0,NA,NA,NA,NA,11,0,1,0,NA,NA
"736",1991,37,"NC",3,"North Carolina",6748135,1,0,23,2,14,0,2,0,1,0,NA,NA,NA,NA,2,0,1,0,NA,NA
"737",1991,38,"ND",2,"North Dakota",634199,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"738",1991,39,"OH",2,"Ohio",10933683,0,0,33,3,2,0,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"739",1991,40,"OK",3,"Oklahoma",3166471,0,0,21,2,3,0,3,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"740",1991,41,"OR",4,"Oregon",2918745,0,0,12,0,0,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"741",1991,42,"PA",1,"Pennsylvania",11943160,0,0,54,1,19,0,3,0,2,0,NA,NA,NA,NA,1,0,3,0,NA,NA
"742",1991,44,"RI",1,"Rhode Island",1003990,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,NA,NA
"743",1991,45,"SC",3,"South Carolina",3559470,1,0,27,1,12,0,2,0,5,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"744",1991,46,"SD",2,"South Dakota",701445,0,0,7,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"745",1991,47,"TN",3,"Tennessee",4946886,0,0,28,1,1,0,4,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"746",1991,48,"TX",3,"Texas",17339904,5,0,NA,NA,18,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,88,0,NA,NA
"747",1991,49,"UT",4,"Utah",1771941,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,3,0,NA,NA
"748",1991,50,"VT",1,"Vermont",567141,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"749",1991,51,"VA",3,"Virginia",6283853,2,0,31,1,8,0,1,0,1,0,NA,NA,NA,NA,1,0,57,4,NA,NA
"750",1991,53,"WA",4,"Washington",5013443,0,0,7,0,0,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"751",1991,54,"WV",3,"West Virginia",1798212,NA,NA,4,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"752",1991,55,"WI",2,"Wisconsin",4952675,NA,NA,4,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"753",1991,56,"WY",4,"Wyoming",457739,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"754",1991,60,"ST",7,"State prison total",NA,17,0,787,26,506,14,88,1,35,0,NA,NA,NA,NA,55,0,314,13,NA,NA
"755",1991,70,"US",5,"US prison total (state+federal)",NA,17,0,787,26,506,14,88,1,35,0,NA,NA,NA,NA,55,0,314,13,NA,NA
"756",1991,99,"FE",6,"Federal BOP",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"757",1992,1,"AL",3,"Alabama",4139880,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1,NA,NA
"758",1992,2,"AK",4,"Alaska",587073,NA,NA,0,0,0,0,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"759",1992,4,"AZ",4,"Arizona",3867333,1,0,28,2,0,0,8,0,1,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"760",1992,5,"AR",3,"Arkansas",2394098,2,0,12,0,1,1,1,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"761",1992,6,"CA",4,"California",30875920,1,0,65,2,41,0,13,0,1,0,NA,NA,NA,NA,9,0,5,0,NA,NA
"762",1992,8,"CO",4,"Colorado",3459995,0,0,6,0,1,0,2,0,1,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"763",1992,9,"CT",1,"Connecticut",3274997,0,0,NA,NA,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47,3,NA,NA
"764",1992,10,"DE",3,"Delaware",690158,1,0,6,0,4,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"765",1992,11,"DC",3,"District of Columbia",584183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"766",1992,12,"FL",3,"Florida",13504775,2,0,60,0,65,2,6,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"767",1992,13,"GA",3,"Georgia",6759474,0,0,30,2,32,2,3,0,0,0,NA,NA,NA,NA,0,0,11,0,NA,NA
"768",1992,15,"HI",4,"Hawaii",1149926,NA,NA,3,1,0,0,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"769",1992,16,"ID",4,"Idaho",1066490,0,0,5,0,1,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"770",1992,17,"IL",2,"Illinois",11635197,0,0,33,0,14,0,3,0,1,0,NA,NA,NA,NA,5,0,6,0,NA,NA
"771",1992,18,"IN",2,"Indiana",5648649,0,0,33,1,NA,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"772",1992,19,"IA",2,"Iowa",2806923,NA,NA,4,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,1,0,NA,NA
"773",1992,20,"KS",2,"Kansas",2526042,NA,NA,7,0,1,0,0,0,0,0,NA,NA,NA,NA,1,0,2,0,NA,NA
"774",1992,21,"KY",3,"Kentucky",3756358,0,0,16,0,3,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"775",1992,22,"LA",3,"Louisiana",4270849,0,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,NA,NA
"776",1992,23,"ME",1,"Maine",1235748,NA,NA,4,0,0,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"777",1992,24,"MD",3,"Maryland",4902545,0,0,22,0,13,0,1,0,0,0,NA,NA,NA,NA,5,0,0,0,NA,NA
"778",1992,25,"MA",1,"Massachusetts",5993474,NA,NA,9,0,14,1,4,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"779",1992,26,"MI",2,"Michigan",9470323,NA,NA,68,1,NA,NA,4,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"780",1992,27,"MN",2,"Minnesota",4471503,NA,NA,4,1,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"781",1992,28,"MS",3,"Mississippi",2610193,0,0,28,2,NA,NA,1,0,1,1,NA,NA,NA,NA,0,0,0,0,NA,NA
"782",1992,29,"MO",2,"Missouri",5193686,1,0,18,2,3,0,2,1,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"783",1992,30,"MT",4,"Montana",822436,0,0,3,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"784",1992,31,"NE",2,"Nebraska",1602406,0,0,6,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"785",1992,32,"NV",4,"Nevada",1330694,0,0,10,0,1,0,2,1,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"786",1992,33,"NH",1,"New Hampshire",1112766,0,0,3,0,2,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"787",1992,34,"NJ",1,"New Jersey",7827770,0,0,36,1,62,3,1,0,0,0,NA,NA,NA,NA,1,0,12,0,NA,NA
"788",1992,35,"NM",4,"New Mexico",1580750,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,3,NA,NA
"789",1992,36,"NY",1,"New York",18082032,NA,NA,65,1,194,16,9,0,2,0,NA,NA,NA,NA,12,0,10,1,NA,NA
"790",1992,37,"NC",3,"North Carolina",6831850,1,0,23,0,10,1,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"791",1992,38,"ND",2,"North Dakota",635427,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"792",1992,39,"OH",2,"Ohio",11007609,0,0,65,2,11,0,2,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"793",1992,40,"OK",3,"Oklahoma",3204174,2,0,29,2,2,0,4,0,4,0,NA,NA,NA,NA,5,0,0,0,NA,NA
"794",1992,41,"OR",4,"Oregon",2973934,0,0,10,1,1,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"795",1992,42,"PA",1,"Pennsylvania",11980819,0,0,55,3,13,0,4,0,5,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"796",1992,44,"RI",1,"Rhode Island",1000571,NA,NA,1,0,0,0,0,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"797",1992,45,"SC",3,"South Carolina",3600576,0,0,30,4,21,0,2,0,1,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"798",1992,46,"SD",2,"South Dakota",708698,0,0,2,1,NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"799",1992,47,"TN",3,"Tennessee",5013999,0,0,23,1,3,0,2,0,0,0,NA,NA,NA,NA,3,0,1,0,NA,NA
"800",1992,48,"TX",3,"Texas",17650479,12,0,NA,NA,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,2,NA,NA
"801",1992,49,"UT",4,"Utah",1821498,1,0,4,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"802",1992,50,"VT",1,"Vermont",570115,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,NA,NA
"803",1992,51,"VA",3,"Virginia",6383315,4,0,30,0,18,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"804",1992,53,"WA",4,"Washington",5139011,0,0,13,0,0,0,2,1,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"805",1992,54,"WV",3,"West Virginia",1805462,NA,NA,8,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"806",1992,55,"WI",2,"Wisconsin",5004636,NA,NA,11,0,1,0,3,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"807",1992,56,"WY",4,"Wyoming",463491,1,0,4,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"808",1992,60,"ST",7,"State prison total",NA,31,0,927,30,619,29,100,3,23,1,NA,NA,NA,NA,67,0,248,10,NA,NA
"809",1992,70,"US",5,"US prison total (state+federal)",NA,31,0,927,30,619,29,100,3,23,1,NA,NA,NA,NA,67,0,248,10,NA,NA
"810",1992,99,"FE",6,"Federal BOP",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"811",1993,1,"AL",3,"Alabama",4193639,0,0,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,NA,NA
"812",1993,2,"AK",4,"Alaska",596993,NA,NA,3,0,0,0,3,0,4,1,NA,NA,NA,NA,2,0,2,0,NA,NA
"813",1993,4,"AZ",4,"Arizona",3993390,2,0,33,1,0,0,5,0,2,0,NA,NA,NA,NA,1,0,1,0,NA,NA
"814",1993,5,"AR",3,"Arkansas",2423743,0,0,9,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"815",1993,6,"CA",4,"California",31147208,1,0,93,2,61,1,27,1,2,0,NA,NA,NA,NA,12,0,0,0,NA,NA
"816",1993,8,"CO",4,"Colorado",3560884,0,0,10,0,1,0,2,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"817",1993,9,"CT",1,"Connecticut",3272325,0,0,NA,NA,43,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,43,2,NA,NA
"818",1993,10,"DE",3,"Delaware",699475,2,0,6,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"819",1993,11,"DC",3,"District of Columbia",576358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",1993,12,"FL",3,"Florida",13713593,3,0,75,1,78,1,5,0,1,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"821",1993,13,"GA",3,"Georgia",6894092,2,0,32,0,38,2,3,0,1,0,NA,NA,NA,NA,0,0,2,1,NA,NA
"822",1993,15,"HI",4,"Hawaii",1161508,NA,NA,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"823",1993,16,"ID",4,"Idaho",1101204,0,0,3,0,1,0,4,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"824",1993,17,"IL",2,"Illinois",11725984,0,0,59,4,22,1,3,1,3,0,NA,NA,NA,NA,8,1,1,0,NA,NA
"825",1993,18,"IN",2,"Indiana",5701965,0,0,26,0,1,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"826",1993,19,"IA",2,"Iowa",2820525,NA,NA,7,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"827",1993,20,"KS",2,"Kansas",2547605,NA,NA,8,0,0,0,0,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"828",1993,21,"KY",3,"Kentucky",3792288,0,0,20,1,2,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"829",1993,22,"LA",3,"Louisiana",4284749,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2,NA,NA
"830",1993,23,"ME",1,"Maine",1238256,NA,NA,4,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"831",1993,24,"MD",3,"Maryland",4942504,0,0,21,0,20,0,2,0,1,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"832",1993,25,"MA",1,"Massachusetts",6010884,NA,NA,12,0,14,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"833",1993,26,"MI",2,"Michigan",9529240,NA,NA,96,2,NA,NA,6,1,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"834",1993,27,"MN",2,"Minnesota",4521709,NA,NA,4,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"835",1993,28,"MS",3,"Mississippi",2635574,0,0,17,1,3,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"836",1993,29,"MO",2,"Missouri",5237757,4,0,26,0,2,0,1,0,7,0,NA,NA,NA,NA,0,0,3,0,NA,NA
"837",1993,30,"MT",4,"Montana",839876,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"838",1993,31,"NE",2,"Nebraska",1612149,0,0,6,0,0,0,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"839",1993,32,"NV",4,"Nevada",1380197,0,0,7,0,1,0,1,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"840",1993,33,"NH",1,"New Hampshire",1122191,0,0,1,0,1,0,1,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"841",1993,34,"NJ",1,"New Jersey",7874891,0,0,35,3,65,5,3,0,0,0,NA,NA,NA,NA,1,0,9,0,NA,NA
"842",1993,35,"NM",4,"New Mexico",1614937,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA
"843",1993,36,"NY",1,"New York",18140894,NA,NA,95,2,211,9,10,0,4,0,NA,NA,NA,NA,24,0,20,2,NA,NA
"844",1993,37,"NC",3,"North Carolina",6947412,0,0,23,1,15,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"845",1993,38,"ND",2,"North Dakota",637229,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"846",1993,39,"OH",2,"Ohio",11070385,0,0,54,3,5,0,8,0,0,0,NA,NA,NA,NA,9,0,0,0,NA,NA
"847",1993,40,"OK",3,"Oklahoma",3228829,0,0,33,4,2,0,8,0,5,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"848",1993,41,"OR",4,"Oregon",3034490,0,0,5,1,0,0,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"849",1993,42,"PA",1,"Pennsylvania",12022128,0,0,63,2,7,2,2,1,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"850",1993,44,"RI",1,"Rhode Island",997852,NA,NA,1,0,2,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"851",1993,45,"SC",3,"South Carolina",3634507,0,0,42,4,13,1,1,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"852",1993,46,"SD",2,"South Dakota",716258,0,0,4,5,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"853",1993,47,"TN",3,"Tennessee",5085666,0,0,19,1,5,0,3,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"854",1993,48,"TX",3,"Texas",17996764,17,0,126,3,78,1,16,1,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA
"855",1993,49,"UT",4,"Utah",1875993,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"856",1993,50,"VT",1,"Vermont",574004,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"857",1993,51,"VA",3,"Virginia",6464795,5,0,23,1,14,0,4,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"858",1993,53,"WA",4,"Washington",5247704,1,0,16,2,0,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"859",1993,54,"WV",3,"West Virginia",1816179,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"860",1993,55,"WI",2,"Wisconsin",5055318,NA,NA,16,0,0,0,3,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"861",1993,56,"WY",4,"Wyoming",469033,0,0,4,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"862",1993,60,"ST",7,"State prison total",NA,38,0,1144,44,714,25,140,5,37,1,NA,NA,NA,NA,83,1,189,11,NA,NA
"863",1993,70,"US",5,"US prison total (state+federal)",NA,38,0,1144,44,714,25,140,5,37,1,NA,NA,NA,NA,83,1,352,18,NA,NA
"864",1993,99,"FE",6,"Federal BOP",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,7,NA,NA
"865",1994,1,"AL",3,"Alabama",4233214,0,0,NA,NA,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,NA,NA
"866",1994,2,"AK",4,"Alaska",600624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",1994,4,"AZ",4,"Arizona",4147561,0,0,36,0,0,0,2,0,0,0,NA,NA,NA,NA,2,0,1,0,NA,NA
"868",1994,5,"AR",3,"Arkansas",2450605,5,0,20,0,2,0,1,0,2,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"869",1994,6,"CA",4,"California",31317179,0,0,103,8,57,0,15,0,0,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"870",1994,8,"CO",4,"Colorado",3653910,0,0,9,0,1,0,2,0,2,0,NA,NA,NA,NA,0,0,1,0,NA,NA
"871",1994,9,"CT",1,"Connecticut",3268346,0,0,11,1,21,3,2,0,0,0,NA,NA,NA,NA,1,1,0,0,NA,NA
"872",1994,10,"DE",3,"Delaware",708416,0,0,13,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"873",1994,11,"DC",3,"District of Columbia",564982,NA,NA,5,NA,13,NA,5,NA,0,NA,NA,NA,NA,NA,1,NA,29,NA,NA,NA
"874",1994,12,"FL",3,"Florida",13961798,1,0,78,5,128,1,11,0,2,0,NA,NA,NA,NA,4,0,0,0,NA,NA
"875",1994,13,"GA",3,"Georgia",7045900,1,0,45,2,43,0,0,1,1,0,NA,NA,NA,NA,0,0,2,0,NA,NA
"876",1994,15,"HI",4,"Hawaii",1173903,NA,NA,4,0,0,0,1,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"877",1994,16,"ID",4,"Idaho",1135459,1,0,8,0,3,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"878",1994,17,"IL",2,"Illinois",11804986,1,0,34,3,34,1,8,0,1,0,NA,NA,NA,NA,3,0,9,2,NA,NA
"879",1994,18,"IN",2,"Indiana",5745626,1,0,30,0,2,0,1,0,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"880",1994,19,"IA",2,"Iowa",2829422,NA,NA,2,0,0,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"881",1994,20,"KS",2,"Kansas",2569118,0,0,13,0,1,0,1,0,0,0,NA,NA,NA,NA,0,0,1,0,NA,NA
