"","YEAR","STATE","REGION","state_name","Population","JURTOT","PVIN","PVOTH","PVINCL","LF","LFINCL","LFCROWD","LFCRINC","FED","OTHST","FACINCL","FACROWD","gender"
"3094",1996,"IA",2,"Iowa",2848473,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3095",1996,"KS",2,"Kansas",2598266,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3096",1996,"KY",3,"Kentucky",3881051,820,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,"F"
"3097",1996,"LA",3,"Louisiana",4338763,1561,NA,NA,NA,NA,NA,774,NA,NA,NA,NA,NA,"F"
"3098",1996,"ME",1,"Maine",1241436,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3099",1996,"MD",3,"Maryland",5057142,1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3100",1996,"MA",1,"Massachusetts",6085393,750,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3101",1996,"MI",2,"Michigan",9739184,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3102",1996,"MN",2,"Minnesota",4647723,234,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3103",1996,"MS",3,"Mississippi",2709925,891,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,"F"
"3104",1996,"MO",2,"Missouri",5367888,1464,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3105",1996,"MT",4,"Montana",876656,121,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"F"
"3106",1996,"NE",2,"Nebraska",1647657,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3107",1996,"NV",4,"Nevada",1596476,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3108",1996,"NH",1,"New Hampshire",1160768,105,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3109",1996,"NJ",1,"New Jersey",8009624,1281,NA,NA,NA,NA,NA,266,NA,NA,NA,NA,NA,"F"
"3110",1996,"NM",4,"New Mexico",1706151,378,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3111",1996,"NY",1,"New York",18143805,3728,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3112",1996,"NC",3,"North Carolina",7307658,1868,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3113",1996,"ND",2,"North Dakota",642858,45,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"F"
"3114",1996,"OH",2,"Ohio",11187032,2805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3115",1996,"OK",3,"Oklahoma",3289634,1940,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,"F"
"3116",1996,"OR",4,"Oregon",3195087,571,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,"F"
"3117",1996,"PA",1,"Pennsylvania",12038008,1477,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3118",1996,"RI",1,"Rhode Island",987858,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3119",1996,"SC",3,"South Carolina",3738974,1202,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,"F"
"3120",1996,"SD",2,"South Dakota",730699,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3121",1996,"TN",3,"Tennessee",5313576,688,NA,NA,NA,NA,NA,247,NA,NA,NA,NA,NA,"F"
"3122",1996,"TX",3,"Texas",19006240,9933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3123",1996,"UT",4,"Utah",2022253,211,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"F"
"3124",1996,"VT",1,"Vermont",586352,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3125",1996,"VA",3,"Virginia",6665491,1687,NA,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,"F"
"3126",1996,"WA",4,"Washington",5509963,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3127",1996,"WV",3,"West Virginia",1818983,149,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,"F"
"3128",1996,"WI",2,"Wisconsin",5173828,645,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"F"
"3129",1996,"WY",4,"Wyoming",480085,112,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3130",1996,"ST",7,"State prison total",NA,67110,NA,NA,NA,NA,NA,2168,NA,NA,NA,NA,0,"F"
"3131",1996,"US",5,"US prison total (state+federal)",NA,74810,NA,NA,NA,NA,NA,2168,NA,NA,NA,NA,0,"F"
"3132",1996,"FE",6,"Federal BOP",NA,7700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3133",1997,"AL",3,"Alabama",4320692,1360,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,"F"
"3134",1997,"AK",4,"Alaska",608846,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3135",1997,"AZ",4,"Arizona",4552207,1560,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3136",1997,"AR",3,"Arkansas",2524007,611,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3137",1997,"CA",4,"California",32217708,10914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3138",1997,"CO",4,"Colorado",3891293,949,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,"F"
"3139",1997,"CT",1,"Connecticut",3268514,1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3140",1997,"DE",3,"Delaware",735024,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3141",1997,"DC",3,"District of Columbia",528752,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3142",1997,"FL",3,"Florida",14683350,3419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3143",1997,"GA",3,"Georgia",7486094,2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3144",1997,"HI",4,"Hawaii",1189322,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3145",1997,"ID",4,"Idaho",1210638,263,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3146",1997,"IL",2,"Illinois",12011509,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3147",1997,"IN",2,"Indiana",5872370,1071,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,"F"
"3148",1997,"IA",2,"Iowa",2854396,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3149",1997,"KS",2,"Kansas",2616339,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3150",1997,"KY",3,"Kentucky",3907816,1052,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,"F"
"3151",1997,"LA",3,"Louisiana",4351390,1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3152",1997,"ME",1,"Maine",1245215,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3153",1997,"MD",3,"Maryland",5092914,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3154",1997,"MA",1,"Massachusetts",6115476,733,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"F"
"3155",1997,"MI",2,"Michigan",9785450,2056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3156",1997,"MN",2,"Minnesota",4687726,258,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3157",1997,"MS",3,"Mississippi",2731826,962,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,"F"
"3158",1997,"MO",2,"Missouri",5407113,1663,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3159",1997,"MT",4,"Montana",878706,191,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,"F"
"3160",1997,"NE",2,"Nebraska",1656042,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3161",1997,"NV",4,"Nevada",1675581,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3162",1997,"NH",1,"New Hampshire",1173239,109,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3163",1997,"NJ",1,"New Jersey",8054178,1404,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,"F"
"3164",1997,"NM",4,"New Mexico",1722939,374,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3165",1997,"NY",1,"New York",18143184,3569,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,"F"
"3166",1997,"NC",3,"North Carolina",7428672,1860,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3167",1997,"ND",2,"North Dakota",640945,62,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"F"
"3168",1997,"OH",2,"Ohio",11212498,2842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3169",1997,"OK",3,"Oklahoma",3314259,2053,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,"F"
"3170",1997,"OR",4,"Oregon",3243254,450,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3171",1997,"PA",1,"Pennsylvania",12015888,1424,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,"F"
"3172",1997,"RI",1,"Rhode Island",986966,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3173",1997,"SC",3,"South Carolina",3790066,1302,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,"F"
"3174",1997,"SD",2,"South Dakota",730855,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3175",1997,"TN",3,"Tennessee",5378433,798,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,"F"
"3176",1997,"TX",3,"Texas",19355427,10300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3177",1997,"UT",4,"Utah",2065397,213,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,"F"
"3178",1997,"VT",1,"Vermont",588665,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3179",1997,"VA",3,"Virginia",6732878,1710,NA,NA,NA,NA,NA,488,NA,NA,NA,NA,NA,"F"
"3180",1997,"WA",4,"Washington",5604105,924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3181",1997,"WV",3,"West Virginia",1815588,186,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,"F"
"3182",1997,"WI",2,"Wisconsin",5200235,988,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"F"
"3183",1997,"WY",4,"Wyoming",480031,136,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"F"
"3184",1997,"ST",7,"State prison total",NA,70885,NA,NA,NA,NA,NA,1552,NA,NA,NA,NA,0,"F"
"3185",1997,"US",5,"US prison total (state+federal)",NA,79191,NA,NA,NA,NA,NA,1552,NA,NA,NA,NA,0,"F"
"3186",1997,"FE",6,"Federal BOP",NA,8306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3187",1998,"AL",3,"Alabama",4350594,1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3188",1998,"AK",4,"Alaska",615205,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3189",1998,"AZ",4,"Arizona",4667277,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3190",1998,"AR",3,"Arkansas",2538202,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3191",1998,"CA",4,"California",32682794,11694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3192",1998,"CO",4,"Colorado",3968967,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3193",1998,"CT",1,"Connecticut",3272563,1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3194",1998,"DE",3,"Delaware",744066,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3195",1998,"DC",3,"District of Columbia",521426,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3196",1998,"FL",3,"Florida",14908230,3526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3197",1998,"GA",3,"Georgia",7636522,2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3198",1998,"HI",4,"Hawaii",1190472,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3199",1998,"ID",4,"Idaho",1230923,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3200",1998,"IL",2,"Illinois",12069774,2646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3201",1998,"IN",2,"Indiana",5907617,1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3202",1998,"IA",2,"Iowa",2861025,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3203",1998,"KS",2,"Kansas",2638667,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3204",1998,"KY",3,"Kentucky",3934310,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3205",1998,"LA",3,"Louisiana",4362758,2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3206",1998,"ME",1,"Maine",1247554,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3207",1998,"MD",3,"Maryland",5130072,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3208",1998,"MA",1,"Massachusetts",6144407,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3209",1998,"MI",2,"Michigan",9820231,2052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3210",1998,"MN",2,"Minnesota",4726411,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3211",1998,"MS",3,"Mississippi",2751335,1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3212",1998,"MO",2,"Missouri",5437562,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3213",1998,"MT",4,"Montana",879533,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3214",1998,"NE",2,"Nebraska",1660772,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3215",1998,"NV",4,"Nevada",1743772,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3216",1998,"NH",1,"New Hampshire",1185823,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3217",1998,"NJ",1,"New Jersey",8095542,1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3218",1998,"NM",4,"New Mexico",1733535,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3219",1998,"NY",1,"New York",18159175,3603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3220",1998,"NC",3,"North Carolina",7545828,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3221",1998,"ND",2,"North Dakota",637808,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3222",1998,"OH",2,"Ohio",11237752,2912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3223",1998,"OK",3,"Oklahoma",3339478,2091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3224",1998,"OR",4,"Oregon",3282055,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3225",1998,"PA",1,"Pennsylvania",12002329,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3226",1998,"RI",1,"Rhode Island",987704,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3227",1998,"SC",3,"South Carolina",3839578,1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3228",1998,"SD",2,"South Dakota",730789,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3229",1998,"TN",3,"Tennessee",5432679,1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3230",1998,"TX",3,"Texas",19712389,10332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3231",1998,"UT",4,"Utah",2100562,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3232",1998,"VT",1,"Vermont",590579,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3233",1998,"VA",3,"Virginia",6789225,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3234",1998,"WA",4,"Washington",5687832,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3235",1998,"WV",3,"West Virginia",1811688,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3236",1998,"WI",2,"Wisconsin",5222124,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3237",1998,"WY",4,"Wyoming",480045,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3238",1998,"ST",7,"State prison total",NA,75695,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"F"
"3239",1998,"US",5,"US prison total (state+federal)",NA,84881,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"F"
"3240",1998,"FE",6,"Federal BOP",NA,9186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3241",1999,"AL",3,"Alabama",4369224,1668,0,0,NA,132,1,0,NA,6,0,1,0,"F"
"3242",1999,"AK",4,"Alaska",619500,288,55,0,1,0,NA,0,NA,7,1,1,0,"F"
"3243",1999,"AZ",4,"Arizona",4778332,1855,101,0,1,1,2,0,NA,0,10,2,0,"F"
"3244",1999,"AR",3,"Arkansas",2551373,788,631,0,1,53,1,0,NA,0,0,NA,NA,"F"
"3245",1999,"CA",4,"California",33145121,11368,356,0,1,0,1,0,NA,33,0,1,0,"F"
"3246",1999,"CO",4,"Colorado",4056133,1213,0,0,1,67,1,67,NA,0,0,NA,NA,"F"
"3247",1999,"CT",1,"Connecticut",3282031,1459,0,0,2,0,1,0,NA,0,0,NA,NA,"F"
"3248",1999,"DE",3,"Delaware",753538,612,0,0,NA,0,NA,NA,NA,0,9,1,0,"F"
"3249",1999,"DC",3,"District of Columbia",519000,276,144,57,1,0,NA,NA,NA,0,144,2,0,"F"
"3250",1999,"FL",3,"Florida",15111244,3820,804,0,1,0,NA,NA,NA,0,0,NA,NA,"F"
"3251",1999,"GA",3,"Georgia",7788240,2607,0,0,2,0,NA,NA,NA,0,0,NA,NA,"F"
"3252",1999,"HI",4,"Hawaii",1185497,553,0,82,1,0,NA,0,NA,1,82,1,82,"F"
"3253",1999,"ID",4,"Idaho",1251700,399,0,0,1,84,1,65,NA,1,2,1,0,"F"
"3254",1999,"IL",2,"Illinois",12128370,2802,0,0,NA,0,NA,NA,NA,0,0,NA,NA,"F"
"3255",1999,"IN",2,"Indiana",5942901,1222,0,0,1,41,1,41,NA,0,0,NA,NA,"F"
"3256",1999,"IA",2,"Iowa",2869413,539,0,0,NA,0,NA,NA,NA,0,0,NA,NA,"F"
"3257",1999,"KS",2,"Kansas",2654052,570,0,0,NA,0,NA,NA,NA,0,4,1,0,"F"
"3258",1999,"KY",3,"Kentucky",3960825,1097,0,0,1,366,1,0,NA,0,2,2,0,"F"
"3259",1999,"LA",3,"Louisiana",4372035,2268,0,0,1,1309,1,0,NA,0,0,1,0,"F"
"3260",1999,"ME",1,"Maine",1253040,65,3,0,1,0,NA,NA,NA,1,3,1,0,"F"
"3261",1999,"MD",3,"Maryland",5171634,1113,0,0,NA,0,NA,0,NA,1,0,1,0,"F"
"3262",1999,"MA",1,"Massachusetts",6175169,742,NA,NA,NA,17,1,17,NA,0,2,1,2,"F"
"3263",1999,"MI",2,"Michigan",9863775,2027,0,0,NA,0,2,0,NA,0,0,NA,NA,"F"
"3264",1999,"MN",2,"Minnesota",4775508,355,0,0,1,29,1,0,NA,2,7,1,0,"F"
"3265",1999,"MS",3,"Mississippi",2768619,1405,0,0,NA,183,1,183,NA,0,0,NA,0,"F"
"3266",1999,"MO",2,"Missouri",5468338,1891,0,0,NA,0,NA,NA,NA,0,1,1,0,"F"
"3267",1999,"MT",4,"Montana",882779,263,138,3,1,10,1,0,NA,0,0,2,0,"F"
"3268",1999,"NE",2,"Nebraska",1666028,251,0,0,NA,0,NA,NA,NA,0,2,1,0,"F"
"3269",1999,"NV",4,"Nevada",1809253,731,561,0,1,40,1,0,NA,1,19,1,0,"F"
"3270",1999,"NH",1,"New Hampshire",1201134,117,0,0,NA,1,1,1,NA,0,3,1,3,"F"
"3271",1999,"NJ",1,"New Jersey",8143412,1862,140,0,1,425,1,0,NA,0,2,1,0,"F"
"3272",1999,"NM",4,"New Mexico",1739844,369,306,0,1,0,NA,NA,NA,0,0,NA,NA,"F"
"3273",1999,"NY",1,"New York",18196601,3620,0,0,NA,112,1,112,NA,0,0,NA,NA,"F"
"3274",1999,"NC",3,"North Carolina",7650789,1880,115,0,1,0,NA,NA,NA,0,0,NA,NA,"F"
"3275",1999,"ND",2,"North Dakota",633666,70,0,0,NA,0,NA,NA,NA,0,1,1,0,"F"
"3276",1999,"OH",2,"Ohio",11256654,2841,0,0,NA,0,NA,NA,NA,0,3,1,0,"F"
"3277",1999,"OK",3,"Oklahoma",3358044,2316,831,0,1,117,1,117,NA,0,0,NA,NA,"F"
"3278",1999,"OR",4,"Oregon",3316154,584,0,0,NA,0,NA,NA,NA,0,5,1,0,"F"
"3279",1999,"PA",1,"Pennsylvania",11994016,1618,0,0,NA,26,1,26,NA,0,4,1,0,"F"
"3280",1999,"RI",1,"Rhode Island",990819,188,0,0,NA,0,NA,NA,NA,0,0,NA,NA,"F"
"3281",1999,"SC",3,"South Carolina",3885736,1447,0,0,NA,18,1,0,NA,3,9,1,0,"F"
"3282",1999,"SD",2,"South Dakota",733133,189,10,0,1,0,NA,NA,NA,0,2,1,0,"F"
"3283",1999,"TN",3,"Tennessee",5483535,1368,0,0,NA,515,1,137,NA,0,0,NA,NA,"F"
"3284",1999,"TX",3,"Texas",20044141,12502,1001,0,1,780,1,0,NA,0,0,NA,NA,"F"
"3285",1999,"UT",4,"Utah",2129836,355,0,0,1,94,1,94,NA,2,2,1,0,"F"
"3286",1999,"VT",1,"Vermont",593740,59,0,0,NA,0,NA,NA,NA,0,0,NA,NA,"F"
"3287",1999,"VA",3,"Virginia",6872912,2011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F"
"3288",1999,"WA",4,"Washington",5756361,1111,0,0,NA,0,NA,NA,NA,0,6,1,0,"F"
"3289",1999,"WV",3,"West Virginia",1806928,239,0,0,1,86,1,86,NA,0,0,NA,NA,"F"
"3290",1999,"WI",2,"Wisconsin",5250446,1383,4,127,1,79,1,63,NA,161,6,1,160,"F"
"3291",1999,"WY",4,"Wyoming",479602,139,0,50,1,0,NA,NA,NA,0,1,1,0,"F"
"3292",1999,"ST",7,"State prison total",NA,80515,5200,319,NA,4585,NA,1009,NA,219,332,NA,247,"F"
"3293",1999,"US",5,"US prison total (state+federal)",NA,90428,5200,319,NA,4585,NA,1009,NA,219,332,NA,247,"F"
"3294",1999,"FE",6,"Federal BOP",NA,9913,0,0,NA,0,NA,NA,NA,0,0,NA,NA,"F"
"3295",2000,"AL",3,"Alabama",4385739,1826,0,0,1,NA,1,NA,NA,NA,NA,1,NA,"F"
"3296",2000,"AK",4,"Alaska",622091,284,44,0,1,NA,NA,NA,NA,7,1,1,NA,"F"
"3297",2000,"AZ",4,"Arizona",4882966,1964,93,NA,1,18,2,NA,NA,0,8,2,NA,"F"
"3298",2000,"AR",3,"Arkansas",2576476,772,665,0,1,42,1,NA,NA,0,0,NA,NA,"F"
"3299",2000,"CA",4,"California",33634154,11161,349,0,1,0,NA,NA,NA,35,NA,1,NA,"F"
"3300",2000,"CO",4,"Colorado",4136998,1333,0,0,2,2,1,NA,NA,0,0,NA,NA,"F"
"3301",2000,"CT",1,"Connecticut",3297615,1406,NA,NA,2,NA,NA,NA,NA,1,0,1,NA,"F"
"3302",2000,"DE",3,"Delaware",762269,597,0,0,NA,0,NA,NA,NA,0,4,1,NA,"F"
"3303",2000,"DC",3,"District of Columbia",518342,356,295,0,1,NA,1,NA,NA,0,0,NA,NA,"F"
"3304",2000,"FL",3,"Florida",15332382,4105,932,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"F"
"3305",2000,"GA",3,"Georgia",7942706,2758,NA,NA,2,0,NA,NA,NA,NA,NA,2,NA,"F"
"3306",2000,"HI",4,"Hawaii",1178955,561,0,79,1,NA,NA,NA,NA,1,3,1,NA,"F"
"3307",2000,"ID",4,"Idaho",1273338,493,0,0,1,186,1,NA,NA,0,3,1,NA,"F"
"3308",2000,"IL",2,"Illinois",12185213,2849,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,"F"
"3309",2000,"IN",2,"Indiana",5976510,1452,0,0,1,80,1,NA,NA,0,0,NA,NA,"F"
"3310",2000,"IA",2,"Iowa",2877770,592,0,0,NA,0,NA,NA,NA,0,0,NA,NA,"F"
"3311",2000,"KS",2,"Kansas",2666127,504,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,"F"
"3312",2000,"KY",3,"Kentucky",3985794,1061,0,0,1,404,1,NA,NA,0,2,1,NA,"F"
"3313",2000,"LA",3,"Louisiana",4375055,2219,0,NA,1,1252,1,NA,NA,NA,NA,1,NA,"F"
"3314",2000,"ME",1,"Maine",1258725,66,2,0,1,7,1,NA,NA,0,4,1,NA,"F"
"3315",2000,"MD",3,"Maryland",5223866,1219,0,0,1,NA,1,NA,NA,0,0,NA,NA,"F"
"3316",2000,"MA",1,"Massachusetts",6204260,663,NA,NA,NA,4,1,NA,NA,1,2,1,NA,"F"
"3317",2000,"MI",2,"Michigan",9918208,2131,0,0,1,NA,2,NA,NA,0,0,NA,NA,"F"
"3318",2000,"MN",2,"Minnesota",4828097,368,0,0,NA,22,1,NA,NA,0,7,1,NA,"F"
"3319",2000,"MS",3,"Mississippi",2787021,1669,0,0,1,78,1,NA,NA,NA,NA,1,NA,"F"
"3320",2000,"MO",2,"Missouri",5502695,1993,0,0,NA,0,NA,NA,NA,10,1,1,NA,"F"
"3321",2000,"MT",4,"Montana",887885,306,173,0,1,22,1,NA,NA,NA,2,1,NA,"F"
"3322",2000,"NE",2,"Nebraska",1670458,266,0,0,NA,0,NA,NA,NA,0,2,1,NA,"F"
"3323",2000,"NV",4,"Nevada",1879800,846,508,0,1,34,1,NA,NA,2,12,1,NA,"F"
"3324",2000,"NH",1,"New Hampshire",1215986,120,0,0,NA,1,1,NA,NA,0,4,1,NA,"F"
