"","YEAR","STATE","REGION","state_name","Population","ADDRACE","AIAN","API","ASIAN","BLACK","HISP","NHPI","NOTHISP","TOTHCAT","TOTRACE","TWORACE","UNKHISP","UNKRACE","WHITE"
"1759",2010,"NJ",1,"New Jersey",8732811,2,7,0,137,15399,4248,0,0,0,25007,0,0,0,5214
"1760",2010,"NM",4,"New Mexico",2033875,84,533,0,15,518,3858,7,0,0,6659,0,0,42,1602
"1761",2010,"NY",1,"New York",19577730,313,338,0,266,28628,14098,0,0,0,56656,0,0,346,12667
"1762",2010,"NC",3,"North Carolina",9458888,0,829,0,111,22823,2272,19,0,0,40116,0,0,104,13958
"1763",2010,"ND",2,"North Dakota",653778,0,379,0,2,105,78,0,0,0,1487,0,0,0,923
"1764",2010,"OH",2,"Ohio",11532111,0,45,0,76,24399,1279,0,0,0,51712,0,0,157,25756
"1765",2010,"OK",3,"Oklahoma",3724447,0,2184,0,67,7497,1709,12,0,0,24912,40,0,0,13403
"1766",2010,"OR",4,"Oregon",3855536,0,361,0,201,1431,1959,0,0,0,14514,0,0,7,10555
"1767",2010,"PA",1,"Pennsylvania",12632780,160,52,0,126,25347,5618,0,0,0,51264,0,0,0,19961
"1768",2010,"RI",1,"Rhode Island",1056870,16,21,0,44,964,694,0,0,0,3371,0,0,1,1631
"1769",2010,"SC",3,"South Carolina",4596958,111,43,0,24,15296,459,1,0,0,23578,0,0,0,7644
"1770",2010,"SD",2,"South Dakota",820077,0,1022,0,13,187,107,2,0,0,3434,0,0,0,2103
"1771",2010,"TN",3,"Tennessee",6338112,0,40,0,57,13052,589,0,0,0,27451,0,0,0,13713
"1772",2010,"TX",3,"Texas",25213445,354,122,0,373,62575,56327,0,0,0,173649,0,0,0,53898
"1773",2010,"UT",4,"Utah",2830753,0,284,0,73,454,1321,124,0,0,6807,0,0,38,4513
"1774",2010,"VT",1,"Vermont",622433,0,14,0,12,207,0,0,0,0,2079,0,0,61,1785
"1775",2010,"VA",3,"Virginia",7952119,0,7,0,129,22810,894,0,0,0,37410,0,0,168,13402
"1776",2010,"WA",4,"Washington",6746199,0,799,0,628,3440,1471,0,0,0,18235,127,0,47,11723
"1777",2010,"WV",3,"West Virginia",1825513,0,13,0,5,856,34,2,0,0,6681,38,0,0,5733
"1778",2010,"WI",2,"Wisconsin",5668519,0,704,0,197,9610,2078,0,0,0,22724,0,0,60,10075
"1779",2010,"WY",4,"Wyoming",547637,0,101,0,9,94,249,3,0,0,2112,0,0,0,1656
"1780",2010,"ST",7,"State prison total",NA,8421,17811,0,6708,588084,218541,3602,0,0,1393848,588,0,3599,546231
"1781",2010,"US",5,"US prison total (state+federal)",NA,8421,21571,0,10228,669529,218541,3602,0,0,1603619,588,0,3599,667277
"1782",2010,"FE",6,"Federal BOP",NA,0,3760,0,3520,81445,0,0,0,0,209771,0,0,0,121046
"1783",2011,"AL",3,"Alabama",4798834,0,1,0,2,18718,0,0,0,0,32270,0,0,44,13505
"1784",2011,"AK",4,"Alaska",722038,0,2037,0,10,552,135,155,0,0,5597,0,0,31,2677
"1785",2011,"AZ",4,"Arizona",6473497,471,1973,0,164,5365,16311,0,0,0,39949,0,0,11,15654
"1786",2011,"AR",3,"Arkansas",2940407,9,40,0,56,6982,448,0,0,0,16109,0,0,0,8574
"1787",2011,"CA",4,"California",37641823,5997,1288,0,886,43478,60989,663,0,0,149569,0,0,0,36268
"1788",2011,"CO",4,"Colorado",5121771,0,565,0,239,4212,7160,0,0,0,21978,0,0,0,9802
"1789",2011,"CT",1,"Connecticut",3588023,0,38,0,74,7548,4793,0,0,0,18324,0,0,0,5871
"1790",2011,"DE",3,"Delaware",907316,0,1,0,9,3840,275,0,0,0,6739,0,0,0,2614
"1791",2011,"DC",3,"District of Columbia",619602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1792",2011,"FL",3,"Florida",19093352,316,104,0,18,49725,3878,0,0,0,103055,0,0,12,49002
"1793",2011,"GA",3,"Georgia",9801578,0,29,0,126,35092,2141,0,0,0,55944,0,0,59,18497
"1794",2011,"HI",4,"Hawaii",1379252,0,34,0,1227,253,175,2692,0,0,6037,92,0,221,1343
"1795",2011,"ID",4,"Idaho",1583828,0,322,0,39,191,1235,0,0,0,7739,0,0,191,5761
"1796",2011,"IL",2,"Illinois",12867291,0,56,0,144,27641,6383,0,0,0,48427,0,0,15,14188
"1797",2011,"IN",2,"Indiana",6516045,0,46,0,46,10592,1329,5,0,0,28906,34,0,103,16751
"1798",2011,"IA",2,"Iowa",3066054,0,160,0,72,2403,609,0,0,0,9116,0,0,3,5869
"1799",2011,"KS",2,"Kansas",2869035,0,160,0,73,3099,957,0,0,0,9327,0,0,34,5004
"1800",2011,"KY",3,"Kentucky",4369488,0,29,0,26,5310,233,0,0,0,21545,153,0,4,15790
"1801",2011,"LA",3,"Louisiana",4575184,3,13,0,29,27429,86,50,0,0,39710,0,0,0,12100
"1802",2011,"ME",1,"Maine",1328150,0,54,0,11,137,24,0,0,0,2145,10,0,38,1871
"1803",2011,"MD",3,"Maryland",5838991,0,7,0,33,16425,0,0,0,0,22558,0,0,70,6023
"1804",2011,"MA",1,"Massachusetts",6613149,79,79,0,151,3282,3026,0,0,0,11623,0,0,0,5006
"1805",2011,"MI",2,"Michigan",9881521,0,359,0,87,22969,418,0,0,0,42904,0,0,0,19071
"1806",2011,"MN",2,"Minnesota",5345668,0,894,0,235,3485,706,0,0,0,9800,0,0,4,4476
"1807",2011,"MS",3,"Mississippi",2978470,0,24,0,30,14178,151,0,0,0,21386,0,0,4,6999
"1808",2011,"MO",2,"Missouri",6009641,0,106,0,62,11887,525,0,0,0,30833,0,0,46,18207
"1809",2011,"MT",4,"Montana",997221,0,729,0,9,82,104,0,0,0,3678,108,0,12,2634
"1810",2011,"NE",2,"Nebraska",1840538,23,190,0,41,1239,591,0,0,0,4616,0,0,12,2520
"1811",2011,"NV",4,"Nevada",2712799,93,232,0,233,3676,2685,8,0,0,12778,0,0,34,5817
"1812",2011,"NH",1,"New Hampshire",1319815,14,8,0,7,145,133,0,0,0,2614,0,0,45,2262
"1813",2011,"NJ",1,"New Jersey",8827783,0,7,0,131,14554,3808,0,0,0,23834,0,0,0,5334
"1814",2011,"NM",4,"New Mexico",2080395,0,549,0,16,560,3977,9,0,0,6906,0,0,31,1764
"1815",2011,"NY",1,"New York",19498514,321,325,0,251,27462,13652,0,0,0,55436,0,0,611,12814
"1816",2011,"NC",3,"North Carolina",9656754,0,891,0,119,22354,2208,16,0,0,39440,0,0,109,13743
"1817",2011,"ND",2,"North Dakota",685136,0,339,0,5,90,73,0,0,0,1423,0,0,0,916
"1818",2011,"OH",2,"Ohio",11543463,0,52,0,78,23931,1311,0,0,0,50964,0,0,152,25440
"1819",2011,"OK",3,"Oklahoma",3787821,0,2233,0,61,7297,1690,15,0,0,24422,50,0,0,13076
"1820",2011,"OR",4,"Oregon",3871728,0,374,0,203,1379,2049,0,0,0,14510,0,0,4,10501
"1821",2011,"PA",1,"Pennsylvania",12744583,0,49,0,119,25500,5662,0,0,0,51578,0,0,181,20067
"1822",2011,"RI",1,"Rhode Island",1053536,14,20,0,48,968,674,0,0,0,3239,0,0,2,1513
"1823",2011,"SC",3,"South Carolina",4671422,130,36,0,21,14830,459,0,0,0,22914,0,0,0,7438
"1824",2011,"SD",2,"South Dakota",823484,0,1056,0,15,204,108,4,0,0,3535,0,0,0,2148
"1825",2011,"TN",3,"Tennessee",6397410,0,37,0,53,13293,596,0,0,0,28479,0,0,10,14490
"1826",2011,"TX",3,"Texas",25646227,324,115,0,448,61811,56259,0,0,0,172224,0,0,0,53267
"1827",2011,"UT",4,"Utah",2814216,0,276,0,73,463,1348,139,0,0,6879,0,0,33,4547
"1828",2011,"VT",1,"Vermont",626979,0,12,0,8,202,0,0,0,0,2053,0,0,62,1769
"1829",2011,"VA",3,"Virginia",8100469,0,12,0,136,22811,898,0,0,0,38130,0,0,264,14009
"1830",2011,"WA",4,"Washington",6821655,0,727,0,637,3339,2066,0,0,0,17847,57,0,47,10974
"1831",2011,"WV",3,"West Virginia",1856074,0,12,0,5,840,35,1,0,0,6826,45,0,0,5888
"1832",2011,"WI",2,"Wisconsin",5704755,0,666,0,218,9517,2099,0,0,0,22654,0,0,37,10117
"1833",2011,"WY",4,"Wyoming",567224,0,118,0,9,93,238,3,0,0,2183,0,0,1,1721
"1834",2011,"ST",7,"State prison total",NA,7794,17484,0,6793,581433,214710,3760,0,0,1380752,549,0,2537,545692
"1835",2011,"US",5,"US prison total (state+federal)",NA,7794,21489,0,10350,662646,214710,3760,0,0,1597114,549,0,2537,673279
"1836",2011,"FE",6,"Federal BOP",NA,0,4005,0,3557,81213,0,0,0,0,216362,0,0,0,127587
"1837",2012,"AL",3,"Alabama",4815564,0,1,0,2,18631,0,0,0,0,32431,0,0,64,13733
"1838",2012,"AK",4,"Alaska",730399,0,2109,0,11,521,146,154,0,0,5633,0,0,36,2655
"1839",2012,"AZ",4,"Arizona",6556629,486,1993,0,174,5300,16162,0,0,0,40013,0,0,18,15880
"1840",2012,"AR",3,"Arkansas",2952109,12,34,0,49,6482,460,0,0,0,14654,0,0,3,7614
"1841",2012,"CA",4,"California",37960782,5463,1196,0,769,39706,55526,606,0,0,134534,0,0,0,31268
"1842",2012,"CO",4,"Colorado",5193721,0,540,0,205,3941,6634,0,0,0,20462,0,0,0,9142
"1843",2012,"CT",1,"Connecticut",3594395,0,30,0,80,7191,4603,0,0,0,17530,0,0,0,5626
"1844",2012,"DE",3,"Delaware",915188,0,0,0,7,3846,278,0,0,0,6914,0,0,5,2778
"1845",2012,"DC",3,"District of Columbia",634725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1846",2012,"FL",3,"Florida",19326230,317,92,0,20,49030,3775,0,0,0,101930,0,0,12,48684
"1847",2012,"GA",3,"Georgia",9901496,0,31,0,153,34262,2393,0,0,0,55457,0,0,35,18583
"1848",2012,"HI",4,"Hawaii",1394905,0,35,0,1211,244,145,2499,0,0,5831,98,0,249,1350
"1849",2012,"ID",4,"Idaho",1595441,69,325,0,41,214,1241,0,0,0,7985,0,0,150,5945
"1850",2012,"IL",2,"Illinois",12884119,0,57,0,146,28190,6513,0,0,0,49348,0,0,15,14426
"1851",2012,"IN",2,"Indiana",6537640,0,57,0,54,10234,1325,6,0,0,28831,62,0,89,17004
"1852",2012,"IA",2,"Iowa",3076097,0,159,0,80,2255,548,0,0,0,8733,0,0,0,5691
"1853",2012,"KS",2,"Kansas",2885361,0,161,0,68,3110,990,0,0,0,9682,0,0,31,5322
"1854",2012,"KY",3,"Kentucky",4386381,0,18,0,31,5199,242,0,0,0,22110,174,0,18,16428
"1855",2012,"LA",3,"Louisiana",4600814,2,18,0,36,27574,72,58,0,0,40172,0,0,0,12412
"1856",2012,"ME",1,"Maine",1327691,0,58,0,8,147,20,1,0,0,2108,14,0,35,1825
"1857",2012,"MD",3,"Maryland",5887072,0,30,0,41,15552,0,0,0,0,21522,0,0,92,5807
"1858",2012,"MA",1,"Massachusetts",6663158,109,82,0,153,3158,2852,0,0,0,11308,0,0,0,4954
"1859",2012,"MI",2,"Michigan",9896930,0,397,0,121,23472,467,4,0,0,43594,0,0,161,18972
"1860",2012,"MN",2,"Minnesota",5376550,0,899,0,252,3473,710,0,0,0,9938,0,0,4,4600
"1861",2012,"MS",3,"Mississippi",2983767,0,23,0,43,14675,165,0,0,0,22319,0,0,5,7408
"1862",2012,"MO",2,"Missouri",6024081,0,105,0,63,11792,535,0,0,0,31247,0,0,62,18690
"1863",2012,"MT",4,"Montana",1003754,0,778,0,9,93,0,0,0,0,3609,0,0,38,2691
"1864",2012,"NE",2,"Nebraska",1853323,27,192,0,33,1267,589,0,0,0,4705,0,0,2,2595
"1865",2012,"NV",4,"Nevada",2744566,93,239,0,308,3619,2633,0,0,0,12883,0,0,85,5906
"1866",2012,"NH",1,"New Hampshire",1323962,24,5,0,7,161,148,0,0,0,2790,0,0,154,2291
"1867",2012,"NJ",1,"New Jersey",8845483,1,11,0,120,14115,3622,0,0,0,23225,0,0,12,5344
"1868",2012,"NM",4,"New Mexico",2087549,0,91,0,16,532,4334,8,0,0,6640,0,0,34,1625
"1869",2012,"NY",1,"New York",19574549,405,361,0,269,26905,13094,0,0,0,54210,0,0,388,12788
"1870",2012,"NC",3,"North Carolina",9749123,0,851,0,109,20699,2094,20,0,0,37136,0,0,99,13264
"1871",2012,"ND",2,"North Dakota",701116,0,274,0,3,93,64,0,0,0,1512,1,0,0,1077
"1872",2012,"OH",2,"Ohio",11548369,0,67,0,80,23485,1331,0,0,0,50876,0,0,187,25726
"1873",2012,"OK",3,"Oklahoma",3818600,48,2442,0,66,7298,1751,20,0,0,25225,0,0,0,13600
"1874",2012,"OR",4,"Oregon",3899118,0,374,0,200,1408,2005,0,0,0,14840,0,0,1,10852
"1875",2012,"PA",1,"Pennsylvania",12766827,0,49,0,110,25007,5665,0,0,0,51125,0,0,194,20100
"1876",2012,"RI",1,"Rhode Island",1054601,19,17,0,45,936,685,0,0,0,3229,0,0,2,1525
"1877",2012,"SC",3,"South Carolina",4717112,142,35,0,23,14398,453,0,0,0,22388,0,0,0,7337
"1878",2012,"SD",2,"South Dakota",833496,0,1028,0,14,227,116,4,0,0,3650,0,0,0,2261
"1879",2012,"TN",3,"Tennessee",6451281,0,38,0,64,13170,606,0,0,0,28411,0,0,11,14522
"1880",2012,"TX",3,"Texas",26089620,269,112,0,445,58972,54493,0,0,0,166372,0,0,0,52081
"1881",2012,"UT",4,"Utah",2853467,0,281,0,72,434,1370,132,0,0,6962,0,0,58,4615
"1882",2012,"VT",1,"Vermont",626063,0,15,0,13,196,0,0,0,0,2034,0,0,65,1745
"1883",2012,"VA",3,"Virginia",8185229,0,19,0,136,22136,757,0,0,0,37044,0,0,214,13782
"1884",2012,"WA",4,"Washington",6892876,0,692,0,614,3176,2040,0,0,0,17271,51,0,66,10632
"1885",2012,"WV",3,"West Virginia",1856764,0,12,0,3,809,37,0,0,0,7070,56,0,0,6153
"1886",2012,"WI",2,"Wisconsin",5719855,0,660,0,221,9341,2122,0,0,0,22600,0,0,36,10220
"1887",2012,"WY",4,"Wyoming",576270,2,121,0,10,104,228,3,0,0,2204,0,0,0,1736
"1888",2012,"ST",7,"State prison total",NA,7488,17214,0,6808,566780,206039,3515,0,0,1352297,456,0,2730,541265
"1889",2012,"US",5,"US prison total (state+federal)",NA,7488,20772,0,9631,634749,274476,3515,0,0,1547413,456,0,2730,593594
"1890",2012,"FE",6,"Federal BOP",NA,0,3558,0,2823,67969,68437,0,0,0,195116,0,0,0,52329
"1891",2013,"AL",3,"Alabama",4830460,0,1,0,2,18462,0,0,0,0,32381,0,0,86,13830
"1892",2013,"AK",4,"Alaska",737045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1893",2013,"AZ",4,"Arizona",6634999,539,2061,0,195,5415,16659,0,0,0,41031,0,0,17,16145
"1894",2013,"AR",3,"Arkansas",2959549,12,41,0,55,7459,506,0,0,0,17235,0,0,2,9160
"1895",2013,"CA",4,"California",38280824,7728,1468,0,1086,39099,55725,231,0,0,135500,0,0,0,30163
"1896",2013,"CO",4,"Colorado",5270482,0,570,0,208,3848,6619,0,0,0,20371,0,0,0,9126
"1897",2013,"CT",1,"Connecticut",3594915,0,30,0,88,7270,4545,0,0,0,17563,0,0,0,5630
"1898",2013,"DE",3,"Delaware",923638,0,0,0,7,3925,288,0,0,0,7004,0,0,3,2781
"1899",2013,"DC",3,"District of Columbia",650431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1900",2013,"FL",3,"Florida",19563166,0,82,0,18,49481,3820,0,0,0,103028,0,0,321,49306
"1901",2013,"GA",3,"Georgia",9973326,0,26,0,149,33313,2269,0,0,0,54004,0,0,38,18209
"1902",2013,"HI",4,"Hawaii",1408453,0,31,0,1001,265,158,2599,0,0,5632,143,0,214,1221
"1903",2013,"ID",4,"Idaho",1611530,0,302,0,43,203,1154,0,0,0,7549,0,0,218,5629
"1904",2013,"IL",2,"Illinois",12898269,0,75,0,169,28191,6059,0,0,0,48653,0,0,22,14137
"1905",2013,"IN",2,"Indiana",6568367,0,62,0,50,10269,1303,7,0,0,29913,86,0,56,18080
"1906",2013,"IA",2,"Iowa",3093078,0,154,0,68,2250,551,0,0,0,8697,0,0,0,5674
"1907",2013,"KS",2,"Kansas",2893510,0,160,0,69,3082,975,0,0,0,9763,0,0,27,5450
"1908",2013,"KY",3,"Kentucky",4404817,0,18,0,32,4966,242,0,0,0,21030,174,0,15,15583
"1909",2013,"LA",3,"Louisiana",4624577,2,19,0,30,26816,59,46,0,0,39299,0,0,0,12327
"1910",2013,"ME",1,"Maine",1328196,0,68,0,12,154,21,0,0,0,2173,16,0,30,1872
"1911",2013,"MD",3,"Maryland",5923704,0,55,0,54,15152,0,0,0,0,21335,0,0,122,5952
"1912",2013,"MA",1,"Massachusetts",6713944,115,71,0,145,3041,2741,0,0,0,10950,0,0,0,4837
"1913",2013,"MI",2,"Michigan",9913349,0,418,0,131,23353,423,4,0,0,43704,0,0,247,19128
"1914",2013,"MN",2,"Minnesota",5413693,0,942,0,276,3573,712,0,0,0,10289,0,0,5,4781
"1915",2013,"MS",3,"Mississippi",2988797,0,38,0,35,14479,171,0,0,0,21969,0,0,1,7245
"1916",2013,"MO",2,"Missouri",6040658,0,115,0,64,11789,552,0,0,0,31537,0,0,54,18963
"1917",2013,"MT",4,"Montana",1013564,0,811,0,14,91,0,0,0,0,3642,0,0,0,2726
"1918",2013,"NE",2,"Nebraska",1865414,22,210,0,33,1343,604,2,0,0,5026,0,0,2,2810
"1919",2013,"NV",4,"Nevada",2776972,93,239,0,308,3619,2633,0,0,0,12883,0,0,85,5906
"1920",2013,"NH",1,"New Hampshire",1326408,20,7,0,11,118,160,1,0,0,2848,0,0,181,2350
"1921",2013,"NJ",1,"New Jersey",8858362,0,9,0,135,13493,3495,0,0,0,22452,0,0,201,5119
"1922",2013,"NM",4,"New Mexico",2092792,0,504,0,12,509,4015,12,0,0,6767,0,0,42,1673
"1923",2013,"NY",1,"New York",19628043,521,385,0,272,26384,12885,0,0,0,53550,0,0,346,12757
"1924",2013,"NC",3,"North Carolina",9843599,0,870,0,109,20181,1939,17,0,0,36922,0,0,131,13675
"1925",2013,"ND",2,"North Dakota",721999,0,303,0,4,85,72,0,0,0,1553,0,0,0,1093
"1926",2013,"OH",2,"Ohio",11576576,0,69,0,71,23323,1259,0,0,0,51729,0,0,160,26847
"1927",2013,"OK",3,"Oklahoma",3853205,55,2587,0,72,7283,1815,30,0,0,25870,0,0,0,14028
"1928",2013,"OR",4,"Oregon",3922908,0,372,0,213,1448,1999,0,0,0,15207,0,0,5,11170
"1929",2013,"PA",1,"Pennsylvania",12776621,0,42,0,120,24569,5679,0,0,0,50312,0,0,190,19712
"1930",2013,"RI",1,"Rhode Island",1055122,19,20,0,47,970,768,0,0,0,3361,0,0,3,1534
"1931",2013,"SC",3,"South Carolina",4764153,161,36,0,20,14019,424,0,0,0,22060,0,0,0,7400
"1932",2013,"SD",2,"South Dakota",842270,1,1017,0,20,226,146,1,0,0,3651,0,0,0,2240
"1933",2013,"TN",3,"Tennessee",6493432,0,34,0,64,12953,587,0,0,0,28521,0,0,5,14878
"1934",2013,"TX",3,"Texas",26489464,262,104,0,468,58730,55626,0,0,0,168280,0,0,0,53090
"1935",2013,"UT",4,"Utah",2897927,0,314,0,71,452,1349,133,0,0,7075,0,0,59,4697
"1936",2013,"VT",1,"Vermont",626212,0,8,0,13,208,4,0,0,0,2078,0,0,56,1789
"1937",2013,"VA",3,"Virginia",8253053,0,20,0,130,21810,833,0,0,0,36982,0,0,118,14071
"1938",2013,"WA",4,"Washington",6962906,5,711,0,635,3305,2157,0,0,0,17984,0,0,149,11022
"1939",2013,"WV",3,"West Virginia",1853873,0,12,0,4,776,36,1,0,0,6824,50,0,0,5945
"1940",2013,"WI",2,"Wisconsin",5736952,0,665,0,220,9167,1990,0,0,0,22471,0,0,18,10411
"1941",2013,"WY",4,"Wyoming",582123,3,146,0,9,121,259,5,0,0,2310,0,0,0,1767
"1942",2013,"ST",7,"State prison total",NA,9558,16302,0,7062,561038,206286,3089,0,0,1350968,469,0,3229,543939
"1943",2013,"US",5,"US prison total (state+federal)",NA,9558,19610,0,9885,629007,274723,3089,0,0,1546084,469,0,3229,596268
"1944",2013,"FE",6,"Federal BOP",NA,0,3308,0,2823,67969,68437,0,0,0,195116,0,0,0,52329
"1945",2014,"AL",3,"Alabama",4842481,0,1,0,2,17998,0,0,0,0,31771,0,0,115,13655
"1946",2014,"AK",4,"Alaska",736307,0,1868,0,24,461,128,23,0,0,5216,132,0,35,2545
"1947",2014,"AZ",4,"Arizona",6733840,610,2174,0,176,5606,16875,0,0,0,42136,0,0,10,16685
"1948",2014,"AR",3,"Arkansas",2967726,10,52,0,58,7571,513,0,0,0,17874,0,0,3,9667
"1949",2014,"CA",4,"California",38625139,7022,1427,0,1202,38931,56617,276,0,0,135558,0,0,0,30083
"1950",2014,"CO",4,"Colorado",5351218,0,581,0,207,3862,6510,0,0,0,20646,0,0,1,9485
"1951",2014,"CT",1,"Connecticut",3594783,0,41,0,73,6794,4212,0,0,0,16636,0,0,2,5514
"1952",2014,"DE",3,"Delaware",932596,0,0,0,9,3779,279,0,0,0,6955,0,0,1,2887
"1953",2014,"DC",3,"District of Columbia",662513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1954",2014,"FL",3,"Florida",19860330,315,89,0,14,49114,3918,0,0,0,102870,0,0,15,49405
"1955",2014,"GA",3,"Georgia",10069001,0,26,0,173,32528,2157,1,0,0,52949,51,0,3,18010
"1956",2014,"HI",4,"Hawaii",1414862,321,32,0,1098,275,156,2436,0,0,5866,171,0,0,1377
"1957",2014,"ID",4,"Idaho",1631479,0,329,0,46,229,1177,0,0,0,8117,0,0,200,6136
"1958",2014,"IL",2,"Illinois",12888962,0,67,0,170,28015,5972,0,0,0,48278,0,0,22,14032
"1959",2014,"IN",2,"Indiana",6593533,0,63,0,48,9749,1274,16,0,0,29271,102,0,53,17966
"1960",2014,"IA",2,"Iowa",3109504,0,163,0,71,2272,610,0,0,0,8838,0,0,0,5722
"1961",2014,"KS",2,"Kansas",2900896,0,159,0,84,2937,975,0,0,0,9663,1,0,6,5501
"1962",2014,"KY",3,"Kentucky",4414483,0,17,0,33,4933,267,0,0,0,21657,190,0,10,16207
"1963",2014,"LA",3,"Louisiana",4644204,0,23,0,36,25783,73,42,0,0,38030,0,0,5,12068
"1964",2014,"ME",1,"Maine",1330760,0,64,0,9,176,19,1,0,0,2242,15,0,25,1933
"1965",2014,"MD",3,"Maryland",5958165,0,54,0,53,14923,0,0,0,0,21011,0,0,120,5861
"1966",2014,"MA",1,"Massachusetts",6763652,121,65,0,147,2993,2636,2,0,0,10713,0,0,0,4749
"1967",2014,"MI",2,"Michigan",9930589,0,392,0,113,23225,435,2,0,0,43359,0,0,135,19057
"1968",2014,"MN",2,"Minnesota",5451522,0,1029,0,288,3626,777,0,0,0,10637,0,0,7,4910
"1969",2014,"MS",3,"Mississippi",2990623,0,22,0,39,12478,149,0,0,0,18793,0,0,6,6099
"1970",2014,"MO",2,"Missouri",6056293,0,116,0,56,11549,540,0,0,0,31942,0,0,62,19619
"1971",2014,"MT",4,"Montana",1021891,0,786,0,13,106,0,0,0,0,3699,0,0,0,2794
"1972",2014,"NE",2,"Nebraska",1879522,29,218,0,36,1440,665,2,0,0,5441,0,0,7,3044
"1973",2014,"NV",4,"Nevada",2819012,0,234,0,338,3604,2582,73,0,0,12537,67,0,0,5639
"1974",2014,"NH",1,"New Hampshire",1333223,26,9,0,11,171,167,0,0,0,2963,0,0,133,2446
"1975",2014,"NJ",1,"New Jersey",8866780,0,6,0,126,13072,3468,0,0,0,21590,0,0,117,4801
"1976",2014,"NM",4,"New Mexico",2090342,0,512,0,11,503,4159,14,0,0,6948,0,0,42,1707
"1977",2014,"NY",1,"New York",19656330,587,391,0,243,25646,12675,0,0,0,52518,0,0,348,12628
"1978",2014,"NC",3,"North Carolina",9933944,0,923,0,122,19981,1931,17,0,0,37096,0,0,130,13992
"1979",2014,"ND",2,"North Dakota",737382,0,348,0,6,119,88,0,0,0,1718,8,0,0,1149
"1980",2014,"OH",2,"Ohio",11602973,0,74,0,68,22992,1300,0,0,0,51519,0,0,204,26881
"1981",2014,"OK",3,"Oklahoma",3878367,46,3020,0,81,7441,1960,18,0,0,27650,0,0,0,15084
"1982",2014,"OR",4,"Oregon",3964106,0,387,0,200,1422,1913,0,0,0,15075,0,0,3,11150
"1983",2014,"PA",1,"Pennsylvania",12789101,0,47,0,136,24568,5401,0,0,0,50694,0,0,169,20373
"1984",2014,"RI",1,"Rhode Island",1056017,28,25,0,39,972,763,0,0,0,3313,0,0,3,1483
"1985",2014,"SC",3,"South Carolina",4823793,156,38,0,21,13487,438,0,0,0,21401,0,0,0,7261
"1986",2014,"SD",2,"South Dakota",849088,0,1062,0,12,224,138,0,0,0,3608,0,0,0,2172
"1987",2014,"TN",3,"Tennessee",6540826,0,38,0,64,12700,577,0,0,0,28769,0,0,5,15385
"1988",2014,"TX",3,"Texas",26977142,256,117,0,473,56966,54952,0,0,0,166043,0,0,0,53279
"1989",2014,"UT",4,"Utah",2937399,0,341,0,80,443,1289,138,0,0,7026,0,0,58,4677
"1990",2014,"VT",1,"Vermont",625218,0,14,0,11,199,6,0,0,0,1979,0,0,55,1694
"1991",2014,"VA",3,"Virginia",8312076,0,23,0,123,21765,827,0,0,0,37544,0,0,99,14707
"1992",2014,"WA",4,"Washington",7052439,49,760,0,636,3235,2264,0,0,0,18120,0,0,110,11066
"1993",2014,"WV",3,"West Virginia",1849467,0,12,0,2,802,43,3,0,0,6896,61,0,0,5973
"1994",2014,"WI",2,"Wisconsin",5751974,0,704,0,234,9141,2049,0,0,0,22597,0,0,12,10457
"1995",2014,"WY",4,"Wyoming",582548,3,129,0,8,120,279,4,0,0,2383,0,0,0,1840
"1996",2014,"ST",7,"State prison total",NA,9579,19072,0,7323,550926,206203,3068,0,0,1350155,798,0,2331,550855
"1997",2014,"US",5,"US prison total (state+federal)",NA,9579,22760,0,10249,628796,275862,3068,0,0,1560722,798,0,2331,607278
"1998",2014,"FE",6,"Federal BOP",NA,0,3688,0,2926,77870,69659,0,0,0,210567,0,0,0,56423
"1999",2015,"AL",3,"Alabama",4853160,0,1,0,2,17284,0,0,0,0,30810,0,0,130,13393
"2000",2015,"AK",4,"Alaska",737547,0,1919,0,165,531,149,59,0,0,5338,0,0,45,2470
"2001",2015,"AZ",4,"Arizona",6833596,628,2223,0,170,5863,17013,0,0,0,42643,0,0,13,16733
"2002",2015,"AR",3,"Arkansas",2978407,12,49,0,55,7516,532,3,0,0,17707,0,0,2,9538
"2003",2015,"CA",4,"California",38953142,6289,1398,0,1255,37098,55127,307,0,0,129593,0,0,0,28119
"2004",2015,"CO",4,"Colorado",5452107,0,592,0,205,3643,6348,0,0,0,20041,0,0,0,9253
"2005",2015,"CT",1,"Connecticut",3587509,0,43,0,84,6462,4011,0,0,0,15816,0,0,2,5214
"2006",2015,"DE",3,"Delaware",941413,0,0,0,0,3694,281,7,0,0,6654,0,0,2,2670
"2007",2015,"DC",3,"District of Columbia",675254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008",2015,"FL",3,"Florida",20224249,320,93,0,18,48684,4142,0,0,0,101424,0,0,14,48153
"2009",2015,"GA",3,"Georgia",10181111,0,23,0,172,31884,1994,1,0,0,52193,54,0,9,18056
"2010",2015,"HI",4,"Hawaii",1422484,0,26,0,1024,260,154,2659,0,0,5879,0,0,358,1398
