"","YEAR","STATEID","STATE","REGION","state_name","Population","CUSGT1M","CUSGT1F","CUSLT1M","CUSLT1F","CUSUNSM","CUSUNSF","CUSTOTM","CUSTOTF","CUSGT1T","CUSLT1T","CUSUNST","CUSTOTT","CNOPRIVM","CNOPRIVF","CWPRIVM","CWPRIVF","JURGT1M","JURGT1F","JURLT1M","JURLT1F","JURUNSM","JURUNSF","JURTOTM","JURTOTF","PVINM","PVINF","PVOTHM","PVOTHF","PVINCLM","PVINCLF","LFM","LFF","LFINCLM","LFINCLF","LFCROWDM","LFCROWDF","LFCRSTM","LFCRSTF","LFCRINCM","LFCRINCF","FEDM","FEDF","OTHSTM","OTHSTF","FACINCLM","FACINCLF","FACROWDM","FACROWDF","CUSLT18M","CUSLT18F","CUSCTZNM","CUSCTZNF"
"1641",2008,24,"MD",3,"Maryland",5650870,21396,960,478,87,32,2,21906,1049,NA,NA,NA,NA,21906,1049,22092,1049,21777,972,487,88,NA,NA,22264,1060,139,0,47,0,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,26,2,NA,NA,NA,NA,60,1,663,23
"1642",2008,25,"MA",1,"Massachusetts",6544089,9497,440,11,147,916,163,10424,750,NA,NA,NA,NA,10424,750,10424,750,9724,442,0,146,933,163,10657,751,NA,NA,NA,NA,NA,NA,182,3,NA,NA,NA,NA,NA,NA,NA,NA,28,0,88,6,NA,NA,NA,NA,2,1,874,40
"1643",2008,26,"MI",2,"Michigan",9999456,46781,1957,NA,NA,NA,NA,46781,1957,NA,NA,NA,NA,46781,1957,46781,1957,46781,1957,NA,NA,NA,NA,46781,1957,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,137,3,608,7
"1644",2008,27,"MN",2,"Minnesota",5230247,7809,587,NA,NA,21,2,7830,589,NA,NA,NA,NA,7830,589,8442,589,9240,670,NA,NA,0,0,9240,670,612,0,0,0,NA,NA,906,98,NA,NA,NA,NA,NA,NA,NA,NA,38,3,90,7,NA,NA,NA,NA,13,0,302,9
"1645",2008,28,"MS",3,"Mississippi",2939234,10153,1626,478,98,31,13,10662,1737,NA,NA,NA,NA,10662,1737,16159,1737,19855,1843,810,112,108,26,20773,1981,5497,0,0,0,NA,NA,4614,244,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,38,1,NA,NA
"1646",2008,29,"MO",2,"Missouri",5951844,27685,2441,8,3,0,0,27693,2444,NA,NA,NA,NA,27693,2444,27693,2444,27729,2446,8,3,0,0,27737,2449,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,388,21,45,2,NA,NA,NA,NA,25,1,411,29
"1647",2008,30,"MT",4,"Montana",967717,1407,191,NA,NA,NA,NA,1407,191,NA,NA,NA,NA,1407,191,2554,356,3158,359,NA,NA,NA,NA,3158,359,1147,165,0,0,NA,NA,578,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,2,NA,NA,NA,NA,7,1,13,0
"1648",2008,31,"NE",2,"Nebraska",1780143,3910,359,148,29,18,6,4076,394,NA,NA,NA,NA,4076,394,4076,394,4048,376,82,14,NA,NA,4130,390,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,2,NA,NA,NA,NA,15,0,184,3
"1649",2008,32,"NV",4,"Nevada",2612460,11754,980,87,0,54,2,11895,982,NA,NA,NA,NA,11895,982,11895,982,11761,982,0,0,0,0,11761,982,0,0,0,0,NA,NA,150,49,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0,0,NA,NA,NA,NA,115,3,NA,NA
"1650",2008,33,"NH",1,"New Hampshire",1320981,2652,202,NA,NA,NA,NA,2652,202,NA,NA,NA,NA,2652,202,2652,202,2521,181,NA,NA,NA,NA,2521,181,0,0,0,0,NA,NA,17,29,NA,NA,NA,NA,NA,NA,NA,NA,19,1,65,3,NA,NA,NA,NA,0,0,NA,NA
"1651",2008,34,"NJ",1,"New Jersey",8657319,21268,926,NA,NA,NA,NA,21268,926,NA,NA,NA,NA,21268,926,23596,1239,24654,1299,NA,NA,NA,NA,24654,1299,2328,313,0,0,NA,NA,1064,58,NA,NA,NA,NA,NA,NA,NA,NA,5,0,76,5,NA,NA,NA,NA,19,0,NA,NA
"1652",2008,35,"NM",4,"New Mexico",1984179,3378,1,NA,NA,7,0,3385,1,NA,NA,NA,NA,3385,1,5752,569,5747,568,NA,NA,7,0,5754,568,2367,568,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,78,1,NA,NA,NA,NA,1,0,120,0
"1653",2008,36,"NY",1,"New York",19464482,57186,2542,345,40,71,14,57602,2596,NA,NA,NA,NA,57602,2596,57602,2596,57412,2547,348,40,0,0,57760,2587,0,0,0,0,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,202,4,6148,186
"1654",2008,37,"NC",3,"North Carolina",9230086,32402,2038,4537,769,184,27,37123,2834,NA,NA,NA,NA,37026,2714,37123,2834,32218,2011,4486,767,0,0,36704,2778,97,120,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,178,8,1641,46
"1655",2008,38,"ND",2,"North Dakota",640525,1220,159,NA,NA,NA,NA,1220,159,NA,NA,NA,NA,1220,159,1220,159,1292,160,NA,NA,NA,NA,1292,160,0,0,0,0,NA,NA,70,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0,16,1,NA,NA,NA,NA,0,0,11,1
"1656",2008,39,"OH",2,"Ohio",11526691,44904,3847,NA,NA,NA,NA,44904,3847,NA,NA,NA,NA,44904,3847,47037,3847,47773,3913,NA,NA,NA,NA,47773,3913,2133,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,0,25,1,NA,NA,NA,NA,73,2,644,41
"1657",2008,40,"OK",3,"Oklahoma",3640241,15267,2274,378,46,NA,NA,15645,2320,NA,NA,NA,NA,15645,2320,21201,2475,21761,2449,404,46,NA,NA,22165,2495,5556,155,NA,NA,NA,NA,2007,141,NA,NA,NA,NA,NA,NA,NA,NA,1,0,125,6,NA,NA,NA,NA,7,0,348,15
"1658",2008,41,"OR",4,"Oregon",3780596,12440,1068,29,4,0,0,12469,1072,NA,NA,NA,NA,12469,1072,12469,1072,13026,1105,32,4,0,0,13058,1109,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,75,1,55,4,NA,NA,NA,NA,8,0,1643,103
"1659",2008,42,"PA",1,"Pennsylvania",12562536,45176,2521,0,0,183,37,45359,2558,NA,NA,NA,NA,45359,2558,45997,2739,46314,2733,0,0,137,31,46451,2764,638,181,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,0,8,4,NA,NA,NA,NA,53,2,985,23
"1660",2008,44,"RI",1,"Rhode Island",1058368,2339,85,536,61,669,49,3544,195,NA,NA,NA,NA,3544,195,3544,195,2418,104,662,85,722,54,3802,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,53,2,NA,NA,NA,NA,10,0,NA,NA
"1661",2008,45,"SC",3,"South Carolina",4497746,21348,1449,690,171,14,1,22052,1621,NA,NA,NA,NA,22052,1621,22062,1623,21995,1461,698,172,0,0,22693,1633,10,2,0,0,NA,NA,360,1,NA,NA,NA,NA,NA,NA,NA,NA,133,4,140,7,NA,NA,NA,NA,93,3,371,5
"1662",2008,46,"SD",2,"South Dakota",803047,2958,320,8,1,48,2,3014,323,NA,NA,NA,NA,3014,323,3014,338,2979,354,8,1,NA,NA,2987,355,0,15,0,0,NA,NA,37,21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,0,NA,NA,NA,NA,0,0,56,0
"1663",2008,47,"TN",3,"Tennessee",6239542,13063,1150,NA,NA,11,0,13074,1150,NA,NA,NA,NA,13074,1150,18229,1150,25099,2129,NA,NA,NA,NA,25099,2129,5155,0,0,0,NA,NA,6881,979,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,13,1,243,7
"1664",2008,48,"TX",3,"Texas",24290611,123785,8792,5336,1283,0,0,129121,10075,NA,NA,NA,NA,129121,10075,146758,12479,151283,11733,7370,2120,0,0,158653,13853,17637,2404,0,0,NA,NA,11496,1309,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,151,6,9700,240
"1665",2008,49,"UT",4,"Utah",2724685,4491,519,9,2,92,19,4592,540,NA,NA,NA,NA,4592,540,4592,540,5807,619,13,2,92,19,5912,640,0,0,0,0,NA,NA,1248,93,NA,NA,NA,NA,NA,NA,NA,NA,50,6,47,2,NA,NA,NA,NA,5,0,264,3
"1666",2008,50,"VT",1,"Vermont",620967,828,77,103,16,341,25,1272,118,NA,NA,NA,NA,1272,118,1998,118,1541,77,116,16,341,25,1998,118,0,0,726,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,8,0,18,4
"1667",2008,51,"VA",3,"Virginia",7780691,28655,2395,0,0,NA,NA,28655,2395,NA,NA,NA,NA,28655,2395,30190,2395,35249,2967,0,0,NA,NA,35249,2967,1535,0,0,0,NA,NA,5476,581,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,NA,NA,NA,NA,45,0,1179,44
"1668",2008,53,"WA",4,"Washington",6566085,15670,1387,9,6,78,38,15757,1431,NA,NA,NA,NA,14894,1431,15757,1431,16522,1404,0,0,NA,NA,16522,1404,0,0,863,0,NA,NA,381,49,NA,NA,NA,NA,NA,NA,NA,NA,8,1,58,3,NA,NA,NA,NA,3,0,1029,46
"1669",2008,54,"WV",3,"West Virginia",1816352,4370,507,NA,NA,12,7,4382,514,NA,NA,NA,NA,4382,514,4382,514,5379,640,NA,NA,32,8,5411,648,0,0,0,0,NA,NA,1029,134,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,8,0
"1670",2008,55,"WI",2,"Wisconsin",5627257,20042,1260,5,4,851,74,20898,1338,NA,NA,NA,NA,20898,1338,20939,1343,21163,1280,11,4,848,73,22022,1357,11,0,30,5,NA,NA,936,7,NA,NA,NA,NA,NA,NA,NA,NA,84,3,53,2,NA,NA,NA,NA,40,7,NA,NA
"1671",2008,56,"WY",4,"Wyoming",532626,1094,183,0,0,0,0,1094,183,NA,NA,NA,NA,1094,183,1500,204,1876,208,0,0,0,0,1876,208,212,21,194,0,NA,NA,46,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,310,2,NA,NA,NA,NA,4,0,53,1
"1672",2008,60,"ST",7,"State prison total",NA,1122750,81514,18951,3894,11741,1534,1153442,86942,NA,NA,NA,NA,1141814,86405,1230590,93949,1270629,94780,23461,5072,11573,1487,1305663,101339,79323,7320,9453,224,NA,NA,73891,6868,NA,NA,NA,NA,NA,NA,NA,NA,1899,108,3659,159,NA,NA,0,0,2626,91,60063,1849
"1673",2008,70,"US",5,"US prison total (state+federal)",NA,1262882,91925,20672,4395,23497,2265,1307051,98585,NA,NA,NA,NA,1295423,98048,1416065,106888,1441384,106358,27396,5778,24890,2476,1493670,114612,79323,7320,41319,1520,NA,NA,76304,7193,NA,NA,NA,NA,NA,NA,NA,NA,1899,108,3659,159,NA,NA,0,0,2626,91,86971,3936
"1674",2008,99,"FE",6,"Federal BOP",NA,140132,10411,1721,501,11756,731,153609,11643,NA,NA,NA,NA,153609,11643,185475,12939,170755,11578,3935,706,13317,989,188007,13273,0,0,31866,1296,NA,NA,2413,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26908,2087
"1675",2009,1,"AL",3,"Alabama",4707496,24181,1595,329,30,216,7,24726,1632,NA,NA,NA,NA,24726,1632,25526,1715,28404,2319,792,129,223,7,29419,2455,800,83,0,0,NA,NA,2000,260,NA,NA,NA,NA,NA,NA,NA,NA,149,8,237,10,NA,NA,NA,NA,114,4,147,3
"1676",2009,2,"AK",4,"Alaska",694690,1354,173,722,148,1250,199,3326,520,NA,NA,NA,NA,3326,520,4834,638,2316,192,1009,188,1371,209,4696,589,677,118,831,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11,1,2,2,NA,NA,NA,NA,7,0,11,0
"1677",2009,4,"AZ",4,"Arizona",6587653,26521,3441,1276,335,0,0,27797,3776,NA,NA,NA,NA,27797,3776,36768,3776,35088,3441,1680,335,0,0,36768,3776,4482,0,4489,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,82,1,NA,NA,NA,NA,149,8,3116,143
"1678",2009,5,"AR",3,"Arkansas",2887331,12262,1031,43,2,0,0,12305,1033,NA,NA,NA,NA,12305,1033,12305,1033,14086,1058,61,3,0,0,14147,1061,NA,NA,NA,NA,NA,NA,1747,31,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,1,NA,NA,NA,NA,17,0,183,4
"1679",2009,6,"CA",4,"California",36887615,157150,10561,NA,NA,868,251,158018,10812,NA,NA,NA,NA,156152,10362,158018,10812,159396,10735,NA,NA,890,254,160286,10989,1866,450,0,0,NA,NA,2610,1,NA,NA,NA,NA,NA,NA,NA,NA,476,28,NA,NA,NA,NA,NA,NA,0,0,18073,465
"1680",2009,8,"CO",4,"Colorado",5015155,15888,1880,NA,NA,NA,NA,15888,1880,NA,NA,NA,NA,15888,1880,20633,2092,20694,2101,NA,NA,NA,NA,20694,2101,4745,212,0,0,NA,NA,61,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,43,0,1207,43
"1681",2009,9,"CT",1,"Connecticut",3514826,11774,549,1710,219,3489,312,16973,1080,NA,NA,NA,NA,16973,1080,17743,1195,12754,712,2144,312,3483,311,18381,1335,770,115,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,75,6,NA,NA,NA,NA,310,22,762,34
"1682",2009,10,"DE",3,"Delaware",884124,3728,185,1131,155,1251,131,6110,471,NA,NA,NA,NA,6110,471,6110,471,3781,190,1170,156,1333,145,6284,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,2,NA,NA,NA,NA,28,0,296,20
"1683",2009,11,"DC",3,"District of Columbia",599975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",2009,12,"FL",3,"Florida",18509936,86312,5249,0,0,0,0,86312,5249,NA,NA,NA,NA,86312,5249,94335,7038,96632,7283,0,0,0,0,96632,7283,8023,1789,NA,NA,NA,NA,1231,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066,178,NA,NA,NA,NA,384,9,6131,213
"1685",2009,13,"GA",3,"Georgia",9813588,43533,3616,1070,190,NA,NA,44603,3806,NA,NA,NA,NA,44603,3806,49732,3806,51789,3727,1274,196,NA,NA,53063,3923,5129,0,0,0,NA,NA,3273,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,5,1780,31
"1686",2009,15,"HI",4,"Hawaii",1288285,1550,311,434,84,726,95,2710,490,NA,NA,NA,NA,2710,490,4328,520,3678,441,783,162,729,98,5190,701,0,30,1618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,103,24,2,NA,NA,NA,NA,2,0,115,7
"1687",2009,16,"ID",4,"Idaho",1544465,4426,692,NA,NA,NA,NA,4426,692,NA,NA,NA,NA,4426,692,6492,692,6656,744,NA,NA,NA,NA,6656,744,2066,0,0,0,NA,NA,230,82,NA,NA,NA,NA,NA,NA,NA,NA,13,0,94,3,NA,NA,NA,NA,0,0,275,13
"1688",2009,17,"IL",2,"Illinois",12893278,42571,2590,NA,NA,0,0,42571,2590,NA,NA,NA,NA,42571,2590,42571,2590,42571,2590,NA,NA,0,0,42571,2590,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,12,0,NA,NA,NA,NA,105,1,1900,46
"1689",2009,18,"IN",2,"Indiana",6417276,21914,2338,0,0,17,0,21931,2338,NA,NA,NA,NA,21931,2338,24347,2401,26282,2506,0,0,20,0,26302,2506,2416,63,0,0,NA,NA,1955,105,NA,NA,NA,NA,NA,NA,NA,NA,43,1,99,2,NA,NA,NA,NA,54,0,496,8
"1690",2009,19,"IA",2,"Iowa",3008331,8087,722,NA,NA,NA,NA,8166,748,NA,NA,NA,NA,8166,748,8166,748,8090,723,NA,NA,NA,NA,8090,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34,3,NA,NA,NA,NA,13,0,148,3
"1691",2009,20,"KS",2,"Kansas",2817430,8070,574,NA,NA,NA,NA,8070,574,NA,NA,NA,NA,8070,574,8070,574,8076,565,NA,NA,NA,NA,8076,565,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,3,NA,NA,NA,NA,5,0,283,4
"1692",2009,21,"KY",3,"Kentucky",4312268,11544,842,81,17,4,5,11629,864,NA,NA,NA,NA,11629,864,13494,1490,18546,2126,550,142,247,27,19343,2295,1865,626,0,0,NA,NA,6649,990,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,0,NA,NA,NA,NA,0,0,164,4
"1693",2009,22,"LA",3,"Louisiana",4489490,18788,1101,0,0,0,0,18788,1101,NA,NA,NA,NA,15866,1101,18788,1101,37164,2616,NA,NA,0,0,37164,2616,2922,0,NA,NA,NA,NA,18376,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,102,3
"1694",2009,23,"ME",1,"Maine",1315889,1716,168,168,22,0,0,1884,190,NA,NA,NA,NA,1884,190,1884,190,1845,135,203,23,0,0,2048,158,0,0,0,0,NA,NA,123,0,NA,NA,NA,NA,NA,NA,NA,NA,14,0,52,3,NA,NA,NA,NA,0,0,20,1
"1695",2009,24,"MD",3,"Maryland",5688399,20571,987,334,47,22,1,20927,1035,NA,NA,NA,NA,20927,1035,21031,1035,20867,1001,339,48,NA,NA,21206,1049,104,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,44,0,NA,NA,NA,NA,57,1,408,22
"1696",2009,25,"MA",1,"Massachusetts",6592205,9484,421,5,146,950,150,10439,717,NA,NA,NA,NA,10439,717,10439,717,9645,425,0,144,952,150,10597,719,NA,NA,NA,NA,NA,NA,123,9,NA,NA,NA,NA,NA,NA,NA,NA,31,1,87,2,NA,NA,NA,NA,5,3,883,35
"1697",2009,26,"MI",2,"Michigan",9955260,43723,1755,NA,NA,NA,NA,43723,1755,NA,NA,NA,NA,43723,1755,43723,1755,43723,1755,NA,NA,NA,NA,43723,1755,0,0,0,0,NA,NA,52,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,129,3,670,10
"1698",2009,27,"MN",2,"Minnesota",5262824,8633,645,NA,NA,28,3,8661,648,NA,NA,NA,NA,8661,648,8852,648,9312,674,NA,NA,0,0,9312,674,191,0,0,0,NA,NA,618,44,NA,NA,NA,NA,NA,NA,NA,NA,38,2,93,7,NA,NA,NA,NA,11,2,452,17
"1699",2009,28,"MS",3,"Mississippi",2949943,10117,1342,365,102,0,0,10482,1444,NA,NA,NA,NA,10482,1444,15768,1444,19154,1614,593,121,0,0,19747,1735,5286,0,0,0,NA,NA,3979,291,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,27,1,NA,NA
"1700",2009,29,"MO",2,"Missouri",5982234,28087,2423,7,2,NA,NA,28094,2425,NA,NA,NA,NA,28094,2425,28094,2425,28129,2425,7,2,NA,NA,28136,2427,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,363,16,50,2,NA,NA,NA,NA,30,1,428,24
"1701",2009,30,"MT",4,"Montana",974163,1488,163,NA,NA,NA,NA,1488,163,NA,NA,NA,NA,1488,163,2698,387,3214,391,NA,NA,NA,NA,3214,391,1210,224,0,0,NA,NA,490,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,1,NA,NA,NA,NA,2,0,6,0
"1702",2009,31,"NE",2,"Nebraska",1794852,3959,351,145,19,10,6,4114,376,NA,NA,NA,NA,4114,376,4114,376,4032,360,76,6,NA,NA,4108,366,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,2,NA,NA,NA,NA,19,2,200,4
"1703",2009,32,"NV",4,"Nevada",2638588,11529,947,88,0,4,2,11621,949,NA,NA,NA,NA,11621,949,11621,949,11533,949,0,0,0,0,11533,949,0,0,0,0,NA,NA,70,23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,115,3,NA,NA
"1704",2009,33,"NH",1,"New Hampshire",1322181,2728,187,NA,NA,NA,NA,2728,187,NA,NA,NA,NA,2728,187,2728,187,2564,167,NA,NA,NA,NA,2564,167,0,0,0,0,NA,NA,21,26,NA,NA,NA,NA,NA,NA,NA,NA,19,1,126,7,NA,NA,NA,NA,0,0,79,3
"1705",2009,34,"NJ",1,"New Jersey",8693723,20286,879,NA,NA,NA,NA,20286,879,NA,NA,NA,NA,20286,879,22966,1149,24176,1206,NA,NA,NA,NA,24176,1206,2680,270,0,0,NA,NA,1219,55,NA,NA,NA,NA,NA,NA,NA,NA,5,0,82,5,NA,NA,NA,NA,21,0,NA,NA
"1706",2009,35,"NM",4,"New Mexico",2007315,3718,1,NA,NA,36,7,3754,8,NA,NA,NA,NA,3754,8,5988,596,5739,581,NA,NA,36,7,5775,588,2234,588,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,83,1,NA,NA,NA,NA,3,0,102,3
"1707",2009,36,"NY",1,"New York",19522612,55680,2455,205,25,104,10,55989,2490,NA,NA,NA,NA,55989,2490,55989,2490,55991,2464,207,25,0,0,56198,2489,0,0,0,0,NA,NA,36,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,184,6,5922,189
"1708",2009,37,"NC",3,"North Carolina",9357107,32766,2097,4286,711,244,29,37296,2837,NA,NA,NA,NA,37198,2718,37296,2837,32766,2097,4286,711,0,0,37052,2808,98,119,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,206,9,1742,43
"1709",2009,38,"ND",2,"North Dakota",645903,1262,174,NA,NA,NA,NA,1262,174,NA,NA,NA,NA,1262,174,1262,174,1312,174,NA,NA,NA,NA,1312,174,0,0,0,0,NA,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0,13,0,NA,NA,NA,NA,0,0,13,1
"1710",2009,39,"OH",2,"Ohio",11531860,44680,3908,NA,NA,NA,NA,44680,3908,NA,NA,NA,NA,44680,3908,46875,3908,47617,3989,NA,NA,NA,NA,47617,3989,2195,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,0,25,1,NA,NA,NA,NA,84,2,548,36
"1711",2009,40,"OK",3,"Oklahoma",3685640,15344,2341,333,46,NA,NA,15677,2387,NA,NA,NA,NA,15677,2387,21501,2552,21870,2526,360,47,NA,NA,22230,2573,5824,165,NA,NA,NA,NA,2172,66,NA,NA,NA,NA,NA,NA,NA,NA,1,0,114,3,NA,NA,NA,NA,17,2,331,9
"1712",2009,41,"OR",4,"Oregon",3823058,12620,1084,27,4,0,0,12647,1088,NA,NA,NA,NA,12647,1088,12647,1088,13244,1121,34,4,0,0,13278,1125,0,0,0,0,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,78,1,58,3,NA,NA,NA,NA,9,4,1625,79
"1713",2009,42,"PA",1,"Pennsylvania",12602112,46803,2592,0,0,142,28,46945,2620,NA,NA,NA,NA,46945,2620,47687,2798,48509,2807,0,0,92,21,48601,2828,742,178,0,0,NA,NA,525,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0,8,4,NA,NA,NA,NA,59,2,985,23
"1714",2009,44,"RI",1,"Rhode Island",1057451,2055,76,546,51,625,60,3226,187,NA,NA,NA,NA,3226,187,3226,187,2129,91,630,68,685,71,3444,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,51,2,NA,NA,NA,NA,1,0,NA,NA
"1715",2009,45,"SC",3,"South Carolina",4554258,21454,1398,693,106,19,1,22166,1505,NA,NA,NA,NA,22166,1505,22179,1506,22076,1410,695,107,0,0,22771,1517,13,1,0,0,NA,NA,376,3,NA,NA,NA,NA,NA,NA,NA,NA,112,2,121,9,NA,NA,NA,NA,88,1,449,13
"1716",2009,46,"SD",2,"South Dakota",810814,3006,339,4,0,25,3,3035,342,NA,NA,NA,NA,3035,342,3035,355,3050,380,4,0,NA,NA,3054,380,0,13,0,0,NA,NA,35,29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,0,NA,NA,NA,NA,1,0,59,2
"1717",2009,47,"TN",3,"Tennessee",6291220,13639,1171,NA,NA,13,1,13652,1172,NA,NA,NA,NA,13652,1172,18760,1172,24956,2009,NA,NA,NA,NA,24956,2009,5108,0,0,0,NA,NA,6209,838,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,20,2,231,9
"1718",2009,48,"TX",3,"Texas",24770651,124330,8844,5076,1085,NA,NA,129406,9929,NA,NA,NA,NA,129406,9929,146425,12117,150566,11620,7113,1950,NA,NA,157679,13570,17019,2188,NA,NA,NA,NA,10892,1378,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,152,4,9371,247
"1719",2009,49,"UT",4,"Utah",2780871,4709,522,10,3,0,0,4719,525,NA,NA,NA,NA,4719,525,4719,525,5943,581,13,1,0,0,5956,582,0,0,0,0,NA,NA,1172,51,NA,NA,NA,NA,NA,NA,NA,NA,44,5,52,2,NA,NA,NA,NA,6,0,281,3
"1720",2009,50,"VT",1,"Vermont",621436,964,98,99,13,334,44,1397,155,NA,NA,NA,NA,1397,155,2065,155,1626,98,105,13,334,44,2065,155,0,0,668,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,4,0,17,2
"1721",2009,51,"VA",3,"Virginia",7862480,27072,2348,0,0,NA,NA,27072,2348,NA,NA,NA,NA,27072,2348,28647,2348,35156,2903,0,0,NA,NA,35156,2903,1575,0,0,0,NA,NA,6818,555,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,1,NA,NA,NA,NA,16,0,1172,37
"1722",2009,53,"WA",4,"Washington",6671597,15780,1270,24,10,36,11,15840,1291,NA,NA,NA,NA,15840,1291,15964,1291,16812,1387,24,10,NA,NA,16836,1397,0,0,124,0,NA,NA,431,32,NA,NA,NA,NA,NA,NA,NA,NA,8,0,62,6,NA,NA,NA,NA,2,0,774,24
"1723",2009,54,"WV",3,"West Virginia",1821290,4526,505,NA,NA,25,6,4551,511,NA,NA,NA,NA,4551,511,4551,511,5639,674,NA,NA,44,10,5683,684,0,0,0,0,NA,NA,1132,173,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,6,0
