"","YEAR","STATEID","STATE","REGION","state_name","Population","RLUNEXPM","RLUNEXPF","RLUNCOMM","RLUNCOMF","RLUNOTHM","RLUNOTHF","RLCOPROM","RLCOPROF","RLCOSUPM","RLCOSUPF","RLCODPM","RLCODPF","RLCOOTHM","RLCOOTHF","RLDEATHM","RLDEATHF","RLAWOLM","RLAWOLF","RLESCAPM","RLESCAPF","RLAWESM","RLAWESF","RLTRANM","RLTRANF","RLBONDM","RLBONDF","RLOTHM","RLOTHF","RLTOTM","RLTOTF"
"1764",2010,39,"OH",2,"Ohio",11532111,12209,2028,0,0,12,1,2200,620,6260,504,496,14,0,0,127,5,0,0,0,0,NA,NA,3,0,12,7,0,0,21319,3179
"1765",2010,40,"OK",3,"Oklahoma",3724447,3737,566,1,0,0,0,2398,529,497,98,0,0,0,0,60,3,0,0,23,0,NA,NA,0,0,0,0,0,14,6716,1210
"1766",2010,41,"OR",4,"Oregon",3855536,8,0,0,0,0,0,3,0,0,0,4438,577,25,0,39,0,0,0,4,0,NA,NA,0,0,132,10,54,4,4703,591
"1767",2010,42,"PA",1,"Pennsylvania",12632780,3848,294,0,0,68,8,0,0,0,0,11224,1186,0,0,141,2,153,11,0,0,NA,NA,125,16,9,0,0,1,15568,1518
"1768",2010,44,"RI",1,"Rhode Island",1056870,640,31,0,0,11,0,0,0,0,0,390,35,0,0,4,0,0,0,0,0,NA,NA,40,2,1,1,0,0,1086,69
"1769",2010,45,"SC",3,"South Carolina",4596958,3398,403,0,0,16,0,1564,161,885,53,1960,139,0,0,68,3,0,0,13,0,NA,NA,0,0,2,1,60,3,7966,763
"1770",2010,46,"SD",2,"South Dakota",820077,307,62,0,0,0,0,0,0,69,9,0,0,2088,312,8,0,7,0,0,0,NA,NA,4,1,2,0,0,0,2485,384
"1771",2010,47,"TN",3,"Tennessee",6338112,4142,457,0,0,0,0,3592,700,0,0,3995,594,915,277,62,1,0,0,7,0,NA,NA,211,16,0,0,0,0,12924,2045
"1772",2010,48,"TX",3,"Texas",25213445,11135,1488,21,2,0,0,6267,1571,1179,45,34136,3102,9366,1196,338,16,0,0,3,0,NA,NA,0,0,1273,157,178,27,63896,7604
"1773",2010,49,"UT",4,"Utah",2830753,33,2,0,0,1043,234,0,0,0,0,1491,289,1,1,14,1,0,0,0,0,NA,NA,0,0,0,0,0,0,2582,527
"1774",2010,50,"VT",1,"Vermont",622433,271,15,0,0,0,0,84,7,0,0,33,7,1415,292,6,0,0,0,0,0,NA,NA,26,2,0,0,0,0,1835,323
"1775",2010,51,"VA",3,"Virginia",7952119,2727,405,3,0,89,3,7514,1007,568,29,453,32,15,2,98,4,0,0,6,0,NA,NA,24,1,5,1,31,3,11533,1487
"1776",2010,53,"WA",4,"Washington",6746199,1947,313,0,0,18,1,0,0,13217,1479,37,0,0,0,39,1,0,0,23,0,NA,NA,0,0,8,0,0,0,15289,1794
"1777",2010,54,"WV",3,"West Virginia",1825513,726,89,0,0,102,45,140,57,0,0,1119,232,0,0,19,1,0,0,3,1,NA,NA,0,0,3,3,404,69,2516,497
"1778",2010,55,"WI",2,"Wisconsin",5668519,471,18,3,0,3,0,0,0,7206,606,252,24,30,2,25,0,0,0,0,0,NA,NA,0,0,0,0,0,0,7990,650
"1779",2010,56,"WY",4,"Wyoming",547637,255,32,10,1,0,0,57,4,0,0,365,61,0,0,3,0,0,0,13,1,NA,NA,0,0,0,0,0,0,703,99
"1780",2010,60,"ST",7,"State prison total",NA,123654,14589,453,63,9869,1421,52726,9739,212578,21398,140620,16167,33411,4941,2996,134,686,50,1488,314,NA,NA,2490,239,4461,390,3090,440,591171,70309
"1781",2010,70,"US",5,"US prison total (state+federal)",NA,169973,19380,453,63,9869,1421,52727,9739,212635,21398,141498,16193,33411,4941,3355,151,686,50,1488,314,NA,NA,2724,269,4461,390,3126,443,639055,75176
"1782",2010,99,"FE",6,"Federal BOP",NA,46319,4791,0,0,0,0,1,0,57,0,878,26,0,0,359,17,0,0,0,0,NA,NA,234,30,0,0,36,3,47884,4867
"1783",2011,1,"AL",3,"Alabama",4798834,3428,503,0,0,63,11,3969,589,0,0,1976,301,0,0,115,7,0,0,462,110,NA,NA,19,3,27,6,51,6,10110,1536
"1784",2011,2,"AK",4,"Alaska",722038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2953,646,2953,646
"1785",2011,4,"AZ",4,"Arizona",6473497,1956,204,7,0,27,2,759,111,13,0,33,1,8048,1228,81,6,0,0,2,1,NA,NA,8,2,0,0,665,8,11599,1563
"1786",2011,5,"AR",3,"Arkansas",2940407,306,19,0,0,0,0,0,0,0,0,5756,715,354,49,52,1,0,0,0,0,NA,NA,0,0,0,0,0,0,6468,784
"1787",2011,6,"CA",4,"California",37641823,12143,1533,0,0,0,0,0,0,87614,7927,0,0,0,0,244,6,0,0,12,0,NA,NA,97,9,0,0,0,0,100110,9475
"1788",2011,8,"CO",4,"Colorado",5121771,1094,129,0,0,0,0,75,21,4512,542,2162,396,0,0,38,3,360,65,575,42,NA,NA,0,0,2,1,355,37,9173,1236
"1789",2011,9,"CT",1,"Connecticut",3588023,3499,238,0,0,0,0,0,0,1314,157,1066,74,0,0,23,0,209,21,0,0,NA,NA,203,12,4,0,3,1,6321,503
"1790",2011,10,"DE",3,"Delaware",907316,9,0,0,0,25,10,2862,548,44,8,0,0,0,0,14,0,11,0,0,0,NA,NA,0,0,0,0,69,11,3034,577
"1791",2011,11,"DC",3,"District of Columbia",619602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",2011,12,"FL",3,"Florida",19093352,19760,2664,0,2,12,2,4833,622,8,1,71,4,5725,650,285,16,0,0,0,0,NA,NA,0,0,15,3,0,0,30709,3964
"1793",2011,13,"GA",3,"Georgia",9801578,3637,219,176,8,0,0,46,4,0,0,10094,973,0,0,146,6,0,0,0,0,NA,NA,282,16,0,0,0,0,14381,1226
"1794",2011,15,"HI",4,"Hawaii",1379252,281,24,0,0,1,0,8,2,0,0,496,113,0,0,7,0,0,0,0,0,NA,NA,0,0,1,0,369,102,1163,241
"1795",2011,16,"ID",4,"Idaho",1583828,428,60,0,0,0,0,1414,427,0,0,1157,132,384,66,9,2,32,0,0,0,NA,NA,0,0,0,0,0,0,3424,687
"1796",2011,17,"IL",2,"Illinois",12867291,5518,247,1,0,30,1,0,0,23072,2143,14,0,0,0,94,3,0,0,64,2,NA,NA,0,0,0,0,0,32,28793,2428
"1797",2011,18,"IN",2,"Indiana",6516045,1409,405,0,0,0,0,4812,990,1735,296,7660,1040,0,0,75,0,115,23,0,0,NA,NA,32,0,0,0,0,0,15838,2754
"1798",2011,19,"IA",2,"Iowa",3066054,1543,169,0,0,10,1,91,18,0,0,2562,419,74,4,13,0,0,0,0,0,NA,NA,5,0,14,1,179,7,4491,619
"1799",2011,20,"KS",2,"Kansas",2869035,903,247,0,0,11,0,14,0,0,0,3151,300,18,0,25,0,0,0,9,1,NA,NA,14,4,2,0,0,0,4147,552
"1800",2011,21,"KY",3,"Kentucky",4369488,3880,728,0,0,0,0,1448,510,245,5,6112,1178,273,107,81,4,0,0,158,23,NA,NA,2,2,0,0,0,0,12199,2557
"1801",2011,22,"LA",3,"Louisiana",4575184,1276,89,0,0,52,9,220,26,12580,1586,481,84,0,0,110,8,0,0,131,0,NA,NA,0,0,0,0,53,6,14903,1808
"1802",2011,23,"ME",1,"Maine",1328150,633,63,0,0,0,0,315,27,0,0,3,0,0,0,3,0,0,0,0,0,NA,NA,34,8,5,0,0,0,993,98
"1803",2011,24,"MD",3,"Maryland",5838991,1053,96,0,0,305,30,0,0,5416,190,2417,265,0,0,39,1,0,0,43,7,NA,NA,5,4,0,0,15,2,9293,595
"1804",2011,25,"MA",1,"Massachusetts",6613149,1651,288,0,0,65,14,0,0,0,0,366,72,0,0,27,1,0,0,2,1,NA,NA,129,108,0,0,0,0,2240,484
"1805",2011,26,"MI",2,"Michigan",9881521,1093,33,0,0,0,0,0,0,574,98,10452,707,0,0,116,3,0,0,0,0,NA,NA,2,1,1231,64,3,0,13471,906
"1806",2011,27,"MN",2,"Minnesota",5345668,915,115,0,0,0,0,0,0,6036,650,0,0,0,0,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,6969,765
"1807",2011,28,"MS",3,"Mississippi",2978470,1199,83,0,0,0,0,1309,95,0,0,2024,320,2428,364,58,2,0,0,0,0,NA,NA,0,0,0,0,282,33,7300,897
"1808",2011,29,"MO",2,"Missouri",6009641,1446,149,0,0,12,0,3552,804,801,50,8501,1410,882,122,70,5,0,0,0,0,NA,NA,6,1,2,0,15,2,15287,2543
"1809",2011,30,"MT",4,"Montana",997221,241,46,0,0,0,0,575,89,0,0,458,56,475,149,10,0,0,0,0,0,NA,NA,2,1,1,1,0,0,1762,342
"1810",2011,31,"NE",2,"Nebraska",1840538,735,95,2,0,4,0,0,0,0,0,1186,210,107,30,17,1,34,1,0,0,NA,NA,11,1,2,1,1,0,2099,339
"1811",2011,32,"NV",4,"Nevada",2712799,1628,155,18,1,337,3,2228,487,913,102,0,0,0,0,37,1,0,0,0,0,NA,NA,0,0,0,0,0,0,5161,749
"1812",2011,33,"NH",1,"New Hampshire",1319815,88,12,0,0,0,0,112,10,663,76,765,84,43,10,0,0,0,0,6,0,NA,NA,45,20,0,0,18,0,1740,212
"1813",2011,34,"NJ",1,"New Jersey",8827783,5426,347,11,0,86,5,17,1,0,0,4192,350,780,100,64,6,0,0,236,22,NA,NA,1,0,1,0,98,1,10912,832
"1814",2011,35,"NM",4,"New Mexico",2080395,917,115,28,1,0,0,147,1,2023,280,0,0,0,0,16,1,0,0,1,0,NA,NA,0,0,0,0,0,0,3132,398
"1815",2011,36,"NY",1,"New York",19498514,2521,140,0,0,0,0,0,0,11142,544,9183,691,0,0,114,4,58,3,1,0,NA,NA,296,34,84,8,28,1,23427,1425
"1816",2011,37,"NC",3,"North Carolina",9656754,7611,771,1,0,76,4,0,0,2541,176,600,37,0,0,59,2,0,0,0,0,NA,NA,0,0,0,0,0,0,10888,990
"1817",2011,38,"ND",2,"North Dakota",685136,163,28,0,0,0,0,177,25,0,0,490,122,0,0,1,0,0,0,5,4,NA,NA,0,0,1,0,6,0,843,179
"1818",2011,39,"OH",2,"Ohio",11543463,10436,1735,0,0,12,0,2228,598,7062,555,141,6,0,0,101,5,0,0,0,0,NA,NA,1,1,18,2,0,0,19999,2902
"1819",2011,40,"OK",3,"Oklahoma",3787821,3598,539,2,1,0,0,2374,456,511,110,0,0,0,0,87,2,0,0,8,0,NA,NA,0,0,0,0,0,14,6580,1122
"1820",2011,41,"OR",4,"Oregon",3871728,9,0,0,0,1,0,2,0,0,0,3821,471,33,0,39,2,0,0,7,0,NA,NA,0,0,175,8,5,1,4092,482
"1821",2011,42,"PA",1,"Pennsylvania",12744583,3741,263,3,0,83,9,0,0,0,0,12234,1191,0,0,156,5,213,10,1,0,NA,NA,109,7,11,0,0,2,16551,1487
"1822",2011,44,"RI",1,"Rhode Island",1053536,571,46,0,0,5,1,0,1,0,0,301,31,0,0,4,0,2,0,0,0,NA,NA,45,2,0,0,0,0,928,81
"1823",2011,45,"SC",3,"South Carolina",4671422,3000,337,0,0,16,0,1408,178,950,58,1731,141,0,0,52,5,0,0,11,0,NA,NA,0,0,2,1,31,2,7201,722
"1824",2011,46,"SD",2,"South Dakota",823484,282,55,0,0,0,0,0,0,49,10,0,0,1970,352,11,0,9,3,0,0,NA,NA,2,0,3,0,0,0,2326,420
"1825",2011,47,"TN",3,"Tennessee",6397410,4195,503,0,0,0,0,3738,788,0,0,3876,646,877,288,48,2,0,0,8,0,NA,NA,186,17,0,0,0,0,12928,2244
"1826",2011,48,"TX",3,"Texas",25646227,10745,1396,16,1,0,0,6159,1707,980,24,35562,3320,10993,1510,400,12,0,0,3,0,NA,NA,0,0,1055,155,452,57,66365,8182
"1827",2011,49,"UT",4,"Utah",2814216,37,2,0,0,1096,236,0,0,0,0,1528,288,0,0,13,1,0,0,0,0,NA,NA,0,0,0,0,5,0,2679,527
"1828",2011,50,"VT",1,"Vermont",626979,313,30,0,0,0,0,80,7,0,0,27,3,1347,255,0,0,0,0,0,0,NA,NA,33,1,0,0,0,0,1800,296
"1829",2011,51,"VA",3,"Virginia",8100469,1190,170,1,0,4,0,8655,1137,514,18,466,48,14,2,112,5,0,0,8,0,NA,NA,24,3,0,0,9,0,10997,1383
"1830",2011,53,"WA",4,"Washington",6821655,1912,247,2,0,15,0,0,0,12714,1442,36,3,0,0,29,1,0,0,27,2,NA,NA,0,0,7,4,0,0,14742,1699
"1831",2011,54,"WV",3,"West Virginia",1856074,799,93,0,0,116,50,144,25,0,0,1260,251,0,0,22,0,0,0,11,2,NA,NA,0,0,2,4,422,69,2776,494
"1832",2011,55,"WI",2,"Wisconsin",5704755,403,10,0,0,2,0,0,0,6469,608,243,18,27,1,43,1,0,0,0,0,NA,NA,0,0,0,0,0,0,7187,638
"1833",2011,56,"WY",4,"Wyoming",567224,206,30,3,3,0,0,65,1,0,0,396,80,0,0,3,0,0,0,8,0,NA,NA,1,0,0,0,0,0,682,114
"1834",2011,60,"ST",7,"State prison total",NA,129827,15470,271,17,2466,388,53836,10305,190495,17656,145050,16551,34852,5287,3181,130,1043,126,1799,217,NA,NA,1594,257,2665,259,6087,1040,573166,67703
"1835",2011,70,"US",5,"US prison total (state+federal)",NA,179056,20404,271,17,2466,388,53837,10305,190542,17657,145639,16562,34852,5287,3561,152,1043,126,1799,217,NA,NA,1775,274,2665,259,6105,1047,623611,72695
"1836",2011,99,"FE",6,"Federal BOP",NA,49229,4934,0,0,0,0,1,0,47,1,589,11,0,0,380,22,0,0,0,0,NA,NA,181,17,0,0,18,7,50445,4992
"1837",2012,1,"AL",3,"Alabama",4815564,3212,471,0,0,52,5,4073,610,0,0,2316,359,0,0,104,5,0,0,581,103,NA,NA,16,5,12,4,25,5,10391,1567
"1838",2012,2,"AK",4,"Alaska",730399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3080,694,3080,694
"1839",2012,4,"AZ",4,"Arizona",6556629,1909,178,5,1,20,6,1075,94,415,0,39,0,7404,1119,86,3,0,0,1,0,NA,NA,7,0,0,0,627,19,11588,1420
"1840",2012,5,"AR",3,"Arkansas",2952109,294,19,0,0,0,0,0,0,0,1,5063,592,247,37,42,3,0,0,0,0,NA,NA,1,0,0,0,0,0,5647,652
"1841",2012,6,"CA",4,"California",37960782,26511,2974,0,0,0,0,0,0,16692,1064,0,0,0,0,210,3,0,0,20,0,NA,NA,56,175,0,0,0,0,43489,4216
"1842",2012,8,"CO",4,"Colorado",5193721,1190,125,0,0,0,0,52,14,4761,615,3390,594,0,0,56,1,30,5,63,7,NA,NA,1,0,0,0,110,11,9653,1372
"1843",2012,9,"CT",1,"Connecticut",3594395,3108,247,0,0,0,0,0,0,1377,196,981,80,0,0,22,0,185,17,0,0,NA,NA,194,7,0,0,3,0,5870,547
"1844",2012,10,"DE",3,"Delaware",915188,53,5,0,0,212,34,2960,612,63,16,0,0,0,0,9,0,6,0,0,0,NA,NA,4,0,0,0,36,12,3343,679
"1845",2012,11,"DC",3,"District of Columbia",634725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",2012,12,"FL",3,"Florida",19326230,18808,2610,0,0,8,0,4656,589,9,1,44,2,6006,572,315,14,0,0,0,0,NA,NA,0,0,20,7,0,0,29866,3795
"1847",2012,13,"GA",3,"Georgia",9901496,4162,348,0,0,0,0,25,3,0,0,8244,1116,0,0,116,6,0,0,0,0,NA,NA,1522,165,0,0,1,0,14070,1638
"1848",2012,15,"HI",4,"Hawaii",1394905,284,29,0,0,2,0,19,4,0,0,546,85,0,0,12,1,0,0,0,0,NA,NA,0,0,0,1,562,86,1425,206
"1849",2012,16,"ID",4,"Idaho",1595441,444,52,0,0,462,0,1513,407,0,0,1099,132,441,52,13,2,2,0,5,0,NA,NA,0,0,0,0,0,0,3979,645
"1850",2012,17,"IL",2,"Illinois",12884119,5332,239,1,0,29,1,0,0,22296,2071,14,0,0,0,91,3,0,0,62,2,NA,NA,0,0,0,0,0,31,27825,2346
"1851",2012,18,"IN",2,"Indiana",6537640,1437,451,0,0,0,0,4552,908,1723,290,8003,1132,0,0,57,2,78,22,0,0,NA,NA,80,1,0,0,0,0,15930,2806
"1852",2012,19,"IA",2,"Iowa",3076097,1211,119,0,0,0,0,85,27,0,0,3103,442,152,1,22,1,211,37,0,0,NA,NA,0,0,37,5,16,0,4837,632
"1853",2012,20,"KS",2,"Kansas",2885361,935,213,0,0,11,0,4,0,0,0,3249,350,11,0,18,0,0,0,18,1,NA,NA,28,7,4,0,0,0,4278,571
"1854",2012,21,"KY",3,"Kentucky",4386381,2694,578,0,0,0,0,1342,531,3415,573,5426,1248,216,101,82,9,0,0,162,24,NA,NA,2,0,0,0,0,0,13339,3064
"1855",2012,22,"LA",3,"Louisiana",4600814,1359,66,0,0,80,6,216,31,12747,1529,743,121,20,12,130,3,0,0,118,5,NA,NA,0,0,0,0,38,3,15451,1776
"1856",2012,23,"ME",1,"Maine",1327691,640,63,0,0,0,0,322,22,0,0,0,0,37,24,0,0,0,0,0,0,NA,NA,4,1,0,0,0,0,1003,110
"1857",2012,24,"MD",3,"Maryland",5887072,905,68,0,0,298,37,0,0,5179,161,3281,353,0,0,42,3,0,0,41,2,NA,NA,17,6,0,0,18,2,9781,632
"1858",2012,25,"MA",1,"Massachusetts",6663158,1706,232,0,0,308,20,0,0,0,0,472,102,0,0,30,1,0,0,5,0,NA,NA,116,78,0,0,0,0,2637,433
"1859",2012,26,"MI",2,"Michigan",9896930,926,35,0,0,0,0,0,0,518,84,8687,683,0,0,123,1,3,0,0,0,NA,NA,0,0,1984,157,1,0,12242,960
"1860",2012,27,"MN",2,"Minnesota",5376550,955,94,0,0,0,0,0,0,5987,679,0,0,0,0,15,0,0,0,0,0,NA,NA,0,0,0,0,0,0,6957,773
"1861",2012,28,"MS",3,"Mississippi",2983767,1260,91,14,5,0,0,1254,95,0,0,1803,296,2422,369,56,0,0,0,3,0,NA,NA,0,0,0,0,57,3,6869,859
"1862",2012,29,"MO",2,"Missouri",6024081,1486,133,0,0,6,0,3563,829,813,52,8582,1414,831,154,73,1,2,0,0,0,NA,NA,13,1,3,1,15,1,15387,2586
"1863",2012,30,"MT",4,"Montana",1003754,246,38,0,0,0,0,505,88,0,0,437,63,544,152,12,1,0,0,0,0,NA,NA,2,0,2,0,1,0,1749,342
"1864",2012,31,"NE",2,"Nebraska",1853323,647,73,1,0,1,0,0,0,0,0,1600,274,49,27,9,3,45,3,0,0,NA,NA,6,1,4,0,0,0,2362,381
"1865",2012,32,"NV",4,"Nevada",2744566,1530,146,17,1,317,3,2094,458,858,96,0,0,0,0,35,1,0,0,0,0,NA,NA,0,0,0,0,0,0,4919,704
"1866",2012,33,"NH",1,"New Hampshire",1323962,93,5,0,0,0,0,67,9,453,64,715,82,39,11,0,0,0,0,5,2,NA,NA,31,62,0,0,17,0,1420,235
"1867",2012,34,"NJ",1,"New Jersey",8845483,5642,305,7,0,83,3,9,4,0,0,3407,270,824,104,46,4,0,0,213,19,NA,NA,7,0,0,0,102,7,10340,716
"1868",2012,35,"NM",4,"New Mexico",2087549,908,100,23,3,0,0,221,19,1806,276,0,0,0,0,15,0,0,0,1,0,NA,NA,0,0,0,0,0,0,2974,398
"1869",2012,36,"NY",1,"New York",19574549,2579,117,0,0,0,0,0,0,10641,604,9280,736,0,0,113,2,27,2,0,0,NA,NA,263,32,112,10,28,2,23043,1505
"1870",2012,37,"NC",3,"North Carolina",9749123,7379,657,0,0,74,9,0,0,3351,261,479,41,0,0,72,4,0,0,0,0,NA,NA,0,0,0,0,0,0,11355,972
"1871",2012,38,"ND",2,"North Dakota",701116,162,26,0,0,0,0,197,29,0,0,515,133,0,0,3,0,0,0,9,4,NA,NA,0,0,0,0,4,0,890,192
"1872",2012,39,"OH",2,"Ohio",11548369,8341,1658,0,0,9,0,1942,505,8321,572,131,7,0,0,113,17,0,0,0,0,NA,NA,0,0,12,0,0,0,18869,2759
"1873",2012,40,"OK",3,"Oklahoma",3818600,3373,510,1,0,0,0,2166,369,336,107,0,0,0,0,79,6,0,0,3,2,NA,NA,0,0,0,0,0,0,5958,994
"1874",2012,41,"OR",4,"Oregon",3899118,15,0,0,0,0,2,5,0,0,0,4194,534,12,0,24,2,0,0,9,0,NA,NA,0,0,169,23,42,1,4470,562
"1875",2012,42,"PA",1,"Pennsylvania",12766827,3543,289,0,0,97,4,0,0,0,0,13396,1306,0,0,153,4,228,26,0,0,NA,NA,90,8,10,0,0,3,17517,1640
"1876",2012,44,"RI",1,"Rhode Island",1054601,568,41,0,0,8,0,0,0,0,0,323,23,0,0,3,1,0,0,2,0,NA,NA,28,1,0,0,0,0,932,66
"1877",2012,45,"SC",3,"South Carolina",4717112,2869,278,0,0,12,1,1355,178,1032,48,1278,111,64,0,59,2,0,0,16,0,NA,NA,0,0,1,0,21,0,6707,618
"1878",2012,46,"SD",2,"South Dakota",833496,304,41,0,0,0,0,0,0,27,1,0,0,1299,279,8,0,9,1,0,0,NA,NA,1,0,0,0,0,0,1648,322
"1879",2012,47,"TN",3,"Tennessee",6451281,4306,572,0,0,0,0,3627,981,0,0,4559,743,805,282,71,9,0,0,5,0,NA,NA,176,27,0,0,0,0,13549,2614
"1880",2012,48,"TX",3,"Texas",26089620,9879,1394,6,1,0,0,6372,1898,700,24,40288,4328,11623,1587,438,18,0,0,0,0,NA,NA,0,0,955,125,2271,223,72532,9598
"1881",2012,49,"UT",4,"Utah",2853467,46,2,0,0,985,229,0,0,0,0,1505,281,0,0,13,2,0,0,0,0,NA,NA,0,0,0,0,0,0,2549,514
"1882",2012,50,"VT",1,"Vermont",626063,277,29,0,0,0,0,94,6,0,0,44,5,1265,241,2,0,0,0,0,0,NA,NA,38,3,0,0,0,0,1720,284
"1883",2012,51,"VA",3,"Virginia",8185229,1127,149,0,0,0,0,8372,1116,405,20,227,18,10,0,81,8,0,0,0,0,NA,NA,14,3,0,0,30,5,10266,1319
"1884",2012,53,"WA",4,"Washington",6892876,2023,247,0,0,13,2,0,0,14099,1729,19,1,0,0,37,0,0,0,22,2,NA,NA,0,0,10,1,0,0,16223,1982
"1885",2012,54,"WV",3,"West Virginia",1856764,790,118,0,0,124,54,141,51,0,0,1308,244,0,0,19,2,0,0,13,0,NA,NA,0,0,3,1,373,65,2771,535
"1886",2012,55,"WI",2,"Wisconsin",5719855,449,17,0,0,1,0,0,0,6467,583,124,7,31,1,44,0,0,0,34,2,NA,NA,0,0,0,0,0,0,7150,610
"1887",2012,56,"WY",4,"Wyoming",576270,178,26,9,0,0,0,66,2,0,0,495,96,0,0,5,1,0,0,12,1,NA,NA,3,0,0,0,0,0,768,126
"1888",2012,60,"ST",7,"State prison total",NA,138095,16278,84,11,3212,416,52944,10489,124491,11717,149409,18404,34352,5125,3178,149,826,113,1423,176,NA,NA,2720,583,3338,335,7478,1173,521584,64965
"1889",2012,70,"US",5,"US prison total (state+federal)",NA,188325,21127,84,11,3212,416,52944,10489,124542,11718,149938,18414,34352,5125,3517,164,826,113,1423,176,NA,NA,2937,600,3338,335,7489,1175,572961,69859
"1890",2012,99,"FE",6,"Federal BOP",NA,50230,4849,0,0,0,0,0,0,51,1,529,10,0,0,339,15,0,0,0,0,NA,NA,217,17,0,0,11,2,51377,4894
"1891",2013,1,"AL",3,"Alabama",4830460,3273,494,0,0,60,13,4228,657,0,0,2281,331,1,0,119,6,0,0,565,122,NA,NA,5,1,13,3,8,1,10553,1628
"1892",2013,2,"AK",4,"Alaska",737045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3080,694,3080,694
"1893",2013,4,"AZ",4,"Arizona",6634999,1926,159,4,1,17,1,1331,174,91,0,46,3,7400,1061,93,4,0,0,0,0,NA,NA,11,0,0,0,599,21,11518,1424
"1894",2013,5,"AR",3,"Arkansas",2959549,305,22,0,0,0,0,0,0,0,0,5174,748,219,17,54,2,0,0,0,0,NA,NA,3,0,0,0,0,0,5755,789
"1895",2013,6,"CA",4,"California",38280824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,33996,2357,33996,2357
"1896",2013,8,"CO",4,"Colorado",5270482,1312,142,0,0,0,0,66,13,4356,495,3188,491,0,0,43,3,0,5,1,7,NA,NA,3,0,3,0,100,8,9072,1164
"1897",2013,9,"CT",1,"Connecticut",3594915,2668,242,0,0,0,0,0,0,1357,128,707,45,0,0,20,2,183,16,0,0,NA,NA,114,8,0,0,5,3,5054,444
"1898",2013,10,"DE",3,"Delaware",923638,37,6,0,0,189,29,3173,674,64,7,0,0,0,0,10,0,7,0,0,0,NA,NA,5,1,0,0,50,12,3535,729
"1899",2013,11,"DC",3,"District of Columbia",650431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900",2013,12,"FL",3,"Florida",19563166,18183,2547,1,0,5,0,4519,576,5197,206,26,2,935,315,292,24,0,0,0,0,NA,NA,0,0,23,4,0,0,29181,3674
"1901",2013,13,"GA",3,"Georgia",9973326,5718,440,0,0,0,0,20,2,0,0,10569,1363,0,0,113,1,0,0,0,0,NA,NA,1504,260,0,0,0,0,17924,2066
"1902",2013,15,"HI",4,"Hawaii",1408453,263,30,0,0,0,0,13,3,0,0,655,131,0,0,10,0,0,0,0,0,NA,NA,0,0,1,0,451,58,1393,222
"1903",2013,16,"ID",4,"Idaho",1611530,444,56,0,0,7,2,1415,414,11,1,982,178,206,35,9,1,0,0,1,0,NA,NA,0,0,0,0,0,0,3075,687
"1904",2013,17,"IL",2,"Illinois",12898269,4264,149,0,2,43,2,0,0,24260,2469,13,0,0,0,78,0,0,0,54,2,NA,NA,0,0,2,0,0,88,28714,2712
"1905",2013,18,"IN",2,"Indiana",6568367,1120,414,0,0,0,0,4281,934,1528,273,8089,1262,0,0,56,2,78,37,0,0,NA,NA,45,0,0,0,0,0,15197,2922
"1906",2013,19,"IA",2,"Iowa",3093078,1059,91,0,0,0,0,109,23,0,0,3033,657,179,1,19,0,212,34,0,0,NA,NA,0,0,27,3,1,0,4639,809
"1907",2013,20,"KS",2,"Kansas",2893510,1075,275,0,0,98,6,3,2,3272,359,0,0,15,0,27,1,0,0,19,0,NA,NA,27,1,0,0,0,0,4536,644
"1908",2013,21,"KY",3,"Kentucky",4404817,1053,184,0,0,0,0,1300,408,2216,334,8443,2006,623,263,37,4,0,0,59,2,NA,NA,0,0,0,0,0,0,13731,3201
"1909",2013,22,"LA",3,"Louisiana",4624577,1294,66,0,0,29,4,278,23,13425,1680,543,80,29,8,129,2,0,0,101,3,NA,NA,0,0,0,0,50,6,15878,1872
"1910",2013,23,"ME",1,"Maine",1328196,545,42,0,0,0,0,280,26,0,0,1,0,53,20,0,0,0,0,0,0,NA,NA,4,0,0,0,3,1,886,89
"1911",2013,24,"MD",3,"Maryland",5923704,874,54,0,0,341,42,0,0,4471,177,3150,310,0,0,59,0,0,0,27,2,NA,NA,18,1,0,0,25,1,8965,587
