"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITEM","WHITEF","BLACKM","BLACKF","HISPM","HISPF","AIANM","AIANF","ASIANM","ASIANF","NHPIM","NHPIF","APIM","APIF","TWORACEM","TWORACEF","ADDRACEM","ADDRACEF","UNKRACEM","UNKRACEF","TOTRACEM","TOTRACEF","NOTHISPM","NOTHISPF","UNKHISPM","UNKHISPF","TOTHCATM","TOTHCATF"
"1088",1998,10,"DE",3,"Delaware",744066,1850,178,3260,261,209,17,2,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0,5118,440,4827,416,82,7,5118,440
"1089",1998,11,"DC",3,"District of Columbia",521426,81,12,9229,345,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,160,2,9470,359,9307,357,160,2,9470,359
"1090",1998,12,"FL",3,"Florida",14908230,27117,1515,35265,1878,5700,184,6,12,8,0,NA,NA,NA,NA,NA,NA,NA,NA,1302,121,63698,3526,57414,3299,584,43,63698,3526
"1091",1998,13,"GA",3,"Georgia",7636522,12109,946,24508,1514,315,21,71,6,44,3,NA,NA,NA,NA,NA,NA,NA,NA,56,5,36788,2474,0,0,36473,2453,36788,2474
"1092",1998,15,"HI",4,"Hawaii",1190472,934,105,204,16,136,6,52,2,722,50,1901,191,NA,NA,NA,NA,NA,NA,681,66,4494,430,4271,417,87,7,4494,430
"1093",1998,16,"ID",4,"Idaho",1230923,3039,288,53,4,467,45,124,25,23,0,NA,NA,NA,NA,NA,NA,NA,NA,523,4,3762,321,2641,190,654,86,3762,321
"1094",1998,17,"IL",2,"Illinois",12069774,9735,636,26374,1846,4170,146,58,14,67,4,NA,NA,NA,NA,NA,NA,NA,NA,4171,146,40405,2646,36234,2500,1,0,40405,2646
"1095",1998,18,"IN",2,"Indiana",5907617,10302,714,7629,480,441,19,44,4,24,0,0,0,NA,NA,NA,NA,NA,NA,0,0,17999,1198,17558,1179,0,0,17999,1198
"1096",1998,19,"IA",2,"Iowa",2861025,4753,364,1671,99,302,8,108,17,59,0,NA,NA,NA,NA,NA,NA,NA,NA,312,11,6903,491,6590,480,11,3,6903,491
"1097",1998,20,"KS",2,"Kansas",2638667,4539,314,2851,199,561,25,146,8,68,0,NA,NA,NA,NA,NA,NA,NA,NA,56,2,7660,523,7043,496,56,2,7660,523
"1098",1998,21,"KY",3,"Kentucky",3934310,8736,637,5166,408,85,4,7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,25,1,13941,1046,13856,1042,0,0,13941,1046
"1099",1998,22,"LA",3,"Louisiana",4362758,6854,705,23149,1472,NA,NA,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,38,3,30048,2180,NA,NA,30048,2180,30048,2180
"1100",1998,23,"ME",1,"Maine",1247554,1433,92,56,1,4,0,12,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,172,8,1678,103,1510,95,164,8,1678,103
"1101",1998,24,"MD",3,"Maryland",5130072,4706,333,16690,805,NA,NA,4,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,25,0,21432,1140,NA,NA,NA,NA,21432,1140
"1102",1998,25,"MA",1,"Massachusetts",6144407,4930,395,3223,161,2545,185,30,2,135,4,0,0,NA,NA,NA,NA,NA,NA,2735,184,11053,746,8318,561,190,0,11053,746
"1103",1998,26,"MI",2,"Michigan",9820231,18226,841,24186,1150,1024,40,222,13,62,2,NA,NA,NA,NA,NA,NA,NA,NA,1131,46,43827,2052,42801,2012,2,0,43827,2052
"1104",1998,27,"MN",2,"Minnesota",4726411,2481,138,1981,107,374,11,349,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,16,5284,288,4908,275,2,2,5284,288
"1105",1998,28,"MS",3,"Mississippi",2751335,3740,410,11643,799,57,0,15,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA,57,0,15465,1213,15408,1213,0,0,15465,1213
"1106",1998,29,"MO",2,"Missouri",5437562,12543,1074,10450,793,301,20,71,8,26,4,NA,NA,NA,NA,NA,NA,NA,NA,4,1,23094,1880,22739,1736,54,124,23094,1880
"1107",1998,30,"MT",4,"Montana",879533,1941,167,48,1,58,9,434,69,0,1,0,0,NA,NA,NA,NA,NA,NA,63,10,2486,248,2423,238,5,1,2486,248
"1108",1998,31,"NE",2,"Nebraska",1660772,2366,154,908,71,377,13,134,21,18,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3427,249,3049,236,1,0,3427,249
"1109",1998,32,"NV",4,"Nevada",1743772,4861,463,2435,222,1320,35,156,18,112,4,NA,NA,NA,NA,NA,NA,NA,NA,1344,36,8908,743,7586,708,2,0,8908,743
"1110",1998,33,"NH",1,"New Hampshire",1185823,1925,106,108,7,91,4,0,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2053,116,1491,103,471,9,2053,116
"1111",1998,34,"NJ",1,"New Jersey",8095542,7394,486,19205,1118,5360,181,4,0,95,3,NA,NA,NA,NA,NA,NA,NA,NA,2770,46,29468,1653,24108,1472,0,0,29468,1653
"1112",1998,35,"NM",4,"New Mexico",1733535,3900,240,506,54,2606,151,253,21,11,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4670,315,2064,164,0,0,4670,315
"1113",1998,36,"NY",1,"New York",18159175,29527,1279,36079,2205,21452,1014,267,3,376,6,NA,NA,NA,NA,NA,NA,NA,NA,250,9,66499,3502,44800,2476,247,12,66499,3502
"1114",1998,37,"NC",3,"North Carolina",7545828,9605,814,19290,1065,NA,NA,561,39,44,3,NA,NA,NA,NA,NA,NA,NA,NA,523,17,30023,1938,NA,NA,30023,1938,30023,1938
"1115",1998,38,"ND",2,"North Dakota",637808,649,54,30,1,52,1,158,14,9,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,846,69,794,68,0,0,846,69
"1116",1998,39,"OH",2,"Ohio",11237752,21109,1325,24216,1582,950,46,90,3,51,2,NA,NA,NA,NA,NA,NA,NA,NA,72,0,45538,2912,44516,2866,72,0,45538,2912
"1117",1998,40,"OK",3,"Oklahoma",3339478,10273,1124,6338,781,775,41,1344,141,30,2,NA,NA,NA,NA,NA,NA,NA,NA,816,43,18801,2091,18026,2050,0,0,18801,2091
"1118",1998,41,"OR",4,"Oregon",3282055,6181,380,1046,90,899,16,172,31,106,6,NA,NA,NA,NA,NA,NA,NA,NA,899,16,8404,523,7505,507,0,0,8404,523
"1119",1998,42,"PA",1,"Pennsylvania",12002329,11656,631,19656,757,3359,121,64,7,125,1,NA,NA,NA,NA,NA,NA,NA,NA,3359,121,34860,1517,31501,1396,0,0,34860,1517
"1120",1998,44,"RI",1,"Rhode Island",987704,1705,140,930,62,534,33,8,0,32,0,1,0,NA,NA,NA,NA,NA,NA,534,33,3210,235,2676,202,0,0,3210,235
"1121",1998,45,"SC",3,"South Carolina",3839578,6158,493,14429,910,94,8,19,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,92,8,20703,1412,20553,1073,56,331,20703,1412
"1122",1998,46,"SD",2,"South Dakota",730789,1688,138,92,5,NA,NA,439,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2219,203,NA,NA,2219,203,2219,203
"1123",1998,47,"TN",3,"Tennessee",5432679,8068,547,8662,331,85,5,18,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,85,5,16852,886,16767,881,0,0,16852,886
"1124",1998,48,"TX",3,"Texas",19712389,37973,3410,59709,5424,35960,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36496,1498,134178,10332,98218,8865,0,0,134178,10332
"1125",1998,49,"UT",4,"Utah",2100562,3581,244,324,22,789,37,130,9,109,5,NA,NA,NA,NA,NA,NA,NA,NA,29,0,4173,280,3355,243,29,0,4173,280
"1126",1998,50,"VT",1,"Vermont",590579,1172,44,45,1,NA,NA,14,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,184,7,1421,52,NA,NA,1421,52,1421,52
"1127",1998,51,"VA",3,"Virginia",6789225,9272,686,18888,1162,125,2,5,1,109,5,NA,NA,NA,NA,NA,NA,NA,NA,145,3,28419,1857,0,0,28294,1855,28419,1857
"1128",1998,53,"WA",4,"Washington",5687832,9314,692,2997,258,1777,80,420,37,326,15,NA,NA,NA,NA,NA,NA,NA,NA,86,16,13143,1018,11088,877,278,61,13143,1018
"1129",1998,54,"WV",3,"West Virginia",1811688,2744,179,520,32,6,0,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3267,211,3261,211,0,0,3267,211
"1130",1998,55,"WI",2,"Wisconsin",5222124,8376,526,8397,619,1181,48,420,43,88,3,NA,NA,NA,NA,NA,NA,NA,NA,133,8,17414,1199,15916,1138,317,13,17414,1199
"1131",1998,56,"WY",4,"Wyoming",480045,1086,110,69,9,190,9,93,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,190,9,1440,131,1250,122,0,0,1440,131
"1132",1998,60,"ST",7,"State prison total",NA,429874,32245,532938,35321,163312,7702,10361,1034,4420,201,2104,205,NA,NA,NA,NA,0,0,121417,5935,1101114,74941,780069,56311,136301,9788,1101114,74941
"1133",1998,70,"US",5,"US prison total (state+federal)",NA,495593,37645,577289,38817,198154,10183,12241,1155,6325,370,2104,205,NA,NA,NA,NA,0,0,121417,5935,1214969,84127,859082,63016,136301,9788,1214969,84127
"1134",1998,99,"FE",6,"Federal BOP",NA,65719,5400,44351,3496,34842,2481,1880,121,1905,169,NA,NA,NA,NA,NA,NA,NA,NA,0,0,113855,9186,79013,6705,0,0,113855,9186
"1135",1999,1,"AL",3,"Alabama",4369224,7788,734,15206,934,5,0,4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,62,2,23063,1670,22996,1668,62,2,23063,1670
"1136",1999,2,"AK",4,"Alaska",619500,1698,161,467,45,105,8,1423,95,70,3,NA,NA,NA,NA,NA,NA,105,8,2,0,3765,312,3658,304,2,0,3765,312
"1137",1999,4,"AZ",4,"Arizona",4778332,10854,1031,3539,292,8347,422,1058,90,333,20,NA,NA,NA,NA,NA,NA,8347,422,0,0,24131,1855,15784,1433,0,0,24131,1855
"1138",1999,5,"AR",3,"Arkansas",2551373,4839,463,5572,312,89,5,7,1,10,0,3,0,NA,NA,NA,NA,89,5,0,0,10520,781,10431,776,0,0,10520,781
"1139",1999,6,"CA",4,"California",33145121,42993,4286,46578,3751,52836,2627,1241,130,1203,69,209,16,NA,NA,NA,NA,57289,2922,0,0,149513,11174,92224,8252,4453,295,151699,11368
"1140",1999,8,"CO",4,"Colorado",4056133,10725,818,3310,360,4196,236,301,29,111,6,NA,NA,NA,NA,NA,NA,0,0,10,0,14457,1213,10251,977,10,0,14457,1213
"1141",1999,9,"CT",1,"Connecticut",3282031,4550,504,8042,628,4502,321,28,1,58,5,NA,NA,NA,NA,NA,NA,4502,321,0,0,17180,1459,12678,1138,0,0,17180,1459
"1142",1999,10,"DE",3,"Delaware",753538,2294,254,4070,356,277,19,1,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,0,6371,612,6024,583,70,10,6371,612
"1143",1999,11,"DC",3,"District of Columbia",519000,132,3,9796,212,3,0,0,0,0,0,0,0,NA,NA,NA,NA,255,6,NA,NA,10183,221,10180,221,NA,NA,10183,221
"1144",1999,12,"FL",3,"Florida",15111244,28360,1659,35982,1997,6226,218,86,10,45,1,4,0,NA,NA,NA,NA,1294,153,5,0,65776,3820,59550,3602,0,0,65776,3820
"1145",1999,13,"GA",3,"Georgia",7788240,13048,1059,26271,1541,106,4,60,3,44,2,NA,NA,NA,NA,NA,NA,61,2,NA,NA,39484,2607,39305,2595,0,0,39484,2607
"1146",1999,15,"HI",4,"Hawaii",1185497,882,157,192,21,226,27,61,5,712,57,1898,247,NA,NA,NA,NA,562,62,73,9,4380,558,4081,522,73,9,4350,553
"1147",1999,16,"ID",4,"Idaho",1251700,4111,354,71,7,649,39,173,30,33,2,NA,NA,NA,NA,NA,NA,51,6,4,0,4443,399,3739,354,55,6,4443,399
"1148",1999,17,"IL",2,"Illinois",12128370,10167,713,27204,1911,4352,156,47,17,88,5,NA,NA,NA,NA,NA,NA,4352,156,0,0,41858,2802,37506,2646,0,0,41858,2802
"1149",1999,18,"IN",2,"Indiana",5942901,10289,730,7728,484,461,22,42,7,28,1,0,0,NA,NA,NA,NA,0,0,0,0,18087,1222,17626,1200,0,0,18087,1222
"1150",1999,19,"IA",2,"Iowa",2869413,4613,387,1627,122,291,9,105,20,57,1,NA,NA,NA,NA,NA,NA,291,9,0,0,6693,539,6402,530,0,0,6693,539
"1151",1999,20,"KS",2,"Kansas",2654052,4847,335,2878,223,616,23,161,9,67,2,NA,NA,NA,NA,NA,NA,0,0,44,1,7997,570,7337,546,44,1,7997,570
"1152",1999,21,"KY",3,"Kentucky",3960825,8750,643,5335,449,90,4,6,0,8,0,NA,NA,NA,NA,NA,NA,31,1,0,0,14130,1093,14130,1093,0,0,14220,1097
"1153",1999,22,"LA",3,"Louisiana",4372035,7183,716,23475,1506,NA,NA,5,2,3,2,NA,NA,NA,NA,NA,NA,45,4,0,0,30711,2230,NA,NA,NA,NA,30711,2230
"1154",1999,23,"ME",1,"Maine",1253040,1508,62,60,2,6,0,11,0,4,0,0,0,NA,NA,NA,NA,55,0,8,0,1646,64,1582,64,58,0,1646,64
"1155",1999,24,"MD",3,"Maryland",5171634,4760,330,17183,782,NA,NA,4,1,11,0,NA,NA,NA,NA,NA,NA,0,0,24,0,21982,1113,NA,NA,NA,NA,21982,1113
"1156",1999,25,"MA",1,"Massachusetts",6175169,4774,395,3034,145,2490,197,33,2,125,3,0,0,NA,NA,NA,NA,2490,197,158,0,10614,742,7966,545,158,0,10614,742
"1157",1999,26,"MI",2,"Michigan",9863775,18585,847,24476,1126,1139,32,223,14,62,4,NA,NA,NA,NA,NA,NA,1244,36,0,0,44590,2027,43451,1995,0,0,44590,2027
"1158",1999,27,"MN",2,"Minnesota",4775508,2550,200,2112,111,426,10,400,31,NA,NA,NA,NA,NA,NA,NA,NA,550,13,2,0,5614,355,5186,345,2,0,5614,355
"1159",1999,28,"MS",3,"Mississippi",2768619,4054,477,12707,915,60,2,10,7,11,4,0,0,NA,NA,NA,NA,60,2,0,0,16842,1405,16782,1403,0,0,16842,1405
"1160",1999,29,"MO",2,"Missouri",5468338,13212,1212,10971,781,297,20,96,11,49,1,NA,NA,NA,NA,NA,NA,0,0,17,0,24345,2005,23865,1909,183,76,24345,2005
"1161",1999,30,"MT",4,"Montana",882779,2112,171,48,1,69,9,401,68,3,1,0,0,NA,NA,NA,NA,128,21,0,0,2692,262,2623,253,0,0,2692,262
"1162",1999,31,"NE",2,"Nebraska",1666028,2379,157,896,65,379,12,155,17,17,2,0,0,NA,NA,NA,NA,0,0,0,0,3447,241,3068,229,0,0,3444,241
"1163",1999,32,"NV",4,"Nevada",1809253,4729,461,2460,221,1339,36,140,14,114,6,NA,NA,NA,NA,NA,NA,1350,33,1,1,8794,736,7454,699,1,1,8794,736
"1164",1999,33,"NH",1,"New Hampshire",1201134,1987,103,115,8,101,3,5,2,18,0,NA,NA,NA,NA,NA,NA,0,0,15,4,2140,117,1614,104,425,10,2140,117
"1165",1999,34,"NJ",1,"New Jersey",8143412,7291,573,19196,1215,5454,195,13,1,98,7,0,0,NA,NA,NA,NA,3012,64,21,2,29631,1862,24177,1667,0,0,29631,1862
"1166",1999,35,"NM",4,"New Mexico",1739844,3842,280,533,49,2690,184,261,21,12,0,0,0,NA,NA,NA,NA,0,0,157,19,4805,369,2058,166,157,19,4664,460
"1167",1999,36,"NY",1,"New York",18196601,17510,1163,36963,2248,20224,851,294,4,378,3,NA,NA,NA,NA,NA,NA,11608,53,1211,37,67964,3508,47385,2627,355,30,69279,3620
"1168",1999,37,"NC",3,"North Carolina",7650789,9347,838,18691,967,NA,NA,552,49,49,6,NA,NA,NA,NA,NA,NA,577,20,19,0,29235,1880,NA,NA,29235,1888,29235,1888
"1169",1999,38,"ND",2,"North Dakota",633666,667,50,38,1,46,3,162,19,6,0,0,0,NA,NA,NA,NA,0,0,0,0,873,70,827,67,0,0,873,70
"1170",1999,39,"OH",2,"Ohio",11256654,20592,1338,23111,1496,800,47,99,4,49,2,NA,NA,NA,NA,NA,NA,NA,NA,150,1,44001,2841,43051,2793,150,1,44001,2841
"1171",1999,40,"OK",3,"Oklahoma",3358044,10984,1268,6593,823,876,44,1548,175,33,3,NA,NA,NA,NA,NA,NA,43,3,876,44,20077,2316,19201,2272,0,0,20077,2316
"1172",1999,41,"OR",4,"Oregon",3316154,6917,440,1043,95,996,11,209,30,110,8,NA,NA,NA,NA,NA,NA,NA,NA,997,11,9276,584,8279,573,1,0,9276,584
"1173",1999,42,"PA",1,"Pennsylvania",11994016,11563,678,19623,802,3499,122,62,9,142,1,NA,NA,NA,NA,NA,NA,3517,128,0,0,34907,1618,31408,1496,0,0,34907,1618
"1174",1999,44,"RI",1,"Rhode Island",990819,1469,112,831,50,443,24,15,0,30,0,0,0,NA,NA,NA,NA,443,24,0,0,2788,186,2345,162,0,0,2815,188
"1175",1999,45,"SC",3,"South Carolina",3885736,6163,528,14269,902,106,11,13,4,4,2,0,0,NA,NA,NA,NA,111,11,1,0,20561,1447,20411,1090,44,346,20561,1447
"1176",1999,46,"SD",2,"South Dakota",733133,1761,126,84,7,NA,NA,472,56,0,0,0,0,NA,NA,NA,NA,0,0,0,0,2317,189,NA,NA,NA,NA,2317,189
"1177",1999,47,"TN",3,"Tennessee",5483535,9500,757,11440,602,148,5,21,3,25,1,NA,NA,NA,NA,NA,NA,148,5,0,0,21134,1368,20986,1363,0,0,21134,1368
"1178",1999,48,"TX",3,"Texas",20044141,84963,6246,64980,6198,39095,1681,27,11,27,0,0,0,NA,NA,NA,NA,575,25,116,22,150688,12502,111543,10820,116,22,150688,12502
"1179",1999,49,"UT",4,"Utah",2129836,4303,318,390,24,883,46,154,13,124,2,0,0,NA,NA,NA,NA,0,0,87,11,5058,368,4088,311,87,11,5058,368
"1180",1999,50,"VT",1,"Vermont",593740,1248,51,66,2,NA,NA,9,0,6,1,0,0,NA,NA,NA,NA,0,0,148,5,1477,59,NA,NA,NA,NA,1477,59
"1181",1999,51,"VA",3,"Virginia",6872912,7900,589,16158,980,115,2,5,0,94,3,0,0,NA,NA,NA,NA,10,0,3801,395,27968,1967,24052,1570,3801,395,27968,1967
"1182",1999,53,"WA",4,"Washington",5756361,9588,772,3035,252,1779,99,459,53,325,16,0,0,NA,NA,NA,NA,69,18,3,0,13479,1111,11606,989,94,23,13479,1111
"1183",1999,54,"WV",3,"West Virginia",1806928,2761,201,526,38,15,0,4,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,3293,239,3278,239,0,0,3293,239
"1184",1999,55,"WI",2,"Wisconsin",5250446,9175,634,9127,696,1290,51,474,45,116,4,0,0,NA,NA,NA,NA,35,2,104,5,19031,1386,17418,1325,323,10,19031,1386
"1185",1999,56,"WY",4,"Wyoming",479602,1187,125,81,4,188,10,109,3,6,0,NA,NA,NA,NA,NA,NA,188,10,0,0,1571,142,1383,132,0,0,1571,142
"1186",1999,60,"ST",7,"State prison total",NA,467504,36509,548183,36759,168330,7847,11249,1116,4926,258,2114,263,NA,NA,NA,NA,103487,4742,8119,569,1145582,80216,880989,65648,39959,3155,1149026,80622
"1187",1999,70,"US",5,"US prison total (state+federal)",NA,539406,42326,597462,40528,208154,10550,13322,1258,7005,443,2114,263,NA,NA,NA,NA,103487,4742,8119,569,1270915,90129,966498,72858,39959,3155,1274359,90535
"1188",1999,99,"FE",6,"Federal BOP",NA,71902,5817,49279,3769,39824,2703,2073,142,2079,185,NA,NA,NA,NA,NA,NA,0,0,0,0,125333,9913,85509,7210,0,0,125333,9913
"1189",2000,1,"AL",3,"Alabama",4385739,7358,684,14727,870,0,0,3,0,3,0,0,0,NA,NA,NA,NA,65,2,0,0,22156,1556,NA,NA,NA,NA,NA,NA
"1190",2000,2,"AK",4,"Alaska",622091,1764,140,474,31,100,10,1465,97,82,6,0,0,NA,NA,NA,NA,0,0,4,0,3889,284,NA,NA,NA,NA,NA,NA
"1191",2000,4,"AZ",4,"Arizona",4882966,10893,1070,3544,312,8594,452,1160,107,355,23,0,0,NA,NA,NA,NA,0,0,0,0,24546,1964,NA,NA,NA,NA,NA,NA
"1192",2000,5,"AR",3,"Arkansas",2576476,5319,473,5772,296,37,2,8,1,7,0,0,0,NA,NA,NA,NA,0,0,0,0,11143,772,NA,NA,NA,NA,NA,NA
"1193",2000,6,"CA",4,"California",33634154,43078,4178,46243,3656,53186,2648,1318,152,1209,75,214,36,NA,NA,NA,NA,4429,233,0,0,149677,10978,NA,NA,NA,NA,NA,NA
"1194",2000,8,"CO",4,"Colorado",4136998,6935,639,3586,384,4543,267,310,35,125,8,0,0,NA,NA,NA,NA,0,0,1,0,15500,1333,NA,NA,NA,NA,NA,NA
"1195",2000,9,"CT",1,"Connecticut",3297615,4524,524,7882,579,4469,295,25,5,49,3,0,0,NA,NA,NA,NA,0,0,0,0,16949,1406,NA,NA,NA,NA,NA,NA
"1196",2000,10,"DE",3,"Delaware",762269,2355,235,3965,360,0,0,1,0,2,2,0,0,NA,NA,NA,NA,0,0,1,0,6324,597,NA,NA,NA,NA,NA,NA
"1197",2000,11,"DC",3,"District of Columbia",518342,311,21,9319,323,34,1,0,0,1,0,0,0,NA,NA,NA,NA,320,11,11,0,9996,356,NA,NA,NA,NA,NA,NA
"1198",2000,12,"FL",3,"Florida",15332382,24414,1782,36147,2029,6450,266,84,13,50,4,2,0,NA,NA,NA,NA,48,7,19,4,67214,4105,NA,NA,NA,NA,NA,NA
"1199",2000,13,"GA",3,"Georgia",7942706,13792,1157,27126,1572,445,22,62,4,49,3,0,0,NA,NA,NA,NA,0,0,0,0,41474,2758,NA,NA,NA,NA,NA,NA
"1200",2000,15,"HI",4,"Hawaii",1178955,1019,169,210,18,90,4,19,2,932,82,2057,271,NA,NA,NA,NA,93,7,72,8,4492,561,NA,NA,NA,NA,NA,NA
"1201",2000,16,"ID",4,"Idaho",1273338,3928,394,74,8,782,51,190,33,26,1,0,0,NA,NA,NA,NA,13,0,29,6,5042,493,NA,NA,NA,NA,NA,NA
"1202",2000,17,"IL",2,"Illinois",12185213,10608,785,27271,1868,4413,170,54,21,85,5,0,0,NA,NA,NA,NA,0,0,1,0,42432,2849,NA,NA,NA,NA,NA,NA
"1203",2000,18,"IN",2,"Indiana",5976510,10321,846,7754,569,520,32,51,5,27,0,0,0,NA,NA,NA,NA,0,0,0,0,18673,1452,NA,NA,NA,NA,NA,NA
"1204",2000,19,"IA",2,"Iowa",2877770,5033,439,1719,123,410,12,128,16,61,1,0,0,NA,NA,NA,NA,0,0,12,1,7363,592,NA,NA,NA,NA,NA,NA
"1205",2000,20,"KS",2,"Kansas",2666127,4191,276,2803,183,581,22,160,20,68,2,0,0,NA,NA,NA,NA,0,0,37,1,7840,504,NA,NA,NA,NA,NA,NA
"1206",2000,21,"KY",3,"Kentucky",3985794,8869,667,4850,381,106,1,6,0,7,2,0,0,NA,NA,NA,NA,0,0,17,1,13855,1052,NA,NA,NA,NA,NA,NA
"1207",2000,22,"LA",3,"Louisiana",4375055,7562,709,25374,1502,0,0,6,2,3,2,0,0,NA,NA,NA,NA,43,4,0,0,32988,2219,NA,NA,NA,NA,NA,NA
"1208",2000,23,"ME",1,"Maine",1258725,1394,57,46,2,7,0,14,1,4,0,0,0,NA,NA,NA,NA,151,10,6,0,1622,70,NA,NA,NA,NA,NA,NA
"1209",2000,24,"MD",3,"Maryland",5223866,4788,343,17481,873,0,0,7,2,21,1,0,0,NA,NA,NA,NA,0,0,22,0,22319,1219,NA,NA,NA,NA,NA,NA
"1210",2000,25,"MA",1,"Massachusetts",6204260,4561,443,2837,163,2473,23,35,1,117,2,0,0,NA,NA,NA,NA,0,0,36,31,10059,663,NA,NA,NA,NA,NA,NA
"1211",2000,26,"MI",2,"Michigan",9918208,18946,934,25076,1139,1152,34,225,17,83,4,0,0,NA,NA,NA,NA,103,3,2,0,45587,2131,NA,NA,NA,NA,NA,NA
"1212",2000,27,"MN",2,"Minnesota",4828097,2898,215,2157,108,281,2,398,39,14,0,0,0,NA,NA,NA,NA,0,0,122,4,5870,368,NA,NA,NA,NA,NA,NA
"1213",2000,28,"MS",3,"Mississippi",2787021,4803,589,13662,1067,69,5,16,5,21,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,18572,1669,NA,NA,NA,NA,NA,NA
"1214",2000,29,"MO",2,"Missouri",5502695,13768,1222,11112,738,349,16,110,9,49,3,0,0,NA,NA,NA,NA,0,0,9,0,25397,1988,NA,NA,NA,NA,NA,NA
"1215",2000,30,"MT",4,"Montana",887885,2180,208,45,3,83,9,474,81,5,0,0,0,NA,NA,NA,NA,12,5,0,0,2799,306,NA,NA,NA,NA,NA,NA
"1216",2000,31,"NE",2,"Nebraska",1670458,2086,163,920,68,435,12,169,20,19,2,0,0,NA,NA,NA,NA,0,1,0,0,3629,266,NA,NA,NA,NA,NA,NA
"1217",2000,32,"NV",4,"Nevada",1879800,4976,548,2526,236,1321,37,152,15,128,10,0,0,NA,NA,NA,NA,114,0,0,0,9217,846,NA,NA,NA,NA,NA,NA
"1218",2000,33,"NH",1,"New Hampshire",1215986,1911,112,98,4,99,2,5,0,14,0,0,0,NA,NA,NA,NA,0,0,10,2,2137,120,NA,NA,NA,NA,NA,NA
"1219",2000,34,"NJ",1,"New Jersey",8204412,5237,428,17691,1025,5090,189,9,0,88,8,0,0,NA,NA,NA,NA,18,0,1,0,28134,1650,NA,NA,NA,NA,NA,NA
"1220",2000,35,"NM",4,"New Mexico",1746843,1170,145,490,65,2859,246,219,43,7,0,7,3,NA,NA,NA,NA,51,0,28,9,4831,511,NA,NA,NA,NA,NA,NA
"1221",2000,36,"NY",1,"New York",18279410,11258,630,33972,1747,20420,876,263,7,342,3,0,0,NA,NA,NA,NA,363,2,257,13,66875,3278,NA,NA,NA,NA,NA,NA
"1222",2000,37,"NC",3,"North Carolina",7747707,9328,853,18935,982,NA,NA,526,40,67,6,NA,NA,NA,NA,NA,NA,755,27,13,0,29624,1908,NA,NA,NA,NA,NA,NA
"1223",2000,38,"ND",2,"North Dakota",629316,721,52,45,0,57,1,179,15,6,0,0,0,NA,NA,NA,NA,0,0,0,0,1008,68,NA,NA,NA,NA,NA,NA
"1224",2000,39,"OH",2,"Ohio",11270877,19797,1332,22175,1429,788,37,88,4,43,3,0,0,NA,NA,NA,NA,0,0,134,3,43025,2808,NA,NA,NA,NA,NA,NA
"1225",2000,40,"OK",3,"Oklahoma",3379999,11666,1379,6575,761,913,62,1561,184,33,4,0,0,NA,NA,NA,NA,0,0,39,4,20787,2394,NA,NA,NA,NA,NA,NA
"1226",2000,41,"OR",4,"Oregon",3341584,7496,450,1040,89,1105,16,208,32,132,8,0,0,NA,NA,NA,NA,0,0,3,1,9984,596,NA,NA,NA,NA,NA,NA
"1227",2000,42,"PA",1,"Pennsylvania",11984572,11820,676,19596,779,3615,108,68,5,151,4,0,0,NA,NA,NA,NA,0,0,18,7,35268,1579,NA,NA,NA,NA,NA,NA
"1228",2000,44,"RI",1,"Rhode Island",996110,1592,149,879,57,530,32,0,0,36,1,NA,NA,NA,NA,NA,NA,NA,NA,11,1,3048,240,NA,NA,NA,NA,NA,NA
"1229",2000,45,"SC",3,"South Carolina",3923807,5676,550,14467,849,127,8,30,5,13,2,0,0,NA,NA,NA,NA,45,6,0,0,20358,1420,NA,NA,NA,NA,NA,NA
"1230",2000,46,"SD",2,"South Dakota",737333,1804,128,105,2,0,0,507,70,0,0,0,0,NA,NA,NA,NA,0,0,0,0,2416,200,NA,NA,NA,NA,NA,NA
