"","YEAR","STATEID","STATE","REGION","state_name","Population","ADCRNEWM","ADCRNEWF","ADCRNOM","ADCRNOF","ADTRANSM","ADTRANSF","ADAWOLM","ADAWOLF","ADESCAPM","ADESCAPF","ADAWESM","ADAWESF","ADRETM","ADRETF","ADOTHM","ADOTHF","ADTOTM","ADTOTF"
"1801",2011,22,"LA",3,"Louisiana",4575184,612,25,3335,258,0,0,122,4,127,0,NA,NA,0,0,218,73,14695,1719
"1802",2011,23,"ME",1,"Maine",1328150,0,0,0,0,23,5,0,0,0,0,NA,NA,0,0,0,0,849,100
"1803",2011,24,"MD",3,"Maryland",5838991,0,0,0,0,4,1,0,0,42,7,NA,NA,0,0,0,0,9229,636
"1804",2011,25,"MA",1,"Massachusetts",6613149,0,0,0,0,117,36,0,0,3,1,NA,NA,0,0,0,0,2537,476
"1805",2011,26,"MI",2,"Michigan",9881521,0,0,0,0,2,0,0,0,1,0,NA,NA,1527,197,778,13,12222,946
"1806",2011,27,"MN",2,"Minnesota",5345668,0,0,0,0,11,0,0,0,0,0,NA,NA,0,0,0,0,6511,714
"1807",2011,28,"MS",3,"Mississippi",2978470,0,0,776,91,0,0,0,0,6,0,NA,NA,0,0,24,1,7480,936
"1808",2011,29,"MO",2,"Missouri",6009641,563,20,1292,339,15,1,3,0,1,0,NA,NA,1,0,4,0,15402,2597
"1809",2011,30,"MT",4,"Montana",997221,6,6,200,45,3,0,0,0,0,0,NA,NA,0,0,0,0,1745,321
"1810",2011,31,"NE",2,"Nebraska",1840538,0,0,0,0,4,1,34,2,0,0,NA,NA,1,1,0,1,2157,294
"1811",2011,32,"NV",4,"Nevada",2712799,24,0,104,9,370,8,0,0,0,0,NA,NA,0,0,70,5,5188,735
"1812",2011,33,"NH",1,"New Hampshire",1319815,0,0,13,3,94,27,0,0,8,1,NA,NA,0,0,19,0,1551,195
"1813",2011,34,"NJ",1,"New Jersey",8827783,1103,63,114,0,224,2,0,0,215,20,NA,NA,0,0,0,0,9803,768
"1814",2011,35,"NM",4,"New Mexico",2080395,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,3076,416
"1815",2011,36,"NY",1,"New York",19498514,0,0,4454,214,293,32,68,2,1,0,NA,NA,65,2,3,0,22131,1522
"1816",2011,37,"NC",3,"North Carolina",9656754,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10595,928
"1817",2011,38,"ND",2,"North Dakota",685136,0,0,117,48,0,0,0,0,4,4,NA,NA,1,0,0,0,811,147
"1818",2011,39,"OH",2,"Ohio",11543463,799,26,1189,157,0,0,0,0,3,0,NA,NA,18,4,0,0,19340,2813
"1819",2011,40,"OK",3,"Oklahoma",3787821,1115,148,766,206,0,0,0,0,15,6,NA,NA,0,0,0,0,6449,1028
"1820",2011,41,"OR",4,"Oregon",3871728,0,0,0,0,0,0,0,0,7,0,NA,NA,204,12,0,0,4736,584
"1821",2011,42,"PA",1,"Pennsylvania",12744583,0,0,0,0,3,0,164,6,1,0,NA,NA,4,1,194,147,16811,1538
"1822",2011,44,"RI",1,"Rhode Island",1053536,0,0,0,0,22,1,0,0,2,0,NA,NA,0,0,0,0,812,54
"1823",2011,45,"SC",3,"South Carolina",4671422,337,28,488,47,0,0,0,0,11,0,NA,NA,3,0,43,0,6674,660
"1824",2011,46,"SD",2,"South Dakota",823484,13,1,31,6,0,0,8,3,0,0,NA,NA,1,0,733,60,2384,447
"1825",2011,47,"TN",3,"Tennessee",6397410,1031,147,2026,451,10,2,0,0,10,0,NA,NA,0,0,13,0,12208,2097
"1826",2011,48,"TX",3,"Texas",25646227,372,10,151,3,0,0,0,0,3,0,NA,NA,315,21,44,6,65305,8142
"1827",2011,49,"UT",4,"Utah",2814216,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,2731,528
"1828",2011,50,"VT",1,"Vermont",626979,132,26,935,174,0,0,0,0,0,0,NA,NA,0,0,0,0,1744,300
"1829",2011,51,"VA",3,"Virginia",8100469,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,9849,1291
"1830",2011,53,"WA",4,"Washington",6821655,122,6,8020,792,0,0,0,0,28,2,NA,NA,6,1,0,0,14682,1683
"1831",2011,54,"WV",3,"West Virginia",1856074,29,4,567,181,0,0,0,0,9,2,NA,NA,7,2,429,59,2894,521
"1832",2011,55,"WI",2,"Wisconsin",5704755,314,11,2050,97,0,0,0,0,0,0,NA,NA,0,0,1,0,5915,496
"1833",2011,56,"WY",4,"Wyoming",567224,0,0,0,0,0,0,0,0,10,0,NA,NA,0,0,0,0,745,122
"1834",2011,60,"ST",7,"State prison total",NA,8637,932,30050,3556,1889,191,578,38,1298,179,NA,NA,2177,244,7955,1351,549724,65357
"1835",2011,70,"US",5,"US prison total (state+federal)",NA,12425,1202,30050,3556,2900,258,578,38,1298,179,NA,NA,2177,244,7956,1351,606184,70609
"1836",2011,99,"FE",6,"Federal BOP",NA,3788,270,0,0,1011,67,0,0,0,0,NA,NA,0,0,1,0,56460,5252
"1837",2012,1,"AL",3,"Alabama",4815564,0,0,0,0,29,3,0,0,536,96,NA,NA,21,6,765,94,10248,1619
"1838",2012,2,"AK",4,"Alaska",730399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3199,707,3199,707
"1839",2012,4,"AZ",4,"Arizona",6556629,0,0,0,0,66,3,0,0,1,0,NA,NA,0,0,106,1,11553,1487
"1840",2012,5,"AR",3,"Arkansas",2952109,0,0,0,0,86,8,0,0,3,0,NA,NA,11,1,0,0,5270,609
"1841",2012,6,"CA",4,"California",37960782,0,0,0,0,111,3,0,0,24,1,NA,NA,0,0,0,0,32238,2195
"1842",2012,8,"CO",4,"Colorado",5193721,34,2,57,4,12,1,30,5,48,4,NA,NA,2,0,2,0,8435,1074
"1843",2012,9,"CT",1,"Connecticut",3594395,15,1,504,66,69,3,25,3,64,6,NA,NA,0,0,55,93,5319,510
"1844",2012,10,"DE",3,"Delaware",915188,300,82,0,0,8,2,15,0,0,0,NA,NA,0,0,14,4,2539,503
"1845",2012,11,"DC",3,"District of Columbia",634725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",2012,12,"FL",3,"Florida",19326230,115,0,0,0,13,1,0,0,9,0,NA,NA,0,0,894,123,28586,3702
"1847",2012,13,"GA",3,"Georgia",9901496,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,9,0,14369,1374
"1848",2012,15,"HI",4,"Hawaii",1394905,239,28,0,0,0,0,0,0,16,0,NA,NA,0,0,0,0,1337,203
"1849",2012,16,"ID",4,"Idaho",1595441,0,0,0,0,0,0,0,0,6,1,NA,NA,0,0,0,0,3753,822
"1850",2012,17,"IL",2,"Illinois",12884119,0,0,0,0,0,0,0,0,60,2,NA,NA,2,0,187,0,28591,2349
"1851",2012,18,"IN",2,"Indiana",6537640,17,1,166,15,183,30,44,12,0,0,NA,NA,0,0,275,28,15795,3168
"1852",2012,19,"IA",2,"Iowa",3076097,5,0,129,0,0,0,214,33,1,0,NA,NA,5,0,0,4,4442,683
"1853",2012,20,"KS",2,"Kansas",2885361,0,0,1,0,33,1,0,0,17,1,NA,NA,59,0,0,0,4495,620
"1854",2012,21,"KY",3,"Kentucky",4386381,94,51,211,24,0,0,0,0,121,14,NA,NA,0,0,0,0,12539,2995
"1855",2012,22,"LA",3,"Louisiana",4600814,1211,69,3290,263,0,0,13,4,115,4,NA,NA,0,0,19,5,15700,1761
"1856",2012,23,"ME",1,"Maine",1327691,0,0,0,0,23,1,0,0,0,0,NA,NA,0,0,0,0,783,87
"1857",2012,24,"MD",3,"Maryland",5887072,0,0,0,0,4,2,0,0,37,3,NA,NA,0,0,2,1,8890,552
"1858",2012,25,"MA",1,"Massachusetts",6663158,0,0,0,0,89,25,0,0,3,1,NA,NA,0,0,0,0,2386,367
"1859",2012,26,"MI",2,"Michigan",9896930,0,0,0,0,3,0,0,0,1,0,NA,NA,1264,143,775,129,12852,1040
"1860",2012,27,"MN",2,"Minnesota",5376550,0,0,0,0,11,0,0,0,0,0,NA,NA,0,0,0,0,6639,784
"1861",2012,28,"MS",3,"Mississippi",2983767,0,0,726,86,0,0,0,0,10,0,NA,NA,0,0,37,2,7638,931
"1862",2012,29,"MO",2,"Missouri",6024081,633,20,1432,346,8,0,6,1,1,0,NA,NA,3,0,0,0,15540,2692
"1863",2012,30,"MT",4,"Montana",1003754,5,2,225,54,2,0,0,0,0,0,NA,NA,0,0,0,0,1685,337
"1864",2012,31,"NE",2,"Nebraska",1853323,0,0,0,0,15,2,45,3,0,0,NA,NA,3,0,107,30,2458,368
"1865",2012,32,"NV",4,"Nevada",2744566,21,0,92,8,326,8,0,0,0,0,NA,NA,0,0,62,5,4569,694
"1866",2012,33,"NH",1,"New Hampshire",1323962,0,0,15,3,88,44,0,0,8,2,NA,NA,0,0,13,2,1585,253
"1867",2012,34,"NJ",1,"New Jersey",8845483,536,31,828,13,199,1,0,0,246,25,NA,NA,0,0,0,0,9742,705
"1868",2012,35,"NM",4,"New Mexico",2087549,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,3166,415
"1869",2012,36,"NY",1,"New York",19574549,0,0,4819,196,229,33,30,2,0,0,NA,NA,44,6,4,0,21916,1443
"1870",2012,37,"NC",3,"North Carolina",9749123,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,11075,1024
"1871",2012,38,"ND",2,"North Dakota",701116,0,0,233,77,0,0,0,0,9,2,NA,NA,0,0,0,0,955,216
"1872",2012,39,"OH",2,"Ohio",11548369,1054,41,1228,140,0,0,0,0,11,0,NA,NA,8,3,0,0,18816,2724
"1873",2012,40,"OK",3,"Oklahoma",3818600,1150,141,827,220,1,0,0,0,50,10,NA,NA,0,0,0,0,6634,1124
"1874",2012,41,"OR",4,"Oregon",3899118,0,0,0,0,0,0,0,0,4,0,NA,NA,183,21,0,0,4707,673
"1875",2012,42,"PA",1,"Pennsylvania",12766827,0,0,0,0,6,1,193,22,0,0,NA,NA,4,0,296,175,17099,1615
"1876",2012,44,"RI",1,"Rhode Island",1054601,0,0,0,0,0,0,23,0,2,0,NA,NA,0,0,1,0,829,64
"1877",2012,45,"SC",3,"South Carolina",4717112,421,29,446,39,0,0,0,0,15,0,NA,NA,0,1,24,0,6252,565
"1878",2012,46,"SD",2,"South Dakota",833496,8,3,36,13,2,0,4,1,0,0,NA,NA,1,0,0,0,1688,305
"1879",2012,47,"TN",3,"Tennessee",6451281,1083,186,1860,433,8,1,0,0,4,0,NA,NA,0,0,8,0,11743,2192
"1880",2012,48,"TX",3,"Texas",26089620,268,5,130,0,0,0,0,0,0,0,NA,NA,809,112,49,6,66421,8957
"1881",2012,49,"UT",4,"Utah",2853467,0,0,0,0,4,0,0,0,0,0,NA,NA,0,0,0,0,2607,539
"1882",2012,50,"VT",1,"Vermont",626063,135,25,874,147,0,0,6,0,0,0,NA,NA,0,0,0,0,1664,254
"1883",2012,51,"VA",3,"Virginia",8185229,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10370,1357
"1884",2012,53,"WA",4,"Washington",6892876,55,3,9429,1078,0,0,0,0,24,3,NA,NA,5,0,0,0,16273,1986
"1885",2012,54,"WV",3,"West Virginia",1856764,36,8,598,179,0,0,0,0,5,0,NA,NA,6,1,387,80,2950,580
"1886",2012,55,"WI",2,"Wisconsin",5719855,266,14,1941,120,0,0,0,0,0,0,NA,NA,0,0,0,0,5637,563
"1887",2012,56,"WY",4,"Wyoming",576270,0,0,0,0,0,0,0,0,9,0,NA,NA,0,0,0,0,788,128
"1888",2012,60,"ST",7,"State prison total",NA,7701,742,30097,3524,1629,173,648,86,1461,175,NA,NA,2430,294,7290,1489,494765,61620
"1889",2012,70,"US",5,"US prison total (state+federal)",NA,11473,995,30097,3524,2598,218,648,86,1461,175,NA,NA,2430,294,7291,1489,546472,66865
"1890",2012,99,"FE",6,"Federal BOP",NA,3772,253,0,0,969,45,0,0,0,0,NA,NA,0,0,1,0,51707,5245
"1891",2013,1,"AL",3,"Alabama",4830460,0,0,0,0,8,0,0,0,542,98,NA,NA,13,2,863,91,10233,1680
"1892",2013,2,"AK",4,"Alaska",737045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3199,707,3199,707
"1893",2013,4,"AZ",4,"Arizona",6634999,0,0,0,0,59,5,0,0,0,0,NA,NA,0,0,111,1,12128,1474
"1894",2013,5,"AR",3,"Arkansas",2959549,0,0,0,0,89,12,0,0,0,0,NA,NA,0,0,2119,179,8028,1060
"1895",2013,6,"CA",4,"California",38280824,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,35562,2733
"1896",2013,8,"CO",4,"Colorado",5270482,26,5,45,3,7,1,0,0,0,0,NA,NA,0,0,14,3,8889,1256
"1897",2013,9,"CT",1,"Connecticut",3594915,12,1,537,64,48,3,21,1,123,11,NA,NA,1,0,49,18,5234,465
"1898",2013,10,"DE",3,"Delaware",923638,245,72,0,0,11,1,5,0,0,0,NA,NA,0,0,19,4,2613,546
"1899",2013,11,"DC",3,"District of Columbia",650431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900",2013,12,"FL",3,"Florida",19563166,102,0,0,0,16,3,0,0,9,0,NA,NA,974,158,3,0,29582,4059
"1901",2013,13,"GA",3,"Georgia",9973326,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,6,0,17367,2111
"1902",2013,15,"HI",4,"Hawaii",1408453,201,40,0,0,0,0,0,0,33,1,NA,NA,0,0,0,0,1225,189
"1903",2013,16,"ID",4,"Idaho",1611530,0,0,0,0,3,0,0,0,0,0,NA,NA,0,0,0,0,3021,701
"1904",2013,17,"IL",2,"Illinois",12898269,0,0,0,0,0,0,0,0,59,3,NA,NA,3,0,169,0,28278,2743
"1905",2013,18,"IN",2,"Indiana",6568367,9,1,126,11,244,36,26,15,0,0,NA,NA,0,0,261,33,16011,3191
"1906",2013,19,"IA",2,"Iowa",3093078,10,0,131,0,14,2,208,33,0,0,NA,NA,3,0,0,5,4673,743
"1907",2013,20,"KS",2,"Kansas",2893510,0,0,3,0,35,3,0,0,19,0,NA,NA,59,7,0,0,4622,655
"1908",2013,21,"KY",3,"Kentucky",4404817,11,0,1015,186,0,0,0,0,70,11,NA,NA,0,0,184,62,13010,2905
"1909",2013,22,"LA",3,"Louisiana",4624577,572,34,3609,285,0,0,0,0,105,3,NA,NA,0,0,38,0,15167,1711
"1910",2013,23,"ME",1,"Maine",1328196,0,0,0,0,21,1,0,0,0,0,NA,NA,0,0,0,0,858,93
"1911",2013,24,"MD",3,"Maryland",5923704,0,0,0,0,4,0,0,0,31,1,NA,NA,0,0,3,1,8656,603
"1912",2013,25,"MA",1,"Massachusetts",6713944,0,0,0,0,2,15,0,0,4,0,NA,NA,0,0,38,3,2160,428
"1913",2013,26,"MI",2,"Michigan",9913349,0,0,0,0,1,1,0,0,0,0,NA,NA,2239,187,572,157,13250,1169
"1914",2013,27,"MN",2,"Minnesota",5413693,0,0,0,0,12,1,0,0,0,0,NA,NA,0,0,0,0,6874,826
"1915",2013,28,"MS",3,"Mississippi",2988797,0,0,725,100,0,0,0,0,7,0,NA,NA,0,0,209,9,7194,918
"1916",2013,29,"MO",2,"Missouri",6040658,661,30,1264,414,4,0,6,1,1,0,NA,NA,3,0,0,0,15887,3108
"1917",2013,30,"MT",4,"Montana",1013564,4,3,263,69,2,0,0,0,0,0,NA,NA,0,0,0,0,1957,427
"1918",2013,31,"NE",2,"Nebraska",1865414,0,0,0,0,13,0,22,6,0,0,NA,NA,4,1,49,27,2575,388
"1919",2013,32,"NV",4,"Nevada",2776972,21,0,92,8,326,8,0,0,0,0,NA,NA,0,0,62,5,4569,694
"1920",2013,33,"NH",1,"New Hampshire",1326408,0,0,0,0,8,0,0,0,7,0,NA,NA,0,0,0,0,1475,199
"1921",2013,34,"NJ",1,"New Jersey",8858362,569,50,907,25,177,3,0,0,179,18,NA,NA,0,0,0,1,9477,702
"1922",2013,35,"NM",4,"New Mexico",2092792,0,0,0,0,0,0,0,0,2,0,NA,NA,0,0,0,0,3110,459
"1923",2013,36,"NY",1,"New York",19628043,0,0,4853,226,217,31,22,0,1,0,NA,NA,78,14,1,0,21568,1443
"1924",2013,37,"NC",3,"North Carolina",9843599,0,0,0,0,3,0,0,0,0,0,NA,NA,0,0,0,0,12736,1344
"1925",2013,38,"ND",2,"North Dakota",721999,0,0,265,67,0,0,0,0,6,0,NA,NA,2,0,0,0,1033,195
"1926",2013,39,"OH",2,"Ohio",11576576,1140,37,1514,109,0,0,0,0,0,0,NA,NA,13,0,0,0,19033,2965
"1927",2013,40,"OK",3,"Oklahoma",3853205,1063,171,848,237,1,0,0,0,12,9,NA,NA,0,0,0,0,6771,1270
"1928",2013,41,"OR",4,"Oregon",3922908,0,0,0,0,0,0,0,0,9,2,NA,NA,200,10,0,0,4846,697
"1929",2013,42,"PA",1,"Pennsylvania",12776621,0,0,0,0,4,0,124,16,0,0,NA,NA,5,0,592,178,18826,1773
"1930",2013,44,"RI",1,"Rhode Island",1055122,0,0,0,0,0,0,13,3,1,0,NA,NA,0,0,0,0,780,47
"1931",2013,45,"SC",3,"South Carolina",4764153,298,20,358,45,0,0,0,0,10,0,NA,NA,0,0,10,0,5843,598
"1932",2013,46,"SD",2,"South Dakota",842270,4,2,34,3,0,0,14,1,0,0,NA,NA,2,0,0,0,1528,329
"1933",2013,47,"TN",3,"Tennessee",6493432,1143,215,1872,479,5,0,0,0,3,0,NA,NA,0,0,8,0,11580,2231
"1934",2013,48,"TX",3,"Texas",26489464,202,1,133,0,0,0,0,0,0,0,NA,NA,706,90,1536,143,67110,9378
"1935",2013,49,"UT",4,"Utah",2897927,0,0,0,0,5,0,0,0,0,0,NA,NA,0,0,0,0,2562,537
"1936",2013,50,"VT",1,"Vermont",626212,118,23,765,135,0,0,1,1,0,0,NA,NA,0,0,0,0,1601,259
"1937",2013,51,"VA",3,"Virginia",8253053,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10141,1495
"1938",2013,53,"WA",4,"Washington",6962906,16,1,11878,1376,0,0,0,0,37,4,NA,NA,5,0,0,0,19075,2392
"1939",2013,54,"WV",3,"West Virginia",1853873,27,3,572,224,0,0,0,0,6,0,NA,NA,10,1,362,78,2940,639
"1940",2013,55,"WI",2,"Wisconsin",5736952,376,22,2071,112,5,0,0,0,13,0,NA,NA,0,0,26,1,6759,602
"1941",2013,56,"WY",4,"Wyoming",582123,0,0,0,0,5,0,0,0,11,0,NA,NA,0,0,0,0,865,155
"1942",2013,60,"ST",7,"State prison total",NA,6830,731,33880,4178,1349,126,462,77,1300,161,NA,NA,4320,470,10503,1706,512481,67292
"1943",2013,70,"US",5,"US prison total (state+federal)",NA,10811,978,33880,4178,2130,152,462,77,1300,161,NA,NA,4320,470,10504,1706,561677,72567
"1944",2013,99,"FE",6,"Federal BOP",NA,3981,247,0,0,781,26,0,0,0,0,NA,NA,0,0,1,0,49196,5275
"1945",2014,1,"AL",3,"Alabama",4842481,0,0,0,0,8,1,0,0,545,138,NA,NA,19,4,834,91,9944,1660
"1946",2014,2,"AK",4,"Alaska",736307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3145,701,3145,701
"1947",2014,4,"AZ",4,"Arizona",6733840,0,0,0,0,183,11,0,0,1,0,NA,NA,0,0,1,0,12931,1703
"1948",2014,5,"AR",3,"Arkansas",2967726,0,0,0,0,34,6,0,0,0,0,NA,NA,0,0,0,0,8348,1127
"1949",2014,6,"CA",4,"California",38625139,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,36025,2740
"1950",2014,8,"CO",4,"Colorado",5351218,19,5,36,6,40,2,0,0,0,0,NA,NA,1,0,1,0,8866,1320
"1951",2014,9,"CT",1,"Connecticut",3594783,3,0,565,53,71,3,36,0,94,10,NA,NA,1,0,75,0,5325,376
"1952",2014,10,"DE",3,"Delaware",932596,473,133,0,0,11,2,12,0,0,0,NA,NA,0,0,23,5,2769,605
"1953",2014,11,"DC",3,"District of Columbia",662513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954",2014,12,"FL",3,"Florida",19860330,109,3,0,0,16,0,0,0,11,0,NA,NA,818,98,0,0,28107,3934
"1955",2014,13,"GA",3,"Georgia",10069001,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,1,16384,2071
"1956",2014,15,"HI",4,"Hawaii",1414862,259,40,0,0,0,0,0,0,36,2,NA,NA,0,0,0,0,1675,208
"1957",2014,16,"ID",4,"Idaho",1631479,1449,441,35,9,7,1,0,0,5,1,NA,NA,0,0,13,2,3755,856
"1958",2014,17,"IL",2,"Illinois",12888962,0,0,0,0,0,0,0,0,62,2,NA,NA,1,0,73,0,27247,2495
"1959",2014,18,"IN",2,"Indiana",6593533,2,2,132,12,266,32,46,9,0,0,NA,NA,0,0,270,27,14498,2941
"1960",2014,19,"IA",2,"Iowa",3109504,21,0,115,3,20,6,240,52,0,0,NA,NA,2,0,15,2,4671,800
"1961",2014,20,"KS",2,"Kansas",2900896,0,0,5,0,38,4,0,0,7,0,NA,NA,64,3,0,0,4480,704
"1962",2014,21,"KY",3,"Kentucky",4414483,48,16,1728,386,2,0,0,0,104,11,NA,NA,0,0,74,41,14893,3609
"1963",2014,22,"LA",3,"Louisiana",4644204,600,33,3592,294,0,0,0,0,79,3,NA,NA,0,0,0,0,14630,1828
"1964",2014,23,"ME",1,"Maine",1330760,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,686,88
"1965",2014,24,"MD",3,"Maryland",5958165,0,0,0,0,4,0,0,0,31,1,NA,NA,0,0,3,1,8656,603
"1966",2014,25,"MA",1,"Massachusetts",6763652,0,0,0,0,1,34,0,0,4,0,NA,NA,0,0,31,3,2135,430
"1967",2014,26,"MI",2,"Michigan",9930589,0,0,0,0,0,0,0,0,1,0,NA,NA,1677,176,707,100,12669,1166
"1968",2014,27,"MN",2,"Minnesota",5451522,0,0,0,0,10,0,0,0,0,0,NA,NA,0,0,0,0,7019,857
"1969",2014,28,"MS",3,"Mississippi",2990623,0,0,510,65,0,0,0,0,6,0,NA,NA,0,0,113,15,5835,741
"1970",2014,29,"MO",2,"Missouri",6056293,586,17,1409,473,13,0,6,0,1,0,NA,NA,5,1,0,0,15797,3223
"1971",2014,30,"MT",4,"Montana",1021891,13,5,261,62,5,0,0,0,0,0,NA,NA,0,0,0,0,2021,432
"1972",2014,31,"NE",2,"Nebraska",1879522,0,0,10,5,18,3,17,1,0,0,NA,NA,6,0,46,28,2342,402
"1973",2014,32,"NV",4,"Nevada",2819012,2,4,126,11,0,0,0,0,0,0,NA,NA,0,0,449,14,5040,836
"1974",2014,33,"NH",1,"New Hampshire",1333223,0,0,0,0,103,54,0,0,8,0,NA,NA,0,0,145,38,1509,267
"1975",2014,34,"NJ",1,"New Jersey",8866780,622,68,889,33,160,2,0,0,153,13,NA,NA,0,0,0,0,8930,655
"1976",2014,35,"NM",4,"New Mexico",2090342,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3271,527
"1977",2014,36,"NY",1,"New York",19656330,0,0,4387,204,582,25,25,1,0,0,NA,NA,86,2,3,0,20739,1466
"1978",2014,37,"NC",3,"North Carolina",9933944,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,14319,1699
"1979",2014,38,"ND",2,"North Dakota",737382,0,0,0,0,3,0,7,8,1,2,NA,NA,0,0,0,0,942,221
"1980",2014,39,"OH",2,"Ohio",11602973,1647,60,1836,189,0,0,0,0,0,0,NA,NA,19,1,0,0,19163,3026
"1981",2014,40,"OK",3,"Oklahoma",3878367,1441,181,1169,249,0,0,0,0,12,2,NA,NA,0,0,0,0,8677,1432
"1982",2014,41,"OR",4,"Oregon",3964106,0,0,0,0,0,0,0,0,7,1,NA,NA,154,14,0,0,4676,662
"1983",2014,42,"PA",1,"Pennsylvania",12789101,0,0,0,0,4,4,80,21,0,0,NA,NA,5,1,584,168,18419,1774
"1984",2014,44,"RI",1,"Rhode Island",1056017,0,0,0,0,0,0,13,1,1,0,NA,NA,0,0,0,0,792,44
"1985",2014,45,"SC",3,"South Carolina",4823793,273,23,453,28,0,0,0,0,10,1,NA,NA,1,1,8,0,5696,598
"1986",2014,46,"SD",2,"South Dakota",849088,0,0,0,0,33,2,0,0,14,1,NA,NA,3,0,576,75,1953,363
"1987",2014,47,"TN",3,"Tennessee",6540826,1148,243,2093,556,6,4,1,1,0,0,NA,NA,0,0,15,6,12451,2548
"1988",2014,48,"TX",3,"Texas",26977142,202,1,133,0,0,0,0,0,0,0,NA,NA,706,90,39,429,65869,9702
"1989",2014,49,"UT",4,"Utah",2937399,0,0,0,0,8,1,0,0,0,0,NA,NA,0,0,0,0,2416,515
"1990",2014,50,"VT",1,"Vermont",625218,118,16,673,166,0,0,1,1,0,0,NA,NA,0,0,0,0,1437,280
"1991",2014,51,"VA",3,"Virginia",8312076,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,10536,1701
"1992",2014,53,"WA",4,"Washington",7052439,35,1,11727,1360,0,0,0,0,36,0,NA,NA,1,1,0,0,18586,2247
"1993",2014,54,"WV",3,"West Virginia",1849467,10,1,502,209,0,0,0,0,13,1,NA,NA,9,0,354,79,2900,658
"1994",2014,55,"WI",2,"Wisconsin",5751974,331,19,1454,113,10,1,0,0,6,0,NA,NA,0,0,29,1,5487,664
"1995",2014,56,"WY",4,"Wyoming",582548,0,0,0,0,6,0,0,0,5,0,NA,NA,0,0,0,0,822,126
"1996",2014,60,"ST",7,"State prison total",NA,9411,1312,33840,4486,1664,198,484,95,1253,189,NA,NA,3578,392,7628,1827,509483,69631
"1997",2014,70,"US",5,"US prison total (state+federal)",NA,13334,1547,33840,4486,2418,227,484,95,1253,189,NA,NA,3578,392,7629,1827,556192,74570
"1998",2014,99,"FE",6,"Federal BOP",NA,3923,235,0,0,754,29,0,0,0,0,NA,NA,0,0,1,0,46709,4939
"1999",2015,1,"AL",3,"Alabama",4853160,0,0,0,0,9,0,0,0,670,127,NA,NA,7,4,699,98,9567,1690
"2000",2015,2,"AK",4,"Alaska",737547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3131,1140,3131,1140
"2001",2015,4,"AZ",4,"Arizona",6833596,0,0,0,0,200,7,0,0,0,0,NA,NA,0,0,27,0,13194,1683
"2002",2015,5,"AR",3,"Arkansas",2978407,0,0,0,0,121,32,0,0,0,0,NA,NA,0,0,0,0,8233,1271
"2003",2015,6,"CA",4,"California",38953142,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,32474,2316
"2004",2015,8,"CO",4,"Colorado",5452107,14,0,26,1,8,2,0,0,0,0,NA,NA,0,0,0,0,8105,1196
"2005",2015,9,"CT",1,"Connecticut",3587509,3,0,507,59,77,6,31,0,79,6,NA,NA,1,0,73,12,5226,350
"2006",2015,10,"DE",3,"Delaware",941413,508,172,0,0,19,4,8,1,0,0,NA,NA,0,0,21,6,2615,563
"2007",2015,11,"DC",3,"District of Columbia",675254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",2015,12,"FL",3,"Florida",20224249,99,2,0,0,13,0,0,0,7,0,NA,NA,594,62,2,0,26857,3594
"2009",2015,13,"GA",3,"Georgia",10181111,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,85,22,15239,1988
