"","YEAR","STATE","REGION","state_name","Population","CAPDES","CAPOP","CAPRATE"
"1883",2012,"VA",3,"Virginia",8185229,0,0,30712
"1884",2012,"WA",4,"Washington",6892876,0,15948,16421
"1885",2012,"WV",3,"West Virginia",1856764,4560,5390,4560
"1886",2012,"WI",2,"Wisconsin",5719855,17136,0,0
"1887",2012,"WY",4,"Wyoming",576270,2407,2288,2288
"1888",2012,"ST",7,"State prison total",NA,599452,980829,645119
"1889",2012,"US",5,"US prison total (state+federal)",NA,599452,980829,773734
"1890",2012,"FE",6,"Federal BOP",NA,0,0,128615
"1891",2013,"AL",3,"Alabama",4830460,13318,0,0
"1892",2013,"AK",4,"Alaska",737045,0,3206,3058
"1893",2013,"AZ",4,"Arizona",6634999,36681,42025,36681
"1894",2013,"AR",3,"Arkansas",2959549,13885,14479,14424
"1895",2013,"CA",4,"California",38280824,86054,124995,0
"1896",2013,"CO",4,"Colorado",5270482,14528,14089,0
"1897",2013,"CT",1,"Connecticut",3594915,0,0,0
"1898",2013,"DE",3,"Delaware",923638,4161,5210,5775
"1899",2013,"DC",3,"District of Columbia",650431,0,0,0
"1900",2013,"FL",3,"Florida",19563166,0,114995,0
"1901",2013,"GA",3,"Georgia",9973326,0,54583,60638
"1902",2013,"HI",4,"Hawaii",1408453,2284,3320,0
"1903",2013,"ID",4,"Idaho",1611530,7010,6924,0
"1904",2013,"IL",2,"Illinois",12898269,28192,32075,32075
"1905",2013,"IN",2,"Indiana",6568367,0,30917,0
"1906",2013,"IA",2,"Iowa",3093078,7109,0,0
"1907",2013,"KS",2,"Kansas",2893510,9164,9233,9180
"1908",2013,"KY",3,"Kentucky",4404817,13857,13062,12157
"1909",2013,"LA",3,"Louisiana",4624577,16764,15531,18121
"1910",2013,"ME",1,"Maine",1328196,2339,2033,2339
"1911",2013,"MD",3,"Maryland",5923704,0,23465,0
"1912",2013,"MA",1,"Massachusetts",6713944,8029,0,0
"1913",2013,"MI",2,"Michigan",9913349,0,43985,44846
"1914",2013,"MN",2,"Minnesota",5413693,0,9099,0
"1915",2013,"MS",3,"Mississippi",2988797,0,25604,0
"1916",2013,"MO",2,"Missouri",6040658,0,31681,0
"1917",2013,"MT",4,"Montana",1013564,0,0,1679
"1918",2013,"NE",2,"Nebraska",1865414,3175,3969,0
"1919",2013,"NV",4,"Nevada",2776972,0,0,0
"1920",2013,"NH",1,"New Hampshire",1326408,2190,2623,0
"1921",2013,"NJ",1,"New Jersey",8858362,22902,20959,19461
"1922",2013,"NM",4,"New Mexico",2092792,7428,7428,6485
"1923",2013,"NY",1,"New York",19628043,52330,53408,52855
"1924",2013,"NC",3,"North Carolina",9843599,33615,39206,0
"1925",2013,"ND",2,"North Dakota",721999,0,0,0
"1926",2013,"OH",2,"Ohio",11576576,0,0,31264
"1927",2013,"OK",3,"Oklahoma",3853205,18607,18607,18607
"1928",2013,"OR",4,"Oregon",3922908,0,0,0
"1929",2013,"PA",1,"Pennsylvania",12776621,47780,47780,47780
"1930",2013,"RI",1,"Rhode Island",1055122,3973,3774,3989
"1931",2013,"SC",3,"South Carolina",4764153,0,23806,0
"1932",2013,"SD",2,"South Dakota",842270,0,3633,0
"1933",2013,"TN",3,"Tennessee",6493432,0,21528,22264
"1934",2013,"TX",3,"Texas",26489464,161173,154901,161173
"1935",2013,"UT",4,"Utah",2897927,7431,7191,0
"1936",2013,"VT",1,"Vermont",626212,1322,1681,1681
"1937",2013,"VA",3,"Virginia",8253053,0,0,31658
"1938",2013,"WA",4,"Washington",6962906,0,16488,16799
"1939",2013,"WV",3,"West Virginia",1853873,4948,5778,4948
"1940",2013,"WI",2,"Wisconsin",5736952,17181,22923,0
"1941",2013,"WY",4,"Wyoming",582123,2407,2288,2288
"1942",2013,"ST",7,"State prison total",NA,646208,1049590,669540
"1943",2013,"US",5,"US prison total (state+federal)",NA,646208,1049590,800447
"1944",2013,"FE",6,"Federal BOP",NA,0,0,130907
"1945",2014,"AL",3,"Alabama",4842481,13318,0,0
"1946",2014,"AK",4,"Alaska",736307,0,0,0
"1947",2014,"AZ",4,"Arizona",6733840,37681,42961,37681
"1948",2014,"AR",3,"Arkansas",2967726,15529,15429,15450
"1949",2014,"CA",4,"California",38625139,87187,127594,0
"1950",2014,"CO",4,"Colorado",5351218,14502,14502,0
"1951",2014,"CT",1,"Connecticut",3594783,0,0,0
"1952",2014,"DE",3,"Delaware",932596,4161,5210,5649
"1953",2014,"DC",3,"District of Columbia",662513,0,0,0
"1954",2014,"FL",3,"Florida",19860330,0,109191,0
"1955",2014,"GA",3,"Georgia",10069001,0,53418,59566
"1956",2014,"HI",4,"Hawaii",1414862,0,0,0
"1957",2014,"ID",4,"Idaho",1631479,0,0,7010
"1958",2014,"IL",2,"Illinois",12888962,28212,32095,32095
"1959",2014,"IN",2,"Indiana",6593533,0,30517,0
"1960",2014,"IA",2,"Iowa",3109504,7276,7276,7276
"1961",2014,"KS",2,"Kansas",2900896,9164,9233,9180
"1962",2014,"KY",3,"Kentucky",4414483,11925,11590,12164
"1963",2014,"LA",3,"Louisiana",4644204,16764,15686,18121
"1964",2014,"ME",1,"Maine",1330760,2339,2133,2339
"1965",2014,"MD",3,"Maryland",5958165,0,23465,0
"1966",2014,"MA",1,"Massachusetts",6763652,8029,0,0
"1967",2014,"MI",2,"Michigan",9930589,0,43939,44919
"1968",2014,"MN",2,"Minnesota",5451522,0,9454,0
"1969",2014,"MS",3,"Mississippi",2990623,0,0,0
"1970",2014,"MO",2,"Missouri",6056293,0,31673,0
"1971",2014,"MT",4,"Montana",1021891,0,0,1679
"1972",2014,"NE",2,"Nebraska",1879522,3275,4094,0
"1973",2014,"NV",4,"Nevada",2819012,0,0,0
"1974",2014,"NH",1,"New Hampshire",1333223,2190,2723,0
"1975",2014,"NJ",1,"New Jersey",8866780,23108,19958,18584
"1976",2014,"NM",4,"New Mexico",2090342,7708,7708,6840
"1977",2014,"NY",1,"New York",19656330,50960,51868,51480
"1978",2014,"NC",3,"North Carolina",9933944,37503,43815,0
"1979",2014,"ND",2,"North Dakota",737382,1479,1479,1479
"1980",2014,"OH",2,"Ohio",11602973,0,0,34986
"1981",2014,"OK",3,"Oklahoma",3878367,16529,18638,16529
"1982",2014,"OR",4,"Oregon",3964106,14997,0,0
"1983",2014,"PA",1,"Pennsylvania",12789101,47945,47945,47945
"1984",2014,"RI",1,"Rhode Island",1056017,3973,3774,3989
"1985",2014,"SC",3,"South Carolina",4823793,0,23269,0
"1986",2014,"SD",2,"South Dakota",849088,0,3622,0
"1987",2014,"TN",3,"Tennessee",6540826,0,21526,22263
"1988",2014,"TX",3,"Texas",26977142,159583,153331,159583
"1989",2014,"UT",4,"Utah",2937399,7431,7191,0
"1990",2014,"VT",1,"Vermont",625218,1322,1681,1681
"1991",2014,"VA",3,"Virginia",8312076,24219,30514,0
"1992",2014,"WA",4,"Washington",7052439,0,16744,0
"1993",2014,"WV",3,"West Virginia",1849467,5097,5923,4647
"1994",2014,"WI",2,"Wisconsin",5751974,17181,22918,0
"1995",2014,"WY",4,"Wyoming",582548,2407,2288,2288
"1996",2014,"ST",7,"State prison total",NA,682994,1076375,625423
"1997",2014,"US",5,"US prison total (state+federal)",NA,682994,1076375,758154
"1998",2014,"FE",6,"Federal BOP",NA,0,0,132731
"1999",2015,"AL",3,"Alabama",4853160,13318,0,0
"2000",2015,"AK",4,"Alaska",737547,0,0,0
"2001",2015,"AZ",4,"Arizona",6833596,37238,43747,37238
"2002",2015,"AR",3,"Arkansas",2978407,15382,16233,16194
"2003",2015,"CA",4,"California",38953142,87287,127482,0
"2004",2015,"CO",4,"Colorado",5452107,14584,14584,0
"2005",2015,"CT",1,"Connecticut",3587509,0,0,0
"2006",2015,"DE",3,"Delaware",941413,4161,5210,5500
"2007",2015,"DC",3,"District of Columbia",675254,0,0,0
"2008",2015,"FL",3,"Florida",20224249,0,105351,0
"2009",2015,"GA",3,"Georgia",10181111,0,53961,59332
"2010",2015,"HI",4,"Hawaii",1422484,0,0,0
"2011",2015,"ID",4,"Idaho",1651523,0,0,6903
"2012",2015,"IL",2,"Illinois",12864342,27981,31864,31864
"2013",2015,"IN",2,"Indiana",6608296,0,30020,0
"2014",2015,"IA",2,"Iowa",3121460,7322,7322,7322
"2015",2015,"KS",2,"Kansas",2909502,9164,9514,9180
"2016",2015,"KY",3,"Kentucky",4425999,14349,14349,14349
"2017",2015,"LA",3,"Louisiana",4664851,16764,15524,18121
"2018",2015,"ME",1,"Maine",1328484,2478,2478,2256
"2019",2015,"MD",3,"Maryland",5986717,0,23025,0
"2020",2015,"MA",1,"Massachusetts",6795891,7728,0,0
"2021",2015,"MI",2,"Michigan",9932573,0,43996,44734
"2022",2015,"MN",2,"Minnesota",5482503,0,9454,0
"2023",2015,"MS",3,"Mississippi",2988693,0,0,0
"2024",2015,"MO",2,"Missouri",6071745,0,32241,0
"2025",2015,"MT",4,"Montana",1030503,0,0,1692
"2026",2015,"NE",2,"Nebraska",1891507,3275,4094,0
"2027",2015,"NV",4,"Nevada",2868666,0,0,0
"2028",2015,"NH",1,"New Hampshire",1336294,1966,2700,2583
"2029",2015,"NJ",1,"New Jersey",8870869,23152,18605,17427
"2030",2015,"NM",4,"New Mexico",2090211,7882,7882,7093
"2031",2015,"NY",1,"New York",19661411,50957,51676,51480
"2032",2015,"NC",3,"North Carolina",10033079,37503,43815,0
"2033",2015,"ND",2,"North Dakota",754022,1353,1353,0
"2034",2015,"OH",2,"Ohio",11617850,0,0,0
"2035",2015,"OK",3,"Oklahoma",3909831,16529,19497,16529
"2036",2015,"OR",4,"Oregon",4016918,14997,0,0
"2037",2015,"PA",1,"Pennsylvania",12785759,48025,48025,48025
"2038",2015,"RI",1,"Rhode Island",1056173,3973,3774,3989
"2039",2015,"SC",3,"South Carolina",4892253,0,23156,0
"2040",2015,"SD",2,"South Dakota",853933,0,3594,0
"2041",2015,"TN",3,"Tennessee",6590808,0,20539,21255
"2042",2015,"TX",3,"Texas",27486814,160017,153789,160017
"2043",2015,"UT",4,"Utah",2982497,7431,7191,0
"2044",2015,"VT",1,"Vermont",625197,1322,1681,1681
"2045",2015,"VA",3,"Virginia",8362907,0,29633,0
"2046",2015,"WA",4,"Washington",7163543,0,16828,0
"2047",2015,"WV",3,"West Virginia",1841996,5159,5987,5159
"2048",2015,"WI",2,"Wisconsin",5761406,17181,22896,0
"2049",2015,"WY",4,"Wyoming",585668,2407,2288,2288
"2050",2015,"ST",7,"State prison total",NA,660885,1075358,592211
"2051",2015,"US",5,"US prison total (state+federal)",NA,660885,1075358,726672
"2052",2015,"FE",6,"Federal BOP",NA,0,0,134461
"2053",2016,"AL",3,"Alabama",4864745,13318,0,0
"2054",2016,"AK",4,"Alaska",741504,0,0,0
"2055",2016,"AZ",4,"Arizona",6945452,38895,44831,38895
"2056",2016,"AR",3,"Arkansas",2990410,15626,16449,16410
"2057",2016,"CA",4,"California",39209127,89763,126832,0
"2058",2016,"CO",4,"Colorado",5540921,13155,14582,0
"2059",2016,"CT",1,"Connecticut",3578674,0,0,0
"2060",2016,"DE",3,"Delaware",949216,4092,5566,5514
"2061",2016,"DC",3,"District of Columbia",686575,0,0,0
"2062",2016,"FL",3,"Florida",20629982,0,101255,0
"2063",2016,"GA",3,"Georgia",10304763,0,53527,58975
"2064",2016,"HI",4,"Hawaii",1428105,3527,3777,0
"2065",2016,"ID",4,"Idaho",1682930,0,7005,0
"2066",2016,"IL",2,"Illinois",12826895,27778,26584,31661
"2067",2016,"IN",2,"Indiana",6633344,0,29000,0
"2068",2016,"IA",2,"Iowa",3131785,7288,7288,7288
"2069",2016,"KS",2,"Kansas",2911263,9164,9654,9180
"2070",2016,"KY",3,"Kentucky",4438229,11954,11699,11699
"2071",2016,"LA",3,"Louisiana",4678215,16764,16124,18121
"2072",2016,"ME",1,"Maine",1331370,4700,4700,2344
"2073",2016,"MD",3,"Maryland",6004692,0,23464,0
"2074",2016,"MA",1,"Massachusetts",6826022,7728,10660,0
"2075",2016,"MI",2,"Michigan",9951890,0,42441,43278
"2076",2016,"MN",2,"Minnesota",5523409,0,9504,0
"2077",2016,"MS",3,"Mississippi",2988298,0,0,0
"2078",2016,"MO",2,"Missouri",6087203,0,32223,0
"2079",2016,"MT",4,"Montana",1040863,0,1689,0
"2080",2016,"NE",2,"Nebraska",1905924,3275,4094,0
"2081",2016,"NV",4,"Nevada",2919772,13491,0,14122
"2082",2016,"NH",1,"New Hampshire",1342373,1966,2700,2583
"2083",2016,"NJ",1,"New Jersey",8874516,23016,17923,16738
"2084",2016,"NM",4,"New Mexico",2092789,7055,7055,0
"2085",2016,"NY",1,"New York",19641589,50762,51473,51163
"2086",2016,"NC",3,"North Carolina",10156679,0,37617,0
"2087",2016,"ND",2,"North Dakota",754353,1353,1353,0
"2088",2016,"OH",2,"Ohio",11635003,0,0,0
"2089",2016,"OK",3,"Oklahoma",3926769,17902,20299,17902
"2090",2016,"OR",4,"Oregon",4091404,14997,0,0
"2091",2016,"PA",1,"Pennsylvania",12783538,47624,47624,47624
"2092",2016,"RI",1,"Rhode Island",1057063,3973,3774,3989
"2093",2016,"SC",3,"South Carolina",4958235,0,22380,0
"2094",2016,"SD",2,"South Dakota",862890,0,3795,0
"2095",2016,"TN",3,"Tennessee",6645011,0,23118,23885
"2096",2016,"TX",3,"Texas",27937492,159696,153501,159696
"2097",2016,"UT",4,"Utah",3042613,6699,6492,0
"2098",2016,"VT",1,"Vermont",623644,1668,1680,1680
"2099",2016,"VA",3,"Virginia",8410946,0,29113,0
"2100",2016,"WA",4,"Washington",7294680,0,16755,0
"2101",2016,"WV",3,"West Virginia",1830929,5214,5989,5214
"2102",2016,"WI",2,"Wisconsin",5772958,17181,22991,0
"2103",2016,"WY",4,"Wyoming",584290,2407,2288,2288
"2104",2016,"ST",7,"State prison total",NA,642031,1080868,590249
"2105",2016,"US",5,"US prison total (state+federal)",NA,642031,1080868,725583
"2106",2016,"FE",6,"Federal BOP",NA,0,0,135334
